site,rep,wt_p_berry,rot_pct,yield_acre_barrel,yield_ha_barrel,yield_ac_kg,yield_ac_lb,tacy,absorbance,log_rot,variety,year,month,data_source,treatment,kqf_final,kqf_pre,date,grower,bog,debris,color,avg_temp_f,tot_precip,ingredient
,,,3.9,,,,,,,0.592176757395867,HO,2013,11,decas,,2,1,2013-11-05T00:00:00Z,Bett01,9,0,41,41.8,4.28,
,,,5.72,,,,,,,0.75815462196739,HO,2013,11,decas,,2,1,2013-11-05T00:00:00Z,Bett01,9,0,45,41.8,4.28,
,,,9.21,,,,,,,0.964730921053629,ST,2013,10,decas,,2,1,2013-10-09T00:00:00Z,Bett01,10,0,37,53.7,0.95,
,,,9.21,,,,,,,0.964730921053629,ST,2013,10,decas,,2,1,2013-10-09T00:00:00Z,Bett01,10,0,37,53.7,0.95,
,,,9.26,,,,,,,0.967079734144497,ST,2013,10,decas,,2,1,2013-10-11T00:00:00Z,Bett01,11,0,44,53.7,0.95,
,,,10.44,,,,,,,1.01911629044707,ST,2013,10,decas,,2,1,2013-10-19T00:00:00Z,Bott02,11,0,41,53.7,0.95,
,,,8.16,,,,,,,0.912222056532416,ST,2013,10,decas,,2,1,2013-10-18T00:00:00Z,Kopa01,11,0,22,53.7,0.95,
,,,3.2,,,,,,,0.506505032404872,EB,2013,10,decas,,2,1,2013-10-08T00:00:00Z,Bott02,13,0,28,53.7,0.95,
,,,4.28,,,,,,,0.632457292184724,EB,2013,10,decas,,2,1,2013-10-09T00:00:00Z,Bott02,13,0,30,53.7,0.95,
,,,8.05,,,,,,,0.906335041805091,EB,2013,10,decas,,2,1,2013-10-09T00:00:00Z,Bott02,13,0,27,53.7,0.95,
,,,4.2,,,,,,,0.624282095835668,HO,2013,11,decas,,2,1,2013-11-08T00:00:00Z,Bott02,15,0,41,41.8,4.28,
,,,3.09,,,,,,,0.491361693834273,ST,2013,11,decas,,2,1,2013-11-18T00:00:00Z,Bott02,21,0,41,41.8,4.28,
,,,1.72,,,,,,,0.238046103128795,ST,2013,11,decas,,2,1,2013-11-11T00:00:00Z,Bott02,23,0,58,41.8,4.28,
,,,1.72,,,,,,,0.238046103128795,ST,2013,11,decas,,2,1,2013-11-11T00:00:00Z,Bott02,23,0,58,41.8,4.28,
,,,3.1,,,,,,,0.492760389026838,ST,2013,10,decas,,2,1,2013-10-16T00:00:00Z,Smit02,1-Mar,0,28,53.7,0.95,
,,,4.77,,,,,,,0.679427896612119,ST,2013,10,decas,,2,1,2013-10-18T00:00:00Z,Smit02,2-Mar,0,35,53.7,0.95,
,,,6.95,,,,,,,0.842609239610562,ST,2013,10,decas,,2,1,2013-10-18T00:00:00Z,Smit02,2-Mar,0,44,53.7,0.95,
,,,2.35,,,,,,,0.372912002970107,ST,2013,10,decas,,2,1,2013-10-19T00:00:00Z,Smit02,4-Mar,0,37,53.7,0.95,
,,,2.35,,,,,,,0.372912002970107,ST,2013,10,decas,,2,1,2013-10-19T00:00:00Z,Smit02,4-Mar,0,37,53.7,0.95,
,,,5.27,,,,,,,0.722633922533812,ST,2013,10,decas,,2,1,2013-10-19T00:00:00Z,Smit02,4-Mar,0,33,53.7,0.95,
,,,15.1,,,,,,,1.17926446433903,ST,2013,10,decas,,2,1,2013-10-18T00:00:00Z,Pike01,#1,0,45,53.7,0.95,
,,,13.43,,,,,,,1.12839926871781,ST,2013,10,decas,,2,1,2013-10-19T00:00:00Z,Pike01,#1,0,30,53.7,0.95,
,,,5.27,,,,,,,0.722633922533812,BL,2013,9,decas,,2,1,2013-09-12T00:00:00Z,Reze02,#1,0,15,62,2.61,
,,,5.27,,,,,,,0.722633922533812,BL,2013,9,decas,,2,1,2013-09-13T00:00:00Z,Reze02,#1,0,15,62,2.61,
,,,9.9,,,,,,,0.996073654485275,ST,2013,10,decas,,2,1,2013-10-26T00:00:00Z,Ryco01,#1,0,37,53.7,0.95,
,,,2.56,,,,,,,0.409933123331295,ST,2013,11,decas,,2,1,2013-11-18T00:00:00Z,Wain01,#1,0,54,41.8,4.28,
,,,3.05,,,,,,,0.48572142648158,ST,2013,11,decas,,2,1,2013-11-01T00:00:00Z,Wain03,#1,0,45,41.8,4.28,
,,,3.05,,,,,,,0.48572142648158,ST,2013,11,decas,,2,1,2013-11-01T00:00:00Z,Wain03,#1,0,45,41.8,4.28,
,,,2.7,,,,,,,0.432969290874406,ST,2013,11,decas,,2,1,2013-11-01T00:00:00Z,Wain03,#1,0,58,41.8,4.28,
,,,4.09,,,,,,,0.612783856719736,EB,2013,10,decas,,2,1,2013-10-15T00:00:00Z,Ward01,#1,0,49,53.7,0.95,
,,,7.39,,,,,,,0.869231719730976,HO,2013,10,decas,,2,1,2013-10-25T00:00:00Z,Ward01,#1,0,23,53.7,0.95,
,,,4.6,,,,,,,0.663700925389648,ST,2013,10,decas,,2,1,2013-10-08T00:00:00Z,Reze02,#10,0,28,53.7,0.95,
,,,4.6,,,,,,,0.663700925389648,ST,2013,10,decas,,2,1,2013-10-08T00:00:00Z,Reze02,#10,0,28,53.7,0.95,
,,,4.01,,,,,,,0.60422605308447,ST,2013,10,decas,,2,1,2013-10-09T00:00:00Z,Reze02,#11,0,62,53.7,0.95,
,,,4.4,,,,,,,0.644438589467839,ST,2013,10,decas,,2,1,2013-10-10T00:00:00Z,Reze02,#11,0,29,53.7,0.95,
,,,4.4,,,,,,,0.644438589467839,ST,2013,10,decas,,2,1,2013-10-10T00:00:00Z,Reze02,#11,0,29,53.7,0.95,
,,,3.74,,,,,,,0.574031267727719,ST,2013,10,decas,,2,1,2013-10-08T00:00:00Z,Reze02,#12,0,24,53.7,0.95,
,,,3.02,,,,,,,0.481442628502305,ST,2013,10,decas,,2,1,2013-10-09T00:00:00Z,Reze02,#12,0,29,53.7,0.95,
,,,25.55,,,,,,,1.40756084948636,ST,2013,10,decas,,2,1,2013-10-18T00:00:00Z,Nant01,#12a,0,44,53.7,0.95,
,,,12.25,,,,,,,1.0884904701824,BL,2013,10,decas,,2,1,2013-10-10T00:00:00Z,Nant01,#12b,0,31,53.7,0.95,
,,,12.45,,,,,,,1.09551804232315,EB,2013,10,decas,,2,1,2013-10-07T00:00:00Z,Nant01,#13,0,44,53.7,0.95,
,,,8.65,,,,,,,0.937517892017347,EB,2013,10,decas,,2,1,2013-10-08T00:00:00Z,Nant01,#13,0,42,53.7,0.95,
,,,6.48,,,,,,,0.812244696800369,ST,2013,10,decas,,2,1,2013-10-11T00:00:00Z,Reze02,#13,0,27,53.7,0.95,
,,,9.75,,,,,,,0.989449817666692,ST,2013,10,decas,,2,1,2013-10-11T00:00:00Z,Reze02,#13,0,23,53.7,0.95,
,,,6.53,,,,,,,0.815577748324267,ST,2013,10,decas,,2,1,2013-10-11T00:00:00Z,Reze02,#13,0,25,53.7,0.95,
,,,4.28,,,,,,,0.632457292184724,EB,2013,10,decas,,2,1,2013-10-06T00:00:00Z,Nant01,#14,0,52,53.7,0.95,
,,,8.15,,,,,,,0.911690158753861,EB,2013,10,decas,,2,1,2013-10-07T00:00:00Z,Nant01,#14,0,68,53.7,0.95,
,,,4.32,,,,,,,0.636487896353366,ST,2013,10,decas,,2,1,2013-10-10T00:00:00Z,Reze02,#14,0,26,53.7,0.95,
,,,3.59,,,,,,,0.556302500767287,ST,2013,10,decas,,2,1,2013-10-10T00:00:00Z,Reze02,#14,0,28,53.7,0.95,
,,,4.76,,,,,,,0.678518379040114,ST,2013,10,decas,,2,1,2013-10-10T00:00:00Z,Reze02,#14,0,23,53.7,0.95,
,,,1.97,,,,,,,0.296665190261531,ST,2013,10,decas,,2,1,2013-10-09T00:00:00Z,Reze02,#15,0,26,53.7,0.95,
,,,1.97,,,,,,,0.296665190261531,ST,2013,10,decas,,2,1,2013-10-09T00:00:00Z,Reze02,#15,0,26,53.7,0.95,
,,,1.72,,,,,,,0.238046103128795,ST,2013,10,decas,,2,1,2013-10-09T00:00:00Z,Reze02,#15,0,29,53.7,0.95,
,,,2.69,,,,,,,0.431363764158987,ST,2013,10,decas,,2,1,2013-10-07T00:00:00Z,Reze02,#16,0,25,53.7,0.95,
,,,1.59,,,,,,,0.204119982655925,ST,2013,10,decas,,2,1,2013-10-07T00:00:00Z,Reze02,#16,0,26,53.7,0.95,
,,,4.41,,,,,,,0.645422269349092,EB,2013,10,decas,,2,1,2013-10-05T00:00:00Z,Nant01,#16A,0,50,53.7,0.95,
,,,7.89,,,,,,,0.897627091290442,EB,2013,10,decas,,2,1,2013-10-04T00:00:00Z,Nant01,#16B,0,41,53.7,0.95,
,,,3.21,,,,,,,0.507855871695831,EB,2013,10,decas,,2,1,2013-10-14T00:00:00Z,Nant01,#19,0,40,53.7,0.95,
,,,14.62,,,,,,,1.16524432612531,ST,2013,10,decas,,2,1,2013-10-14T00:00:00Z,Pike01,#2,0,31,53.7,0.95,
,,,10,,,,,,,1.00043407747932,ST,2013,10,decas,,2,1,2013-10-14T00:00:00Z,Pike01,#2,0,34,53.7,0.95,
,,,8.67,,,,,,,0.938519725176492,ST,2013,10,decas,,2,1,2013-10-15T00:00:00Z,Pike01,#2,0,35,53.7,0.95,
,,,2,,,,,,,0.303196057420489,BL,2013,9,decas,,2,1,2013-09-12T00:00:00Z,Reze02,#2,0,22,62,2.61,
,,,6.22,,,,,,,0.79448804665917,HO,2013,10,decas,,2,1,2013-10-29T00:00:00Z,Ward01,#2,0,24,53.7,0.95,
,,,5.84,,,,,,,0.76715586608218,EB,2013,10,decas,,2,1,2013-10-14T00:00:00Z,Nant01,#22,0,43,53.7,0.95,
,,,7.59,,,,,,,0.880813592280791,EB,2013,10,decas,,2,1,2013-10-01T00:00:00Z,Nant01,#23,0,40,53.7,0.95,
,,,8.72,,,,,,,0.94101424370557,ST,2013,10,decas,,2,1,2013-10-23T00:00:00Z,Pike01,#3,0,30,53.7,0.95,
,,,16.26,,,,,,,1.21138755293686,ST,2013,10,decas,,2,1,2013-10-24T00:00:00Z,Pike01,#3,0,33,53.7,0.95,
,,,1.81,,,,,,,0.260071387985075,BL,2013,9,decas,,2,1,2013-09-26T00:00:00Z,Reze02,#3,0,24,62,2.61,
,,,4.88,,,,,,,0.68930885912362,ST,2013,11,decas,,2,1,2013-11-18T00:00:00Z,Wain01,#3,0,43,41.8,4.28,
,,,4.88,,,,,,,0.68930885912362,ST,2013,11,decas,,2,1,2013-11-18T00:00:00Z,Wain01,#3,0,43,41.8,4.28,
,,,5.48,,,,,,,0.739572344450092,HO,2013,11,decas,,2,1,2013-11-18T00:00:00Z,Wain01,#3,0,51,41.8,4.28,
,,,7.6,,,,,,,0.881384656770573,HO,2013,10,decas,,2,1,2013-10-29T00:00:00Z,Ward01,#3,0,34,53.7,0.95,
,,,15,,,,,,,1.17638069224327,BL,2013,10,decas,,2,1,2013-10-10T00:00:00Z,Pett02,#4,0,28,53.7,0.95,
,,,15,,,,,,,1.17638069224327,BL,2013,10,decas,,2,1,2013-10-10T00:00:00Z,Pett02,#4,0,28,53.7,0.95,
,,,11.84,,,,,,,1.07371835034612,BL,2013,10,decas,,2,1,2013-10-10T00:00:00Z,Pett02,#4,0,29,53.7,0.95,
,,,6.3,,,,,,,0.800029359244134,ST,2013,10,decas,,2,1,2013-10-25T00:00:00Z,Pike01,#4,0,45,53.7,0.95,
,,,9.68,,,,,,,0.986323777050765,ST,2013,10,decas,,2,1,2013-10-26T00:00:00Z,Pike01,#4,0,49,53.7,0.95,
,,,1.41,,,,,,,0.152288344383056,BL,2013,9,decas,,2,1,2013-09-25T00:00:00Z,Reze02,#4,0,25,62,2.61,
,,,0.77,,,,,,,-0.10790539730952,BL,2013,9,decas,,2,1,2013-09-26T00:00:00Z,Reze02,#4,0,24,62,2.61,
,,,1.15,,,,,,,0.0644579892269185,BL,2013,9,decas,,2,1,2013-09-26T00:00:00Z,Reze02,#4,0,26,62,2.61,
,,,2.4,,,,,,,0.382017042574868,BL,2013,10,decas,,2,1,2013-10-06T00:00:00Z,Pike01,#5,0,33,53.7,0.95,
,,,3.22,,,,,,,0.509202522331103,ST,2013,11,decas,,2,1,2013-11-07T00:00:00Z,Wain01,#5,0,36,41.8,4.28,
,,,1.1,,,,,,,0.0453229787866575,ST,2013,11,decas,,2,1,2013-11-07T00:00:00Z,Wain01,#5,0,42,41.8,4.28,
,,,3.17,,,,,,,0.502427119984433,HO,2013,10,decas,,2,1,2013-10-25T00:00:00Z,Ward01,#5,0,34,53.7,0.95,
,,,4.58,,,,,,,0.661812685537261,ST,2013,10,decas,,2,1,2013-10-07T00:00:00Z,Reze02,#5A,0,32,53.7,0.95,
,,,4.58,,,,,,,0.661812685537261,ST,2013,10,decas,,2,1,2013-10-07T00:00:00Z,Reze02,#5A,0,32,53.7,0.95,
,,,2.31,,,,,,,0.3654879848909,HO,2013,10,decas,,2,1,2013-10-12T00:00:00Z,Reze02,#5B,0,60,53.7,0.95,
,,,3.63,,,,,,,0.561101383649056,EB,2013,10,decas,,2,1,2013-10-12T00:00:00Z,Reze02,#5B,0,38,53.7,0.95,
,,,6.56,,,,,,,0.817565369559781,EB,2013,10,decas,,2,1,2013-10-08T00:00:00Z,Nant01,#6,0,45,53.7,0.95,
,,,3.3,,,,,,,0.519827993775719,EB,2013,10,decas,,2,1,2013-10-09T00:00:00Z,Nant01,#6,0,62,53.7,0.95,
,,,3.16,,,,,,,0.501059262217751,EB,2013,10,decas,,2,1,2013-10-09T00:00:00Z,Nant01,#6,0,62,53.7,0.95,
,,,3.16,,,,,,,0.501059262217751,EB,2013,10,decas,,2,1,2013-10-09T00:00:00Z,Nant01,#6,0,62,53.7,0.95,
,,,3.67,,,,,,,0.565847818673518,BL,2013,9,decas,,2,1,2013-09-23T00:00:00Z,Reze02,#6,0,29,62,2.61,
,,,3.67,,,,,,,0.565847818673518,BL,2013,9,decas,,2,1,2013-09-23T00:00:00Z,Reze02,#6,0,26,62,2.61,
,,,5,,,,,,,0.699837725867246,BL,2013,9,decas,,2,1,2013-09-23T00:00:00Z,Reze02,#6,0,29,62,2.61,
,,,3.25,,,,,,,0.513217600067939,BL,2013,9,decas,,2,1,2013-09-23T00:00:00Z,Reze02,#7,0,29,62,2.61,
,,,3,,,,,,,0.478566495593843,BL,2013,9,decas,,2,1,2013-09-24T00:00:00Z,Reze02,#7,0,25,62,2.61,
,,,3,,,,,,,0.478566495593843,BL,2013,9,decas,,2,1,2013-09-24T00:00:00Z,Reze02,#7,0,28,62,2.61,
,,,4.78,,,,,,,0.680335513414563,ST,2013,10,decas,,2,1,2013-10-21T00:00:00Z,Ward01,#7,0,27,53.7,0.95,
,,,4.78,,,,,,,0.680335513414563,ST,2013,10,decas,,2,1,2013-10-21T00:00:00Z,Ward01,#7,0,27,53.7,0.95,
,,,3.8,,,,,,,0.580924975675619,BL,2013,9,decas,,2,1,2013-09-24T00:00:00Z,Reze02,#8,0,24,62,2.61,
,,,2,,,,,,,0.303196057420489,BL,2013,9,decas,,2,1,2013-09-24T00:00:00Z,Reze02,#8,0,24,62,2.61,
,,,5.65,,,,,,,0.752816431188272,ST,2013,10,decas,,2,1,2013-10-08T00:00:00Z,Reze02,#9,0,26,53.7,0.95,
,,,4.59,,,,,,,0.662757831681574,ST,2013,10,decas,,2,1,2013-10-12T00:00:00Z,Ashl02,1 S,0,33,53.7,0.95,
,,,12.23,,,,,,,1.08778141780954,EB,2013,10,decas,,2,1,2013-10-02T00:00:00Z,Nant01,16c,0,51,53.7,0.95,
,,,8.18,,,,,,,0.913283901760418,EB,2013,10,decas,,2,1,2013-10-04T00:00:00Z,Nant01,16c,0,41,53.7,0.95,
,,,7.42,,,,,,,0.870988813760575,EB,2013,10,decas,,2,1,2013-10-01T00:00:00Z,Nant01,17b,0,36,53.7,0.95,
,,,2.95,,,,,,,0.471291711058939,ST,2013,10,decas,,2,1,2013-10-28T00:00:00Z,Ashl02,3 S,0,41,53.7,0.95,
,,,6.18,,,,,,,0.791690649020118,HO,2013,11,decas,,2,1,2013-11-22T00:00:00Z,Russ01,3A,0,72,41.8,4.28,
,,,1.4,,,,,,,0.14921911265538,EB,2013,10,decas,,2,1,2013-10-02T00:00:00Z,Pink01,3House,0,49,53.7,0.95,
,,,1.4,,,,,,,0.14921911265538,EB,2013,10,decas,,2,1,2013-10-03T00:00:00Z,Pink01,3House,0,49,53.7,0.95,
,,,12.44,,,,,,,1.09516935143176,ST,2013,10,decas,,2,1,2013-10-08T00:00:00Z,Bett01,7A,0,32,53.7,0.95,
,,,19.73,,,,,,,1.29534714833362,ST,2013,10,decas,,2,1,2013-10-08T00:00:00Z,Bett01,7A,0,28,53.7,0.95,
,,,19.73,,,,,,,1.29534714833362,ST,2013,10,decas,,2,1,2013-10-08T00:00:00Z,Bett01,7A,0,28,53.7,0.95,
,,,11.22,,,,,,,1.05037975626146,ST,2013,10,decas,,2,1,2013-10-08T00:00:00Z,Bett01,7A,0,30,53.7,0.95,
,,,9.98,,,,,,,0.999565488225982,ST,2013,10,decas,,2,1,2013-10-08T00:00:00Z,Bett01,7A,0,29,53.7,0.95,
,,,2.38,,,,,,,0.378397900948138,other,2013,10,decas,,2,1,2013-10-10T00:00:00Z,Lamb01,A,0,44,53.7,0.95,
,,,2.38,,,,,,,0.378397900948138,other,2013,10,decas,,2,1,2013-10-10T00:00:00Z,Lamb01,A,0,44,53.7,0.95,
,,,1.45,,,,,,,0.164352855784437,other,2013,10,decas,,2,1,2013-10-11T00:00:00Z,Lamb01,A,0,37,53.7,0.95,
,,,2.82,,,,,,,0.45178643552429,EB,2013,10,decas,,2,1,2013-10-06T00:00:00Z,Krys01,A1,0,45,53.7,0.95,
,,,4.37,,,,,,,0.6414741105041,EB,2013,10,decas,,2,1,2013-10-15T00:00:00Z,Norr01,A-1,0,68,53.7,0.95,
,,,4.37,,,,,,,0.6414741105041,EB,2013,10,decas,,2,1,2013-10-15T00:00:00Z,Norr01,A-1,0,68,53.7,0.95,
,,,2.83,,,,,,,0.453318340047038,EB,2013,10,decas,,2,1,2013-10-19T00:00:00Z,Norr01,A-10,0,51,53.7,0.95,
,,,3.72,,,,,,,0.571708831808688,ST,2013,10,decas,,2,1,2013-10-19T00:00:00Z,Norr01,A-11,0,52,53.7,0.95,
,,,1.44,,,,,,,0.161368002234975,other,2013,10,decas,,2,1,2013-10-17T00:00:00Z,Norr01,A-12,0,56,53.7,0.95,
,,,4.18,,,,,,,0.622214022966295,other,2013,10,decas,,2,1,2013-10-17T00:00:00Z,Norr01,A-12,0,57,53.7,0.95,
,,,4.18,,,,,,,0.622214022966295,other,2013,10,decas,,2,1,2013-10-17T00:00:00Z,Norr01,A-12,0,57,53.7,0.95,
,,,0.91,,,,,,,-0.0362121726544447,EB,2013,10,decas,,2,1,2013-10-25T00:00:00Z,Norr01,A-13,0,63,53.7,0.95,
,,,1.11,,,,,,,0.0492180226701817,EB,2013,10,decas,,2,1,2013-10-25T00:00:00Z,Norr01,A-13,0,69,53.7,0.95,
,,,1.11,,,,,,,0.0492180226701817,EB,2013,10,decas,,2,1,2013-10-25T00:00:00Z,Norr01,A-13,0,69,53.7,0.95,
,,,1.97,,,,,,,0.296665190261531,EB,2013,10,decas,,2,1,2013-10-06T00:00:00Z,Krys01,A2,0,45,53.7,0.95,
,,,1.97,,,,,,,0.296665190261531,EB,2013,10,decas,,2,1,2013-10-06T00:00:00Z,Krys01,A2,0,45,53.7,0.95,
,,,0.69,,,,,,,-0.154901959985743,EB,2013,10,decas,,2,1,2013-10-07T00:00:00Z,Medi01,A2,0,44,53.7,0.95,
,,,3.67,,,,,,,0.565847818673518,EB,2013,10,decas,,2,1,2013-10-16T00:00:00Z,Norr01,A-2,0,52,53.7,0.95,
,,,5.48,,,,,,,0.739572344450092,ST,2013,10,decas,,2,1,2013-10-16T00:00:00Z,Brid01,A3,0,48,53.7,0.95,
,,,11.77,,,,,,,1.07114529045108,ST,2013,10,decas,,2,1,2013-10-16T00:00:00Z,Brid01,A3,0,43,53.7,0.95,
,,,1.68,,,,,,,0.227886704613674,BL,2013,10,decas,,2,1,2013-10-04T00:00:00Z,Medi01,A3,0,42,53.7,0.95,
,,,3.97,,,,,,,0.599883072073688,other,2013,10,decas,,2,1,2013-10-23T00:00:00Z,Norr01,A-3,0,49,53.7,0.95,
,,,3.85,,,,,,,0.586587304671755,other,2013,10,decas,,2,1,2013-10-23T00:00:00Z,Norr01,A-3,0,44,53.7,0.95,
,,,1.23,,,,,,,0.0934216851622351,other,2013,10,decas,,2,1,2013-10-23T00:00:00Z,Norr01,A-3,0,50,53.7,0.95,
,,,1.23,,,,,,,0.0934216851622351,other,2013,10,decas,,2,1,2013-10-23T00:00:00Z,Norr01,A-3,0,50,53.7,0.95,
,,,0.98,,,,,,,-0.00436480540245009,other,2013,10,decas,,2,1,2013-10-04T00:00:00Z,Medi01,A4,0,44,53.7,0.95,
,,,2.21,,,,,,,0.346352974450639,EB,2013,10,decas,,2,1,2013-10-16T00:00:00Z,Norr01,A-4,0,44,53.7,0.95,
,,,1.25,,,,,,,0.100370545117563,EB,2013,10,decas,,2,1,2013-10-04T00:00:00Z,Medi01,A5,0,29,53.7,0.95,
,,,0.99,,,,,,,0,EB,2013,10,decas,,2,1,2013-10-07T00:00:00Z,Medi01,A6,0,32,53.7,0.95,
,,,0.99,,,,,,,0,EB,2013,10,decas,,2,1,2013-10-07T00:00:00Z,Medi01,A6,0,32,53.7,0.95,
,,,7.48,,,,,,,0.874481817699467,EB,2013,10,decas,,2,1,2013-10-18T00:00:00Z,Norr01,A-6,0,65,53.7,0.95,
,,,9.83,,,,,,,0.992995098431341,BL,2013,10,decas,,2,1,2013-10-06T00:00:00Z,Krys01,A7,0,51,53.7,0.95,
,,,11.3,,,,,,,1.05346260492546,ST,2013,10,decas,,2,1,2013-10-04T00:00:00Z,Medi01,A7,0,35,53.7,0.95,
,,,4.11,,,,,,,0.614897216033135,other,2013,10,decas,,2,1,2013-10-18T00:00:00Z,Norr01,A-7,0,60,53.7,0.95,
,,,3.18,,,,,,,0.503790683057181,other,2013,10,decas,,2,1,2013-10-18T00:00:00Z,Norr01,A-7,0,72,53.7,0.95,
,,,3.18,,,,,,,0.503790683057181,other,2013,10,decas,,2,1,2013-10-18T00:00:00Z,Norr01,A-7,0,72,53.7,0.95,
,,,3.2,,,,,,,0.506505032404872,EB,2013,10,decas,,2,1,2013-10-07T00:00:00Z,Medi01,A8,0,48,53.7,0.95,
,,,3.05,,,,,,,0.48572142648158,ST,2013,10,decas,,2,1,2013-10-20T00:00:00Z,Norr01,A8B,0,42,53.7,0.95,
,,,3.05,,,,,,,0.48572142648158,ST,2013,10,decas,,2,1,2013-10-20T00:00:00Z,Norr01,A8B,0,42,53.7,0.95,
,,,1.24,,,,,,,0.0969100130080564,HO,2013,10,decas,,2,1,2013-10-18T00:00:00Z,Medi01,A9,0,23,53.7,0.95,
,,,2.56,,,,,,,0.409933123331295,HO,2013,10,decas,,2,1,2013-10-22T00:00:00Z,Norr01,A-9,0,21,53.7,0.95,
,,,1.57,,,,,,,0.198657086954423,HO,2013,10,decas,,2,1,2013-10-22T00:00:00Z,Norr01,A-9,0,22,53.7,0.95,
,,,1.57,,,,,,,0.198657086954423,HO,2013,10,decas,,2,1,2013-10-22T00:00:00Z,Norr01,A-9,0,22,53.7,0.95,
,,,1.93,,,,,,,0.287801729930226,HO,2013,10,decas,,2,1,2013-10-20T00:00:00Z,Rich01,Acush2,0,28,53.7,0.95,
,,,0.25,,,,,,,-0.585026652029182,HO,2013,10,decas,,2,1,2013-10-20T00:00:00Z,Rich01,Acush2,0,34,53.7,0.95,
,,,2.07,,,,,,,0.318063334962761,ST,2013,10,decas,,2,1,2013-10-21T00:00:00Z,Rich01,Acush2,0,41,53.7,0.95,
,,,6.21,,,,,,,0.793790384690819,ST,2013,10,decas,,2,1,2013-10-21T00:00:00Z,Rich01,Acush2,0,38,53.7,0.95,
,,,1.71,,,,,,,0.235528446907549,ST,2013,10,decas,,2,1,2013-10-24T00:00:00Z,Mere01,Adrein,0,41,53.7,0.95,
,,,3.34,,,,,,,0.525044807036845,ST,2013,10,decas,,2,1,2013-10-24T00:00:00Z,Mere01,Adrein,0,31,53.7,0.95,
,,,2.19,,,,,,,0.342422680822206,other,2013,10,decas,,2,1,2013-10-17T00:00:00Z,Shur02,All,0,56,53.7,0.95,
,,,2.19,,,,,,,0.342422680822206,other,2013,10,decas,,2,1,2013-10-17T00:00:00Z,Shur02,All,0,56,53.7,0.95,
,,,0.22,,,,,,,-0.638272163982407,other,2013,10,decas,,2,1,2013-10-17T00:00:00Z,Shur02,All,0,48,53.7,0.95,
,,,5.24,,,,,,,0.720159303405957,other,2013,10,decas,,2,1,2013-10-17T00:00:00Z,Shur02,All,0,34,53.7,0.95,
,,,2.71,,,,,,,0.434568904034199,other,2013,10,decas,,2,1,2013-10-17T00:00:00Z,Shur02,All,0,44,53.7,0.95,
,,,9.06,,,,,,,0.957607287060095,other,2013,10,decas,,2,1,2013-10-18T00:00:00Z,Shur02,All,0,57,53.7,0.95,
,,,3.23,,,,,,,0.510545010206612,other,2013,10,decas,,2,1,2013-10-19T00:00:00Z,Shur02,All,0,40,53.7,0.95,
,,,3.23,,,,,,,0.510545010206612,other,2013,10,decas,,2,1,2013-10-19T00:00:00Z,Shur02,All,0,40,53.7,0.95,
,,,3.23,,,,,,,0.510545010206612,other,2013,10,decas,,2,1,2013-10-19T00:00:00Z,Shur02,All,0,40,53.7,0.95,
,,,3.23,,,,,,,0.510545010206612,other,2013,10,decas,,2,1,2013-10-19T00:00:00Z,Shur02,All,0,40,53.7,0.95,
,,,3.23,,,,,,,0.510545010206612,other,2013,10,decas,,2,1,2013-10-19T00:00:00Z,Shur02,All,0,40,53.7,0.95,
,,,1.48,,,,,,,0.173186268412274,other,2013,10,decas,,2,1,2013-10-20T00:00:00Z,Shur02,All,0,32,53.7,0.95,
,,,0.68,,,,,,,-0.161150909262745,other,2013,10,decas,,2,1,2013-10-21T00:00:00Z,Shur02,All,0,41,53.7,0.95,
,,,0.25,,,,,,,-0.585026652029182,other,2013,10,decas,,2,1,2013-10-21T00:00:00Z,Shur02,All,0,36,53.7,0.95,
,,,1.94,,,,,,,0.290034611362518,other,2013,10,decas,,2,1,2013-10-21T00:00:00Z,Shur02,All,0,52,53.7,0.95,
,,,2.13,,,,,,,0.330413773349191,other,2013,10,decas,,2,1,2013-10-21T00:00:00Z,Shur02,All,0,23,53.7,0.95,
,,,1.66,,,,,,,0.222716471147583,other,2013,10,decas,,2,1,2013-10-22T00:00:00Z,Shur02,All,0,28,53.7,0.95,
,,,1.23,,,,,,,0.0934216851622351,HO,2013,10,decas,,2,1,2013-10-23T00:00:00Z,Shur02,All,0,53,53.7,0.95,
,,,0.73,,,,,,,-0.130768280269024,HO,2013,10,decas,,2,1,2013-10-23T00:00:00Z,Shur02,All,0,33,53.7,0.95,
,,,1.34,,,,,,,0.130333768495006,HO,2013,10,decas,,2,1,2013-10-23T00:00:00Z,Shur02,All,0,34,53.7,0.95,
,,,9,,,,,,,0.954724790979063,ST,2013,10,decas,,2,1,2013-10-12T00:00:00Z,Cham01,Asnet,0,30,53.7,0.95,
,,,6.3,,,,,,,0.800029359244134,ST,2013,10,decas,,2,1,2013-10-15T00:00:00Z,Cham01,Asnet,0,43,53.7,0.95,
,,,4.39,,,,,,,0.643452676486187,other,2013,10,decas,,2,1,2013-10-14T00:00:00Z,Lamb01,B,0,24,53.7,0.95,
,,,3.03,,,,,,,0.482873583608754,ST,2013,10,decas,,2,1,2013-10-12T00:00:00Z,Norr01,B-0,0,66,53.7,0.95,
,,,2.47,,,,,,,0.394451680826216,ST,2013,10,decas,,2,1,2013-10-03T00:00:00Z,Hamb03,B1,0,26,53.7,0.95,
