grower_id,deliver_date,Bog,LotID,GTL,Rot,Debris,Color,Variety,GTL,Pack Out %,kqf_pre,kqf_final,Lot Pack Out,Useable w3% allow,"Useable 
w 3 % Allow",GTLID,BogID,# Totes,"Ave Bin 
Wgt.",NetWeight
Deca03,9/27/2017,ZPD,"4,414",6019,,,,PD,"2,540",93.55%,4,,"2,376",,"2,376",,,,,
Reze02,9/27/2017,#3,"4,417",6016,3.19,0,38,BL,"25,000",92.67%,4,,"23,167",,"23,123",,,,,
Reze02,9/27/2017,#6,"4,418",6018,1.39,0,33,BL,"48,780",94.01%,4,,"45,859",,"45,859",,,,,
Reze02,9/27/2017,#6,"4,419",6020,1.28,0,27,BL,"58,360",94.07%,4,,"54,897",,"54,897",,,,,
Reze02,9/27/2017,#6,"4,420",6021,1.95,0,33,BL,"52,180",94.50%,4,,"49,310",,"49,310",,,,,
Reze02,9/27/2017,#6,"4,420",6022,1.95,0,33,BL,"21,700",94.50%,4,,"20,507",,"20,507",,,,,
Deca01,9/28/2017,ROUN9,"4,421",6023,2.8,0,70,GD,"8,520",95.32%,4,,"8,121",,"8,121",,,,,
Deca01,9/28/2017,C AR01,"4,426",6031,3.33,0,40,GD,"8,260",95.57%,4,,"7,894",,"7,894",,,,,
Deca03,9/28/2017,ZPD,"4,429",6035,,,,PD,"4,960",94.93%,4,,"4,709",,"4,709",,,,,
Deca03,9/28/2017,ZPD,"4,429",6037,,,,PD,"2,600",94.93%,4,,"2,468",,"2,468",,,,,
Hann01,9/28/2017,D3,"4,424",6026,2.98,0,34,BL,"46,740",97.02%,4,,"45,347",,"45,347",,,,,
Hann01,9/28/2017,D3,"4,425",6029,1.74,0,38,BL,"52,880",97.53%,4,,"51,575",,"51,575",,,,,
Hann01,9/28/2017,D3,"4,425",6030,1.74,0,38,BL,"9,920",97.53%,4,,"9,675",,"9,675",,,,,
Hann01,9/28/2017,D9,"4,428",6034,2.3,0,31,BL,"40,300",97.66%,4,,"39,357",,"39,357",,,,,
Reze02,9/28/2017,#7,"4,422",6024,2.45,0,28,BL,"47,060",95.48%,4,,"44,933",,"44,933",,,,,
Reze02,9/28/2017,#7,"4,423",6025,3.37,0,38,BL,"53,400",94.52%,4,,"50,472",,"50,285",,,,,
Reze02,9/28/2017,#7,"4,423",6027,3.37,0,38,BL,"50,080",94.52%,4,,"47,334",,"47,159",,,,,
Reze02,9/28/2017,#7,"4,423",6028,3.37,0,38,BL,"23,040",94.52%,4,,"21,777",,"21,696",,,,,
Reze02,9/28/2017,#8,"4,427",6032,2.2,0,30,BL,"49,300",96.37%,4,,"47,510",,"47,510",,,,,
Reze02,9/28/2017,#8,"4,427",6033,2.2,0,30,BL,"56,040",96.37%,4,,"54,006",,"54,006",,,,,
Reze02,9/28/2017,#8,"4,427",6036,2.2,0,30,BL,"54,760",96.37%,4,,"52,772",,"52,772",,,,,
Deca01,9/29/2017,CAR02,"4,430",6038,2.9,0,47,GD,"2,100",96.48%,4,,"2,026",,"2,026",,,,,
Deca01,9/29/2017,CAR03,"4,433",6042,2.9,0,65,GD,"1,640",87.50%,4,,"1,435",,"1,435",,,,,
Deca01,9/29/2017,CAR19,"4,437",6047,0.8,0,38,EB,"33,660",93.81%,4,,"31,575",,"31,575",,,,,
Hann03,9/29/2017,MEL A6,"4,434",6043,2.5,0,30,BL,"50,500",96.19%,4,,"48,576",,"48,576",,,,,
Pink01,9/29/2017,BShant,"4,438",6048,3.5,0,27,EB,"17,580",92.46%,4,,"16,254",,"16,173",,,,,
Pink01,9/29/2017,BShant,"4,439",6049,4.45,0,23,EB,"16,620",91.47%,4,,"15,202",,"14,982",,,,,
Reze02,9/29/2017,#4,"4,431",6039,3.31,0,27,BL,"55,280",95.03%,4,,"52,533",,"52,370",,,,,
Reze02,9/29/2017,#4,"4,431",6041,3.31,0,27,BL,"51,020",95.03%,4,,"48,484",,"48,334",,,,,
Reze02,9/29/2017,#4,"4,431",6044,3.31,0,27,BL,"54,500",95.03%,4,,"51,791",,"51,631",,,,,
Reze02,9/29/2017,#4,"4,435",6045,2.9,0,24,BL,"50,000",97.02%,4,,"48,512",,"48,512",,,,,
Reze02,9/29/2017,#8,"4,436",6046,2,0,28,BL,"1,720",91.80%,4,,"1,579",,"1,579",,,,,
Ward01,9/29/2017,Big St,"4,432",6040,1.98,0,20,ST,"46,940",96.08%,4,,"45,101",,"45,101",,,,,
Deca01,10/2/2017,CAR23,"4,443",6053,1.68,0,23,BL,"39,800",93.53%,4,,"37,224",,"37,224",,,,,
Deca01,10/2/2017,CAR23,"4,443",6058,1.68,0,23,BL,"20,980",93.53%,4,,"19,622",,"19,622",,,,,
Deca03,10/2/2017,ZPD,"4,444",6054,,,,PD,"7,880",98.62%,4,,"7,771",,"7,771",,,,,
Hann01,10/2/2017,D5,"4,441",6051,0.72,0,41,EB,"13,100",93.60%,4,,"12,261",,"12,261",,,,,
Hann01,10/2/2017,D4,"4,445",6055,1.46,0,23,BL,"44,220",95.25%,4,,"42,118",,"42,118",,,,,
Hann01,10/2/2017,D10,"4,447",6059,0.81,0,22,BL,"24,000",94.88%,4,,"22,770",,"22,770",,,,,
Hann01,10/2/2017,C 8,"4,449",6061,0.66,0,62,EB,"4,840",94.86%,4,,"4,591",,"4,591",,,,,
Hann01,10/2/2017,D8,"4,450",6062,0.76,0,23,EB,"26,220",97.97%,4,,"25,689",,"25,689",,,,,
Paqu03,10/2/2017,COL2AC,"4,440",6050,4.5,0,30,EB,"8,260",91.38%,4,,"7,548",,"7,435",,,,,
Pink01,10/2/2017,3House,"4,448",6060,4.5,0,28,EB,"15,960",94.93%,4,,"15,151",,"14,924",,,,,
Reze01,10/2/2017,Lanz 1,"4,442",6052,1.3,0,20,ST,"48,640",94.81%,4,,"46,114",,"46,114",,,,,
Reze01,10/2/2017,Lanz 8,"4,446",6056,2.45,0,35,BL,"50,380",96.03%,4,,"48,378",,"48,378",,,,,
Reze01,10/2/2017,Lanz 8,"4,446",6057,2.45,0,35,BL,"33,800",96.03%,4,,"32,457",,"32,457",,,,,
Deca03,10/3/2017,ZPD,"4,455",6067,,,,PD,"6,120",99.67%,4,,"6,100",,"6,100",,,,,
Deca03,10/3/2017,ZPD,"4,460",6073,,,,PD,"4,640",99.03%,4,,"4,595",,"4,595",,,,,
Deca03,10/3/2017,ZPD,"4,467",6080,,,,PD,"3,340",100.30%,4,,"3,350",,"3,350",,,,,
Hann01,10/3/2017,D7,"4,451",6063,1.01,0,24,EB,"37,440",97.18%,4,,"36,384",,"36,384",,,,,
Hann01,10/3/2017,D14,"4,456",6068,2.24,0,35,BL,"19,120",94.02%,4,,"17,977",,"17,977",,,,,
Hann01,10/3/2017,D13,"4,458",6070,2.89,0,29,BL,"12,100",94.42%,4,,"11,425",,"11,425",,,,,
Hann01,10/3/2017,C15,"4,459",6072,1.8,0,34,BL,"42,240",92.91%,4,,"39,246",,"39,246",,,,,
Hann01,10/3/2017,C15,"4,461",6074,1.79,0,40,BL,"42,920",95.73%,4,,"41,087",,"41,087",,,,,
Hann01,10/3/2017,D-15,"4,463",6076,2.8,0,35,BL,"56,880",94.88%,4,,"53,968",,"53,968",,,,,
Hann01,10/3/2017,C15,"4,464",6077,2.8,0,40,BL,"44,360",95.49%,4,,"42,361",,"42,361",,,,,
Hann01,10/3/2017,D-15,"4,465",6078,1.66,0,36,BL,"9,460",99.12%,4,,"9,377",,"9,377",,,,,
Hann01,10/3/2017,D-15,"4,468",6081,2.5,0,32,BL,"45,720",93.34%,4,,"42,673",,"42,673",,,,,
Pink01,10/3/2017,3House,"4,454",6066,1.97,0,35,EB,"16,520",95.97%,4,,"15,854",,"15,854",,,,,
Pink01,10/3/2017,Ramp,"4,462",6075,1.5,0,24,EB,"12,940",95.77%,4,,"12,393",,"12,393",,,,,
Reze01,10/3/2017,Lanz 2,"4,452",6064,2.41,0,26,ST,"51,080",94.90%,4,,"48,476",,"48,476",,,,,
Reze01,10/3/2017,Lanz 2,"4,453",6065,2.2,0,30,ST,"22,720",97.35%,4,,"22,118",,"22,118",,,,,
Reze01,10/3/2017,Lanz 6,"4,457",6069,2.25,0,24,BL,"51,660",96.35%,4,,"49,776",,"49,776",,,,,
Reze01,10/3/2017,Lanz 6,"4,457",6071,2.25,0,24,BL,"23,160",96.35%,4,,"22,315",,"22,315",,,,,
Reze01,10/3/2017,Lanz 5,"4,466",6079,1.34,0,39,BL,"36,580",97.50%,4,,"35,664",,"35,664",,,,,
Hann01,10/4/2017,C15,"4,469",6082,1.52,0,35,BL,"42,620",97.04%,4,,"41,359",,"41,359",,,,,
Hann01,10/4/2017,C15,"4,469",6083,1.52,0,35,BL,"40,740",97.04%,4,,"39,535",,"39,535",,,,,
Hann01,10/4/2017,C 7,"4,470",6084,2.62,0,21,EB,"29,220",97.66%,4,,"28,537",,"28,537",,,,,
Hann01,10/4/2017,C15,"4,471",6085,1.25,0,31,BL,"9,640",96.74%,4,,"9,326",,"9,326",,,,,
Hann01,10/4/2017,C16,"4,475",6090,1.63,0,35,BL,"49,640",96.20%,4,,"47,753",,"47,753",,,,,
Hann01,10/4/2017,C16,"4,475",6095,1.63,0,35,BL,"41,440",96.20%,4,,"39,865",,"39,865",,,,,
Hann01,10/4/2017,C16,"4,477",6092,1.62,0,34,BL,"49,380",96.77%,4,,"47,783",,"47,783",,,,,
Hann01,10/4/2017,C14,"4,479",6094,1.4,0,43,EB,"49,640",93.65%,4,,"46,486",,"46,486",,,,,
Hann01,10/4/2017,C14,"4,482",6098,1.6,0,38,EB,"11,700",93.48%,4,,"10,937",,"10,937",,,,,
Hann01,10/4/2017,C13,"4,484",6100,1.92,0,43,EB,"45,840",93.59%,4,,"42,902",,"42,902",,,,,
Pime01,10/4/2017,house,"4,474",6089,3.9,0,45,EB,"18,240",94.03%,4,,"17,151",,"16,997",,,,,
Pime01,10/4/2017,house,"4,478",6093,1.97,0,44,BL,"7,620",86.73%,4,,"6,609",,"6,609",,,,,
Pink01,10/4/2017,Center,"4,473",6087,2.8,0,25,EB,"17,080",91.47%,4,,"15,623",,"15,623",,,,,
Pink01,10/4/2017,Center,"4,476",6091,2.4,0,29,EB,"15,860",91.79%,4,,"14,558",,"14,558",,,,,
Pink01,10/4/2017,Center,"4,481",6097,3.19,0,28,EB,"15,060",92.04%,4,,"13,861",,"13,861",,,,,
Reze01,10/4/2017,Lanz 3,"4,472",6086,2.55,0,32,ST,"52,840",95.02%,4,,"50,210",,"50,210",,,,,
Reze01,10/4/2017,Lanz 3,"4,472",6088,2.55,0,32,ST,"25,740",95.02%,4,,"24,459",,"24,459",,,,,
Reze01,10/4/2017,Lanz 7,"4,480",6096,1.62,0,46,BL,"51,040",96.99%,4,,"49,504",,"49,504",,,,,
Reze01,10/4/2017,Lanz 7,"4,483",6099,1.61,0,58,BL,"50,880",94.84%,4,,"48,253",,"48,253",,,,,
Deca03,10/5/2017,ZPD,"4,486",6103,,,,PD,"9,300",98.56%,4,,"9,166",,"9,166",,,,,
Hann01,10/5/2017,C10,"4,485",6101,1.6,0,45,EB,"44,380",92.44%,4,,"41,023",,"41,023",,,,,
Hann01,10/5/2017,C10,"4,485",6102,1.6,0,45,EB,"22,020",92.44%,4,,"20,354",,"20,354",,,,,
Hann01,10/5/2017,C 6,"4,490",6107,1.34,0,44,EB,"46,380",95.60%,4,,"44,338",,"44,338",,,,,
Hann01,10/5/2017,C 9,"4,492",6110,1.6,0,44,EB,"48,820",93.13%,4,,"45,468",,"45,468",,,,,
Pink01,10/5/2017,Reserv,"4,489",6106,1.35,0,30,EB,"15,560",96.11%,4,,"14,955",,"14,955",,,,,
Reze01,10/5/2017,Lanz 4,"4,487",6104,2.1,0,50,BL,"52,240",95.99%,4,,"50,147",,"50,147",,,,,
Reze01,10/5/2017,Lanz 4,"4,488",6105,0.84,0,43,BL,"38,500",96.02%,4,,"36,969",,"36,969",,,,,
Reze01,10/5/2017,Ell 7,"4,491",6108,2.5,0,20,ST,"46,400",92.52%,4,,"42,928",,"42,928",,,,,
Reze01,10/5/2017,Ell 7,"4,491",6109,2.5,0,20,ST,"7,240",92.52%,4,,"6,698",,"6,698",,,,,
Deca03,10/6/2017,ZPD,"4,495",6113,,,,PD,"10,320",98.28%,4,,"10,143",,"10,143",,,,,
Deca03,10/6/2017,ZPD,"4,495",6115,,,,PD,"1,020",98.28%,4,,"1,002",,"1,002",,,,,
Deca03,10/6/2017,ZPD,"4,505",6124,,,,PD,"3,720",98.41%,4,,"3,661",,"3,661",,,,,
Hamb03,10/6/2017,COOMBE,"4,497",6116,1.4,0,49,EB,"21,180",94.17%,4,,"19,946",,"19,946",,,,,
Hann01,10/6/2017,C 5,"4,493",6111,1.19,0,37,EB,"37,340",96.45%,4,,"36,014",,"36,014",,,,,
Harj01,10/6/2017,BRUF#2,"4,494",6112,1.5,0,36,EB,"41,240",92.64%,4,,"38,203",,"38,203",,,,,
Harj01,10/6/2017,BRUF#7,"4,498",6117,1.5,0,20,EB,"42,940",95.58%,4,,"41,042",,"41,042",,,,,
Harj01,10/6/2017,BRUF#6,"4,502",6121,0.65,0,37,EB,"23,840",92.82%,4,,"22,129",,"22,129",,,,,
Pink01,10/6/2017,road,"4,499",6118,1.3,0,40,EB,"13,040",94.80%,4,,"12,362",,"12,362",,,,,
Reze01,10/6/2017,Ell 6,"4,496",6114,1.47,0,26,ST,"35,580",97.31%,4,,"34,624",,"34,624",,,,,
Reze01,10/6/2017,Ell 5,"4,500",6119,0.45,0,23,ST,"47,340",97.86%,4,,"46,325",,"46,325",,,,,
Reze01,10/6/2017,Ell 5,"4,503",6122,1.02,0,28,ST,"52,320",96.63%,4,,"50,556",,"50,556",,,,,
Youn02,10/6/2017,1,"4,501",6120,0.34,0,43,BL,"20,100",95.73%,4,,"19,241",,"19,241",,,,,
Youn02,10/6/2017,1,"4,504",6123,1.67,0,41,BL,"20,080",94.51%,4,,"18,978",,"18,978",,,,,
Youn02,10/6/2017,4,"4,506",6125,2.2,0,42,EB,"20,600",94.50%,4,,"19,468",,"19,468",,,,,
Medi01,10/7/2017,A2,"4,508",6127,1.5,0,37,MX,"28,180",95.27%,4,,"26,846",,"26,846",,,,,
Medi01,10/7/2017,A2,"4,509",6129,1.54,0,48,EB,"20,940",97.11%,4,,"20,334",,"20,334",,,,,
Medi01,10/7/2017,A2,"4,515",6136,2.87,0,35,EB,"12,800",95.60%,4,,"12,237",,"12,237",,,,,
Pink01,10/7/2017,field,"4,510",6131,0.85,0,45,EB,"14,740",94.27%,4,,"13,895",,"13,895",,,,,
Pink01,10/7/2017,field,"4,513",6134,0.72,0,34,EB,"4,660",95.88%,4,,"4,468",,"4,468",,,,,
Reze01,10/7/2017,Lyon 4,"4,507",6126,1.4,0,29,ST,"50,840",96.78%,4,,"49,203",,"49,203",,,,,
Reze01,10/7/2017,Lyon 4,"4,507",6128,1.4,0,29,ST,"47,520",96.78%,4,,"45,990",,"45,990",,,,,
Reze01,10/7/2017,Lyon 4,"4,507",6130,1.4,0,29,ST,"24,160",96.78%,4,,"23,382",,"23,382",,,,,
Reze01,10/7/2017,Lyon 3,"4,512",6133,0.84,0,24,ST,"49,220",96.55%,4,,"47,521",,"47,521",,,,,
Reze01,10/7/2017,Lyon 3,"4,516",6137,1.12,0,28,ST,"51,820",97.22%,4,,"50,379",,"50,379",,,,,
Reze01,10/7/2017,Lyon 3,"4,517",6138,1.18,0,30,ST,"23,700",97.48%,4,,"23,103",,"23,103",,,,,
Youn02,10/7/2017,23,"4,511",6132,1.8,0,40,MX,"19,300",95.43%,4,,"18,418",,"18,418",,,,,
Youn02,10/7/2017,23,"4,514",6135,0.71,0,49,MX,"6,200",95.61%,4,,"5,928",,"5,928",,,,,
Beat01,10/9/2017,Corwin,"4,519",6140,1.2,0,42,EB,"28,040",91.60%,4,,"25,684",,"25,684",,,,,
Deca03,10/9/2017,ZPD,"4,520",6142,3.5,0,50,PD,500,88.83%,4,,444,,442,,,,,
Deca03,10/9/2017,ZPD,"4,520",6145,3.5,0,50,PD,"11,100",88.83%,4,,"9,860",,"9,811",,,,,
Deca03,10/9/2017,ZPD,"4,520",6148,3.5,0,50,PD,"12,100",88.83%,4,,"10,748",,"10,695",,,,,
Deca03,10/9/2017,ZPD,"4,520",6149,3.5,0,50,PD,"2,140",88.83%,4,,"1,901",,"1,891",,,,,
Grew02,10/9/2017,ROCK,"4,522",6143,1.9,0,34,ST,"31,600",93.52%,4,,"29,551",,"29,551",,,,,
Medi01,10/9/2017,A6,"4,518",6139,1.51,0,25,EB,"22,200",95.68%,4,,"21,240",,"21,240",,,,,
Medi01,10/9/2017,A6,"4,524",6150,0.85,0,32,EB,"28,940",95.84%,4,,"27,735",,"27,735",,,,,
Medi01,10/9/2017,A6,"4,524",6151,0.85,0,32,EB,"16,060",95.84%,4,,"15,392",,"15,392",,,,,
Reze01,10/9/2017,Lyon 2,"4,521",6141,1.7,0,25,ST,"52,640",95.82%,4,,"50,440",,"50,440",,,,,
Reze01,10/9/2017,Lyon 2,"4,521",6144,1.7,0,25,ST,"47,460",95.82%,4,,"45,476",,"45,476",,,,,
Reze01,10/9/2017,Lyon 2,"4,521",6147,1.7,0,25,ST,"20,580",95.82%,4,,"19,720",,"19,720",,,,,
Reze01,10/9/2017,Lyon 2,"4,523",6146,1.9,0,23,ST,"55,340",95.39%,4,,"52,791",,"52,791",,,,,
Reze01,10/9/2017,Ell 1,"4,525",6152,2,0,24,HO,"47,020",96.15%,4,,"45,209",,"45,209",,,,,
Deca01,10/10/2017,MP6,"4,527",6154,1.65,0,26,ST,"27,320",95.27%,4,,"26,028",,"26,028",,,,,
Deca01,10/10/2017,MP3,"4,530",6158,4.16,0,26,ST,"47,480",89.18%,4,,"42,343",,"41,852",,,,,
Deca01,10/10/2017,MP3,"4,530",6161,4.16,0,26,ST,"43,740",89.18%,4,,"39,008",,"38,555",,,,,
Deca01,10/10/2017,MP3,"4,530",6162,4.16,0,26,ST,"47,600",89.18%,4,,"42,450",,"41,958",,,,,
Deca01,10/10/2017,MP3,"4,530",6164,4.16,0,26,ST,"45,620",89.18%,4,,"40,685",,"40,213",,,,,
Deca01,10/10/2017,MP3,"4,530",6167,4.16,0,26,ST,"48,120",89.18%,4,,"42,914",,"42,416",,,,,
Deca03,10/10/2017,ZPD,"4,520",6156,3.5,0,50,PD,"1,760",88.83%,4,,"1,563",,"1,556",,,,,
Hann03,10/10/2017,B3,"4,528",6155,2.2,0,42,EB,"52,260",94.02%,4,,"49,135",,"49,135",,,,,
Hann03,10/10/2017,B2,"4,531",6160,1.12,0,55,EB,"48,060",94.58%,4,,"45,457",,"45,457",,,,,
Hann03,10/10/2017,B2,"4,532",6163,0.44,0,58,EB,"57,440",94.44%,4,,"54,248",,"54,248",,,,,
Hann03,10/10/2017,B4,"4,533",6165,1.14,0,41,BL,"19,460",95.23%,4,,"18,532",,"18,532",,,,,
Medi01,10/10/2017,A8,"4,526",6153,1.43,0,26,EB,"27,520",94.08%,4,,"25,890",,"25,890",,,,,
Reze01,10/10/2017,Ell 4,"4,529",6157,2.4,0,37,BL,"57,640",96.28%,4,,"55,494",,"55,494",,,,,
Reze01,10/10/2017,Ell 4,"4,529",6159,2.4,0,37,BL,"42,600",96.28%,4,,"41,014",,"41,014",,,,,
Reze01,10/10/2017,Lyon 1,"4,534",6166,4.92,0,23,ST,"48,860",84.80%,4,,"41,435",,"40,639",,,,,
Reze01,10/10/2017,Lyon 1,"4,534",6168,4.92,0,23,ST,"22,180",84.80%,4,,"18,809",,"18,448",,,,,
Deca01,10/11/2017,MP3,"4,536",6169,6.56,0,23,ST,"47,480",88.08%,4,,"41,818",,"40,329",,,,,
Deca01,10/11/2017,MP3,"4,536",6177,6.56,0,23,ST,"19,340",88.08%,4,,"17,034",,"16,427",,,,,
Deca01,10/11/2017,MP5,"4,545",6183,1.9,0,26,ST,"22,480",97.10%,4,,"21,828",,"21,828",,,,,
Deca01,10/11/2017,MP4,"4,547",6187,2.43,0,29,ST,"33,660",93.98%,4,,"31,634",,"31,634",,,,,
Deca01,10/11/2017,MP3,"4,548",6172,4.29,0,26,ST,"44,820",92.49%,4,,"41,453",,"40,918",,,,,
Deca03,10/11/2017,ZPD,"4,539",6176,,,,PD,"10,140",97.68%,4,,"9,904",,"9,904",,,,,
Hamb03,10/11/2017,MH EB,"4,546",6184,7.28,0,20,EB,"8,160",91.32%,4,,"7,452",,"7,133",,,,,
Hann03,10/11/2017,B1,"4,535",6170,1.7,0,20,ST,"23,880",97.45%,4,,"23,272",,"23,272",,,,,
Hann03,10/11/2017,B5a,"4,537",6173,2.35,0,42,BL,"48,880",96.70%,4,,"47,266",,"47,266",,,,,
Hann03,10/11/2017,B5a,"4,540",6175,2.3,0,33,BL,"52,520",96.81%,4,,"50,846",,"50,846",,,,,
Hann03,10/11/2017,MEL A1,"4,544",6182,2.26,0,23,ST,"49,400",93.78%,4,,"46,327",,"46,327",,,,,
Hann03,10/11/2017,MEL A1,"4,544",6186,2.26,0,23,ST,"15,620",93.78%,4,,"14,648",,"14,648",,,,,
Hann03,10/11/2017,MEL A2,"4,551",6190,2.47,0,37,ST,"49,040",93.33%,4,,"45,767",,"45,767",,,,,
Harj01,10/11/2017,BYR 12,"4,541",6178,2.29,0,26,ST,"44,680",93.69%,4,,"41,861",,"41,861",,,,,
Harj01,10/11/2017,BYR 12,"4,541",6180,2.29,0,26,ST,"51,780",93.69%,4,,"48,513",,"48,513",,,,,
Harj01,10/11/2017,BYR 12,"4,541",6185,2.29,0,26,ST,"44,800",93.69%,4,,"41,973",,"41,973",,,,,
Harj01,10/11/2017,BYR 13,"4,549",6188,6.39,0,27,ST,"50,180",92.72%,4,,"46,525",,"44,948",,,,,
Medi01,10/11/2017,A7,"4,542",6179,1.61,0,24,ST,"23,080",95.45%,4,,"22,029",,"22,029",,,,,
Medi01,10/11/2017,A1,"4,550",6189,2.48,0,23,SN,"19,840",92.97%,4,,"18,446",,"18,446",,,,,
Reze01,10/11/2017,Lyon 1,"4,534",6171,4.92,0,23,ST,"19,560",84.80%,4,,"16,588",,"16,269",,,,,
Reze01,10/11/2017,Ell 3,"4,538",6174,2.62,0,24,BL,"32,780",95.86%,4,,"31,423",,"31,423",,,,,
Reze01,10/11/2017,Ell 2,"4,543",6181,0.59,0,20,HO,"46,040",96.83%,4,,"44,579",,"44,579",,,,,
Deca01,10/12/2017,Joll2,"4,552",6192,2.12,0,24,ST,"44,840",95.28%,4,,"42,725",,"42,725",,,,,
Deca01,10/12/2017,Joll2,"4,553",6193,0.96,0,33,ST,"41,600",95.24%,4,,"39,621",,"39,621",,,,,
Deca01,10/12/2017,Joll2,"4,559",6201,2.68,0,27,ST,"20,240",95.53%,4,,"19,336",,"19,336",,,,,
Deca01,10/12/2017,Joll3,"4,565",6209,0.91,0,30,GR,"40,300",95.04%,4,,"38,302",,"38,302",,,,,
Deca01,10/12/2017,ROUN11,"4,567",6216,1,0,27,ST,"42,220",97.76%,4,,"41,276",,"41,276",,,,,
Deca03,10/12/2017,ZPD,"4,539",6196,,,,PD,"6,720",97.68%,4,,"6,564",,"6,564",,,,,
Deca03,10/12/2017,ZPD,"4,539",6206,,,,PD,"3,620",97.68%,4,,"3,536",,"3,536",,,,,
Deca03,10/12/2017,ZPD,"4,539",6212,,,,PD,"4,440",97.68%,4,,"4,337",,"4,337",,,,,
Deca03,10/12/2017,ZPD,"4,539",6215,,,,PD,"3,080",97.68%,4,,"3,008",,"3,008",,,,,
Hann03,10/12/2017,MEL A2,"4,551",6191,2.47,0,37,ST,"44,620",93.33%,4,,"41,642",,"41,642",,,,,
Hann03,10/12/2017,MEL A3,"4,558",6200,2.1,0,22,ST,"49,900",96.18%,4,,"47,995",,"47,995",,,,,
Hann03,10/12/2017,MEL A3,"4,558",6204,2.1,0,22,ST,"27,200",96.18%,4,,"26,162",,"26,162",,,,,
Harj01,10/12/2017,BYR 13,"4,554",6194,2.21,0,24,ST,"35,920",90.11%,4,,"32,366",,"32,366",,,,,
Harj01,10/12/2017,BYR 13,"4,554",6195,2.21,0,24,ST,"42,920",90.11%,4,,"38,673",,"38,673",,,,,
Harj01,10/12/2017,BYRN10,"4,561",6203,1.5,0,23,ST,"51,760",90.90%,4,,"47,048",,"47,048",,,,,
Harj01,10/12/2017,BYRN10,"4,563",6207,1.43,0,23,ST,"43,980",91.83%,4,,"40,388",,"40,388",,,,,
Harj01,10/12/2017,BYRN10,"4,563",6211,1.43,0,23,ST,"46,720",91.83%,4,,"42,904",,"42,904",,,,,
Harj01,10/12/2017,BYR 14,"4,568",6217,5.85,0,27,ST,"42,520",89.34%,4,,"37,987",,"36,904",,,,,
John05,10/12/2017,Full01,"4,555",6197,3.7,0,41,BL,"53,780",95.68%,4,,"51,459",,"51,099",,,,,
John05,10/12/2017,Full01,"4,556",6198,1.83,0,30,BL,"33,700",92.99%,4,,"31,339",,"31,339",,,,,
John05,10/12/2017,Full01,"4,564",6208,4.13,0,42,BL,"60,180",93.52%,4,,"56,278",,"55,642",,,,,
John05,10/12/2017,Full01,"4,564",6210,4.13,0,42,BL,"34,680",93.52%,4,,"32,432",,"32,065",,,,,
Pink01,10/12/2017,CHER01,"4,562",6205,2.21,0,28,MX,"16,960",90.77%,4,,"15,394",,"15,394",,,,,
Reze02,10/12/2017,#16,"4,557",6199,2.13,0,28,ST,"49,400",93.64%,4,,"46,258",,"46,258",,,,,
Reze02,10/12/2017,#16,"4,560",6202,2.4,0,26,ST,"35,140",94.99%,4,,"33,380",,"33,380",,,,,
Reze02,10/12/2017,#9,"4,566",6213,2.66,0,25,ST,"51,520",94.93%,4,,"48,906",,"48,906",,,,,
Reze02,10/12/2017,#9,"4,566",6214,2.66,0,25,ST,"41,020",94.93%,4,,"38,938",,"38,938",,,,,
Deca01,10/13/2017,ROUN11,"4,569",6218,1.4,0,24,ST,"27,180",98.15%,4,,"26,677",,"26,677",,,,,
Deca01,10/13/2017,ROUN11,"4,570",6219,0.7,0,26,ST,"44,040",97.29%,4,,"42,846",,"42,846",,,,,
Deca01,10/13/2017,Joll1,"4,575",6224,2.55,0,25,ST,"47,360",96.22%,4,,"45,570",,"45,570",,,,,
Deca01,10/13/2017,CARM11,"4,576",6225,0.59,0,27,ST,"37,480",95.62%,4,,"35,839",,"35,839",,,,,
Deca01,10/13/2017,Joll1,"4,579",6229,2.99,0,24,ST,"45,540",92.91%,4,,"42,313",,"42,313",,,,,
Deca01,10/13/2017,CARM10,"4,580",6231,1.64,0,48,EB,"27,080",94.76%,4,,"25,662",,"25,662",,,,,
Deca01,10/13/2017,CARM09,"4,583",6235,0.35,0,35,ST,"24,400",97.54%,4,,"23,799",,"23,799",,,,,
Deca01,10/13/2017,Joll1,"4,585",6237,2.06,0,26,ST,"45,340",93.14%,4,,"42,230",,"42,230",,,,,
Deca01,10/13/2017,CARM12,"4,586",6238,1.92,0,23,ST,"33,600",95.92%,4,,"32,230",,"32,230",,,,,
Harj01,10/13/2017,BYR 14,"4,571",6220,4.19,0,23,ST,"50,880",84.53%,4,,"43,011",,"42,499",,,,,
Harj01,10/13/2017,BYRN11,"4,572",6221,3.02,0,23,ST,"50,800",92.51%,4,,"46,995",,"46,986",,,,,
Harj01,10/13/2017,BYRN11,"4,578",6227,2.18,0,24,ST,"45,280",93.21%,4,,"42,203",,"42,203",,,,,
Harj01,10/13/2017,BYRN11,"4,578",6228,2.18,0,24,ST,"41,080",93.21%,4,,"38,289",,"38,289",,,,,
Harj01,10/13/2017,BYRNE9,"4,582",6234,0.93,0,27,ST,"45,260",90.01%,4,,"40,737",,"40,737",,,,,
Harj01,10/13/2017,BYRNE9,"4,587",6239,3.3,0,37,ST,"51,180",91.15%,4,,"46,649",,"46,509",,,,,
