grower_id,deliver_date,Bog,LotID,GTL,Rot,Debris,Color,Variety,GTL ,Lot Pack Out,Pack Out %,"Useable 
w 3 % Allow",kqf_pre,kqf_final
Wain02,10/22/2015,DAD,"3,356",4411,2.5,0,35,ST,"18,560","16,258",87.60%,"16,258",5,7
Wain02,10/22/2015,DAD,"3,358",4414,2.3,0,34,ST,"15,800","14,422",91.28%,"14,422",5,7
Wain02,10/22/2015,DAD,"3,358",4416,2.3,0,34,ST,"18,540","16,923",91.28%,"16,923",5,7
West04,10/22/2015,Bog#3,"3,341",4391,1.9,0,38,BL,"11,460","9,917",86.54%,"9,917",5,7
Bett01,10/23/2015,7A,"3,364",4422,3.8,0,44,ST,"57,780","54,602",94.50%,"54,602",5,7
Bett01,10/23/2015,7A,"3,366",4425,4.94,0,35,ST,"48,160","44,660",92.73%,"44,660",5,7
Bett01,10/23/2015,7A,"3,366",4432,4.94,0,35,ST,"56,760","52,635",92.73%,"52,635",5,7
Bett01,10/23/2015,7A,"3,366",4437,4.94,0,35,ST,"48,780","45,235",92.73%,"45,235",5,7
Bett01,10/23/2015,7A,"3,366",4439,4.94,0,35,ST,"23,380","21,681",92.73%,"21,681",5,7
Bett01,10/23/2015,3,"3,377",4443,5.81,0,44,ST,"58,120","54,910",94.48%,"53,367",5,7
Chan01,10/23/2015,CHAN#2,"3,363",4421,4.69,0,37,ST,"29,280","27,062",92.42%,"26,605",5,7
Chan01,10/23/2015,CHAN#2,"3,368",4428,7.39,0,39,ST,"28,960","26,627",91.95%,"25,458",5,7
Chan01,10/23/2015,CHAN#2,"3,368",4433,7.39,0,39,ST,"26,560","24,421",91.95%,"23,349",5,7
Deca03,10/23/2015,ZPD,"3,365",4423,,,,PD,"1,740","1,590",91.36%,"1,590",5,7
Deca03,10/23/2015,ZPD,"3,365",4424,,,,PD,"5,660","5,171",91.36%,"5,171",5,7
Deca03,10/23/2015,ZPD,"3,365",4427,,,,PD,"5,520","5,043",91.36%,"5,043",5,7
Deca03,10/23/2015,ZPD,"3,365",4430,,,,PD,"5,520","5,043",91.36%,"5,043",5,7
Deca03,10/23/2015,ZPD,"3,365",4435,,,,PD,"6,500","5,938",91.36%,"5,938",5,7
Dvor01,10/23/2015,High 2,"3,369",4429,1.87,0,33,HO,"13,820","13,134",95.04%,"13,134",5,7
Dvor01,10/23/2015,High 2,"3,373",4438,1.1,0,40,HO,"14,700","13,941",94.84%,"13,941",5,7
Hann01,10/23/2015,D-11,"3,360",4417,2.8,0,44,MX,"42,600","41,480",97.37%,"41,480",5,7
Hann01,10/23/2015,D12,"3,361",4418,0.6,0,34,HO,"17,020","16,274",95.62%,"16,274",5,7
Hann01,10/23/2015,C 4,"3,367",4426,2.12,0,38,HO,"7,860","7,503",95.46%,"7,503",5,7
Hann01,10/23/2015,C11,"3,370",4431,2.52,0,34,HO,"57,160","55,537",97.16%,"55,537",5,7
Hann01,10/23/2015,D2,"3,375",4441,2.92,0,53,ST,"59,120","56,120",94.93%,"56,120",5,7
Norr01,10/23/2015,A-8,"3,371",4434,3,0,27,ST,"26,240","24,377",92.90%,"24,377",5,7
Norr01,10/23/2015,A-6,"3,374",4440,4.6,0,67,EB,"22,400","20,855",93.10%,"20,521",5,7
Paqu04,10/23/2015,LP1,"3,372",4436,3.5,0,40,HO,"30,120","28,729",95.38%,"28,729",5,7
Paqu04,10/23/2015,LP1,"3,376",4442,1.6,0,32,HO,"14,640","13,818",94.39%,"13,818",5,7
Wain02,10/23/2015,DAD,"3,362",4419,2.7,0,35,ST,"18,160","16,310",89.81%,"16,310",5,7
Wain02,10/23/2015,DAD,"3,362",4420,2.7,0,35,ST,"9,280","8,335",89.81%,"8,335",5,7
Ashl02,10/24/2015,4 STAR,"3,382",4449,2,0,27,MX,"43,220","40,951",94.75%,"40,951",5,7
Ashl02,10/24/2015,4 STAR,"3,388",4456,2.9,0,39,MX,"45,920","43,072",93.80%,"43,072",5,7
Bett01,10/24/2015,3,"3,377",4444,5.81,0,44,ST,"42,740","40,379",94.48%,"39,245",5,7
Bett01,10/24/2015,3,"3,379",4446,2.91,0,40,ST,"46,260","41,982",90.75%,"41,982",5,7
Bett01,10/24/2015,9,"3,390",4458,2.7,0,37,HO,"60,960","56,475",92.64%,"56,475",5,7
Bett01,10/24/2015,9,"3,390",4461,2.7,0,37,HO,"50,940","47,193",92.64%,"47,193",5,7
Bett01,10/24/2015,9,"3,392",4463,3.1,0,38,HO,"24,800","22,874",92.23%,"22,851",5,7
Deca01,10/24/2015,CARM09,"3,386",4453,2.83,0,69,EB,"16,320","15,299",93.74%,"15,299",5,7
Deca01,10/24/2015,CARM10,"3,389",4457,1.6,0,52,ST,"11,040","10,398",94.18%,"10,398",5,7
Dvor01,10/24/2015,High 2,"3,384",4451,1.5,0,35,HO,"10,640","10,224",96.09%,"10,224",5,7
Hann01,10/24/2015,D2,"3,378",4445,2.98,0,44,ST,"50,500","48,423",95.89%,"48,423",5,7
Hann01,10/24/2015,D2,"3,380",4447,2.4,0,49,ST,"16,240","15,529",95.62%,"15,529",5,7
Hann01,10/24/2015,D17,"3,387",4454,2.5,0,30,ST,"51,380","49,415",96.18%,"49,415",5,7
Hann01,10/24/2015,D17,"3,387",4460,2.5,0,30,ST,"58,780","56,532",96.18%,"56,532",5,7
Hann01,10/24/2015,D17,"3,387",4462,2.5,0,30,ST,"22,380","21,524",96.18%,"21,524",5,7
Pink01,10/24/2015,CHER01,"3,383",4450,8.7,0,38,HO,"17,420","15,222",87.38%,"14,354",5,7
Shur02,10/24/2015,3,"3,381",4448,2.69,0,30,MX,"19,600","18,335",93.55%,"18,335",5,7
Shur02,10/24/2015,3,"3,385",4452,1.28,0,30,MX,"22,860","20,945",91.62%,"20,945",5,7
Shur02,10/24/2015,3,"3,385",4455,1.28,0,30,MX,"19,400","17,774",91.62%,"17,774",5,7
Shur02,10/24/2015,3,"3,391",4459,1.3,0,40,MX,"17,600","16,342",92.85%,"16,342",5,7
Ashl02,10/26/2015,4 STAR,"3,397",4468,0.93,0,30,MX,"43,500","41,327",95.00%,"41,327",5,7
Ashl02,10/26/2015,13H,"3,398",4469,3.31,0,33,HO,"41,460","39,540",95.37%,"39,540",5,7
Ashl02,10/26/2015,13H,"3,406",4477,2.6,0,28,HO,"43,740","42,253",96.60%,"42,253",5,7
Ashl02,10/26/2015,13H,"3,412",4482,2.7,0,40,HO,"40,960","39,012",95.24%,"39,012",5,7
Ashl02,10/26/2015,13H,"3,420",4493,2.9,0,47,HO,"44,260","41,592",93.97%,"41,592",5,7
Beat01,10/26/2015,Upspl,"3,405",4476,2.1,0,40,HO,"6,800","6,282",92.38%,"6,282",5,7
Beat01,10/26/2015,Upspl,"3,413",4485,5.71,0,34,HO,"1,740","1,587",91.21%,"1,544",5,7
Bett01,10/26/2015,9,"3,393",4464,10,0,52,HO,"55,120","50,908",92.36%,"47,344",5,7
Bett01,10/26/2015,8,"3,401",4472,7.5,0,40,ST,"50,820","45,180",88.90%,"43,147",5,7
Bett01,10/26/2015,8,"3,410",4481,10.69,0,47,ST,"59,480","53,822",90.49%,"49,683",5,7
Bett01,10/26/2015,8,"3,416",4488,4.7,0,47,ST,"34,840","30,805",88.42%,"30,281",5,7
Cako01,10/26/2015,Bog 1,"3,446",4484,4.2,0,52,OS,"13,040","10,597",81.27%,"10,470",5,7
Deca01,10/26/2015,CARM11,"3,396",4467,1.16,0,56,ST,"15,800","14,426",91.30%,"14,426",5,7
Deca01,10/26/2015,CAR12,"3,404",4474,1.12,0,47,ST,"18,820","17,654",93.80%,"17,654",5,7
Deca01,10/26/2015,CAR17,"3,411",4483,2.3,0,52,ST,"30,240","29,233",96.67%,"29,233",5,7
Deca01,10/26/2015,CARM17,"3,421",4494,1.4,0,52,ST,"26,760","25,751",96.23%,"25,751",5,7
Deca03,10/26/2015,ZPD,"3,403",4475,,,,PD,"2,680","2,521",94.07%,"2,521",5,7
Hamb01,10/26/2015,MH ST,"3,394",4465,2.7,0,48,ST,"27,080","25,854",95.47%,"25,854",5,7
Hamb03,10/26/2015,COOMBE,"3,425",4489,2.3,0,48,EB,"43,100","40,509",93.99%,"40,509",5,7
Hann01,10/26/2015,C19,"3,400",4471,2,0,41,ST,"58,540","56,426",96.39%,"56,426",5,7
Hann01,10/26/2015,C19,"3,407",4478,0.68,0,43,ST,"51,320","49,803",97.04%,"49,803",5,7
Hann01,10/26/2015,C18,"3,414",4486,2.75,0,40,ST,"60,460","58,178",96.23%,"58,178",5,7
Hann01,10/26/2015,C18,"3,422",4495,3.6,0,38,ST,"52,680","50,530",95.92%,"50,227",5,7
Norr01,10/26/2015,A-9,"3,419",4492,3,0,60,HO,"36,840","31,289",84.93%,"31,289",5,7
Paqu05,10/26/2015,PH1,"3,408",4479,2.3,0,63,ST,"30,320","28,970",95.55%,"28,970",5,7
Paqu05,10/26/2015,PH1,"3,418",4491,2,0,57,ST,"21,920","21,128",96.39%,"21,128",5,7
Pink01,10/26/2015,CHER02,"3,395",4466,5.69,0,36,HO,"17,660","15,584",88.24%,"15,165",5,7
Pink01,10/26/2015,CHER03,"3,402",4473,3.52,0,28,HO,"17,000","15,313",90.08%,"15,233",5,7
Pink01,10/26/2015,CHER03,"3,415",4487,6.11,0,37,HO,"17,660","16,466",93.24%,"15,954",5,7
Ross02,10/26/2015,LS New,"3,399",4470,1.6,0,40,ST,"16,140","15,211",94.24%,"15,211",5,7
Shur02,10/26/2015,4,"3,409",4480,2.3,0,34,HO,"23,140","20,680",89.37%,"20,680",5,7
Shur02,10/26/2015,4,"3,417",4490,1.5,0,34,HO,"22,280","19,697",88.41%,"19,697",5,7
Ashl02,10/27/2015,13H,"3,430",4505,2.8,0,40,HO,"46,160","43,642",94.55%,"43,642",5,7
Ashl02,10/27/2015,13H,"3,440",4518,1.6,0,40,HO,"42,580","40,842",95.92%,"40,842",5,7
Ashl02,10/27/2015,13H,"3,445",4529,2.7,0,42,HO,"28,480","25,525",89.62%,"25,525",5,7
Bett01,10/27/2015,10,"3,428",4503,4.3,0,54,ST,"56,560","53,332",94.29%,"53,332",5,7
Bett01,10/27/2015,10,"3,437",4514,1.3,0,52,ST,"48,420","45,530",94.03%,"45,530",5,7
Bett01,10/27/2015,11,"3,442",4521,2,0,35,ST,"54,180","50,776",93.72%,"50,776",5,7
Chan01,10/27/2015,CHAN#3,"3,432",4506,29.5,0,28,ST,"30,680","25,882",84.36%,"19,023",5,7
Chan01,10/27/2015,CHAN#3,"3,432",4522,29.5,0,28,ST,"13,040","11,000",84.36%,"8,085",5,7
Deca01,10/27/2015,CAR17,"3,427",4502,2.9,0,52,ST,"31,020","29,868",96.29%,"29,868",5,7
Deca01,10/27/2015,CAR17,"3,434",4510,2.25,0,52,ST,"30,400","29,364",96.59%,"29,364",5,7
Deca01,10/27/2015,CAR17,"3,434",4512,2.25,0,52,ST,"18,520","17,889",96.59%,"17,889",5,7
Deca01,10/27/2015,CARM13,"3,447",4532,3.3,0,52,ST,"11,180","10,506",93.97%,"10,506",5,7
Deca03,10/27/2015,ZPD,"3,423",4496,,,,PD,"2,340","2,249",96.13%,"2,249",5,7
Deca03,10/27/2015,ZPD,"3,423",4498,,,,PD,"1,640","1,576",96.13%,"1,576",5,7
Deca03,10/27/2015,ZPD,"3,423",4499,,,,PD,"2,040","1,961",96.13%,"1,961",5,7
Deca03,10/27/2015,ZPD,"3,423",4500,,,,PD,"1,980","1,903",96.13%,"1,903",5,7
Deca03,10/27/2015,ZPD,"3,423",4526,,,,PD,"5,320","5,114",96.13%,"5,114",5,7
Deca03,10/27/2015,ZPD,"3,423",4528,,,,PD,"5,580","5,364",96.13%,"5,364",5,7
Deca03,10/27/2015,ZPD,"3,423",4530,,,,PD,"6,420","6,171",96.13%,"6,171",5,7
Gate03,10/27/2015,FRONT,"3,424",4497,2,0,34,MX,"30,580","29,067",95.05%,"29,067",5,7
Gate03,10/27/2015,FRONT,"3,429",4504,2.1,0,52,MX,"29,440","27,371",92.97%,"27,371",5,7
Gate03,10/27/2015,FRONT,"3,435",4511,1.8,0,39,MX,"55,580","53,506",96.27%,"53,506",5,7
Gate03,10/27/2015,FRONT,"3,435",4519,1.8,0,39,MX,"7,180","6,912",96.27%,"6,912",5,7
Hann01,10/27/2015,C18,"3,433",4509,2.45,0,38,ST,"60,740","58,440",96.21%,"58,440",5,7
Hann01,10/27/2015,C18,"3,433",4515,2.45,0,38,ST,"37,120","35,715",96.21%,"35,715",5,7
Hann01,10/27/2015,C17,"3,444",4525,2.5,0,40,ST,"58,440","56,672",96.98%,"56,672",5,7
Hann01,10/27/2015,C17,"3,444",4527,2.5,0,40,ST,"51,320","49,768",96.98%,"49,768",5,7
Morr02,10/27/2015,Thomst,"3,431",4507,3.75,0,26,ST,"52,540","48,335",92.00%,"48,335",5,7
Morr02,10/27/2015,Thomst,"3,431",4508,3.75,0,26,ST,"16,100","14,812",92.00%,"14,812",5,7
Paqu05,10/27/2015,PH2,"3,439",4517,2.2,0,49,ST,"30,820","29,711",96.40%,"29,711",5,7
Pink01,10/27/2015,Canal,"3,426",4501,2.9,0,37,HO,"15,220","14,347",94.26%,"14,347",5,7
Pink02,10/27/2015,#8,"3,438",4516,2,0,52,ST,"25,200","23,419",92.93%,"23,419",5,7
Shur02,10/27/2015,5,"3,436",4513,8.7,0,34,HO,"19,260","15,686",81.44%,"14,792",5,7
Shur02,10/27/2015,6,"3,443",4524,2.3,0,39,EB,"7,940","6,824",85.94%,"6,824",5,7
Ward01,10/27/2015,#7,"3,441",4520,2,0,35,ST,"50,600","47,995",94.85%,"47,995",5,7
Ward01,10/27/2015,#7,"3,441",4523,2,0,35,ST,"40,600","38,510",94.85%,"38,510",5,7
Ashl02,10/28/2015,13H,"3,448",4533,2.1,0,21,HO,"43,460","41,023",94.39%,"41,023",5,7
Deca01,10/28/2015,CARM14,"3,454",4539,0.4,0,72,ST,"13,160","12,766",97.01%,"12,766",5,7
Deca01,10/28/2015,CARM15,"3,458",4546,2.5,0,54,ST,"26,820","25,847",96.37%,"25,847",5,7
Deca01,10/28/2015,CARM16,"3,469",4563,3.2,0,63,ST,"29,860","27,687",92.72%,"27,687",5,7
Deca03,10/28/2015,ZPD,"3,451",4531,,,,PD,820,803,97.89%,803,5,7
Deca03,10/28/2015,ZPD,"3,451",4537,,,,PD,"1,080","1,057",97.89%,"1,057",5,7
Deca03,10/28/2015,ZPD,"3,451",4552,,,,PD,"5,380","5,267",97.89%,"5,267",5,7
Gate03,10/28/2015,BACKWO,"3,462",4550,3.73,0,39,HO,"29,200","27,702",94.87%,"27,702",5,7
Gate03,10/28/2015,BACKWO,"3,462",4554,3.73,0,39,HO,"53,580","50,831",94.87%,"50,831",5,7
Gate03,10/28/2015,BACKWO,"3,462",4558,3.73,0,39,HO,"29,180","27,683",94.87%,"27,683",5,7
Gate03,10/28/2015,BACKWO,"3,462",4560,3.73,0,39,HO,"2,680","2,542",94.87%,"2,542",5,7
Hamb03,10/28/2015,COOMBE,"3,464",4553,0.9,0,48,MX,"16,020","14,970",93.45%,"14,970",5,7
Hann01,10/28/2015,C17,"3,453",4538,3.1,0,48,ST,"58,600","56,786",96.90%,"56,786",5,7
Hann01,10/28/2015,C17,"3,453",4543,3.1,0,48,ST,"51,600","50,002",96.90%,"50,002",5,7
Hann01,10/28/2015,C17,"3,453",4544,3.1,0,48,ST,"31,460","30,486",96.90%,"30,486",5,7
Hann01,10/28/2015,C12,"3,460",4548,2.1,0,55,HO,"19,360","18,928",97.77%,"18,928",5,7
Hann01,10/28/2015,C 1,"3,466",4557,2.6,0,49,HO,"37,600","35,546",94.54%,"35,546",5,7
Hann01,10/28/2015,C 2,"3,467",4561,4.4,0,52,HO,"16,040","15,335",95.60%,"15,120",5,7
Harj01,10/28/2015,BYR 12,"3,449",4534,7.25,0,47,ST,"52,220","49,223",94.26%,"47,131",5,7
Harj01,10/28/2015,BYR 12,"3,449",4540,7.25,0,47,ST,"49,200","46,376",94.26%,"44,405",5,7
Harj01,10/28/2015,BYR 12,"3,450",4535,4.4,0,47,ST,"45,800","42,648",93.12%,"42,648",5,7
Harj01,10/28/2015,BYR 12,"3,456",4542,3.8,0,47,ST,"53,600","49,378",92.12%,"49,378",5,7
Harj01,10/28/2015,BYR 12,"3,459",4547,4.5,0,47,ST,"45,880","42,930",93.57%,"42,930",5,7
Harj01,10/28/2015,BYR 13,"3,463",4551,2.7,0,45,ST,"49,680","46,484",93.57%,"46,484",5,7
Harj01,10/28/2015,BYR 13,"3,465",4556,3,0,45,ST,"52,520","48,105",91.59%,"48,105",5,7
Harj01,10/28/2015,BYR 13,"3,465",4559,3,0,45,ST,"45,200","41,400",91.59%,"41,400",5,7
Kopa01,10/28/2015,Satuit,,,,,,BL,,,,,5,7
Paqu05,10/28/2015,PH2,"3,452",4536,3.2,0,64,ST,"30,820","29,346",95.22%,"29,346",5,7
Paqu05,10/28/2015,PH3,"3,468",4562,1.4,0,64,ST,"23,840","22,860",95.89%,"22,860",5,7
Pink01,10/28/2015,Swamp,"3,455",4541,1.2,0,63,HO,"17,420","16,126",92.57%,"16,126",5,7
Pink01,10/28/2015,Orig.,"3,457",4545,3.2,0,37,HO,"11,740","11,140",94.89%,"11,118",5,7
Ross02,10/28/2015,LS Old,"3,461",4549,2.2,0,48,MX,"30,920","29,416",95.14%,"29,416",5,7
Ashl02,10/29/2015,10 H,"3,475",4571,2,0,44,HO,"43,160","39,967",92.60%,"39,967",5,7
Ashl02,10/29/2015,10 H,"3,480",4579,2.25,0,44,HO,"44,620","41,181",92.29%,"41,181",5,7
Ashl02,10/29/2015,10 H,"3,480",4582,2.25,0,44,HO,"34,000","31,380",92.29%,"31,380",5,7
Deca01,10/29/2015,CARM16,"3,469",4565,3.2,0,63,ST,"9,960","9,235",92.72%,"9,235",5,7
Deca01,10/29/2015,CAR21,"3,472",4568,3.42,0,60,ST,"30,180","27,865",92.33%,"27,748",5,7
Deca01,10/29/2015,CAR21,"3,474",4570,4.63,0,71,ST,"29,400","27,265",92.74%,"26,821",5,7
Deca01,10/29/2015,CAR21,"3,476",4572,3.55,0,52,MX,"46,920","42,509",90.60%,"42,276",5,7
Deca01,10/29/2015,CAR21,"3,476",4576,3.55,0,52,MX,"18,420","16,689",90.60%,"16,597",5,7
Deca01,10/29/2015,CAR21,"3,479",4577,3,0,60,MX,"13,300","12,439",93.53%,"12,439",5,7
Deca01,10/29/2015,CAR21,"3,482",4583,2.7,0,60,MX,"4,120","3,738",90.73%,"3,738",5,7
Deca03,10/29/2015,ZPD,"3,451",4573,,,,PD,"5,120","5,012",97.89%,"5,012",5,7
Deca03,10/29/2015,ZPD,"3,451",4580,,,,PD,"4,240","4,151",97.89%,"4,151",5,7
Hamb01,10/29/2015,MM,"3,481",4581,2.1,0,42,MX,"41,800","39,262",93.93%,"39,262",5,7
Hann01,10/29/2015,C 3,"3,473",4569,2.3,0,42,HO,"18,780","17,939",95.52%,"17,939",5,7
Harj01,10/29/2015,BYR 13,"3,470",4564,4.6,0,42,ST,"48,740","44,480",91.26%,"43,768",5,7
Harj01,10/29/2015,BYR 14,"3,471",4566,5.1,0,44,ST,"52,340","47,497",90.75%,"47,497",5,7
Harj01,10/29/2015,BYR 14,"3,471",4567,5.1,0,44,ST,"45,840","41,598",90.75%,"41,598",5,7
Harj01,10/29/2015,BYRN11,"3,478",4575,5.9,0,44,ST,"50,480","46,489",92.09%,"46,489",5,7
Harj01,10/29/2015,BYRN11,"3,478",4578,5.9,0,44,ST,"52,740","48,571",92.09%,"48,571",5,7
Pink01,10/29/2015,Sand,"3,477",4574,1.8,0,41,HO,"14,160","13,256",93.62%,"13,256",5,7
Ashl02,10/30/2015,10 H,"3,484",4585,2.2,0,44,HO,"28,260","26,182",92.65%,"26,182",5,7
Deca01,10/30/2015,STU4,"3,488",4591,1,0,60,MX,"28,400","27,022",95.15%,"27,022",5,7
Deca01,10/30/2015,CARM17,"3,491",4594,2.8,0,68,ST,"25,600","23,846",93.15%,"23,846",5,7
Deca01,10/30/2015,STU4,"3,493",4596,1.77,0,60,MX,"51,440","48,996",95.25%,"48,996",5,7
Deca01,10/30/2015,STU4,"3,493",4598,1.77,0,60,MX,"28,380","27,031",95.25%,"27,031",5,7
Deca01,10/30/2015,STU4,"3,493",4602,1.77,0,60,MX,"12,800","12,192",95.25%,"12,192",5,7
Deca03,10/30/2015,ZPD,"3,483",4584,,,,PD,"6,800","6,819",100.28%,"6,819",5,7
Deca03,10/30/2015,ZPD,"3,483",4586,,,,PD,"3,220","3,229",100.28%,"3,229",5,7
Deca03,10/30/2015,ZPD,"3,483",4589,,,,PD,"4,360","4,372",100.28%,"4,372",5,7
Deca03,10/30/2015,ZPD,"3,490",4593,,,,PD,"1,800","1,726",95.90%,"1,726",5,7
Deca03,10/30/2015,ZPD,"3,490",4601,,,,PD,"6,000","5,754",95.90%,"5,754",5,7
Deca03,10/30/2015,ZPD,"3,490",4608,,,,PD,"5,300","5,083",95.90%,"5,083",5,7
Deca03,10/30/2015,ZPD,"3,490",4615,,,,PD,"5,240","5,025",95.90%,"5,025",5,7
Hamb03,10/30/2015,winn,"3,501",4614,2.3,0,52,ST,"10,100","9,834",97.37%,"9,834",5,7
Harj01,10/30/2015,BYRN11,"3,485",4587,4.9,0,36,ST,"49,120","46,285",94.23%,"46,285",5,7
Harj01,10/30/2015,BYRN11,"3,486",4588,5.6,0,44,ST,"45,400","42,375",93.34%,"42,375",5,7
Harj01,10/30/2015,BYRN10,"3,489",4592,5.7,0,39,ST,"54,360","50,884",93.61%,"50,884",5,7
Harj01,10/30/2015,BYRN10,"3,489",4597,5.7,0,39,ST,"50,180","46,972",93.61%,"46,972",5,7
Harj01,10/30/2015,BYRN10,"3,494",4599,4.4,0,37,ST,"46,480","42,789",92.06%,"42,789",5,7
Harj01,10/30/2015,BYRN10,"3,494",4603,4.4,0,37,ST,"52,820","48,626",92.06%,"48,626",5,7
Harj01,10/30/2015,BYRNE9,"3,497",4606,3.7,0,48,ST,"49,480","45,629",92.22%,"45,629",5,7
Harj01,10/30/2015,BYRNE9,"3,497",4609,3.7,0,48,ST,"46,660","43,028",92.22%,"43,028",5,7
Harj01,10/30/2015,BYRNE9,"3,497",4611,3.7,0,48,ST,"53,460","49,299",92.22%,"49,299",5,7
Harj01,10/30/2015,BYRNE9,"3,497",4612,3.7,0,48,ST,"50,360","46,440",92.22%,"46,440",5,7
Mere01,10/30/2015,BigBog,"3,487",4590,3.8,0,40,MX,"51,940","48,468",93.32%,"48,468",5,7
Mere01,10/30/2015,BigBog,"3,492",4595,3.7,0,40,MX,"51,740","48,080",92.93%,"48,080",5,7
Mere01,10/30/2015,BigBog,"3,495",4604,3.2,0,40,MX,"48,520","45,770",94.33%,"45,770",5,7
Mere01,10/30/2015,BigBog,"3,498",4607,3.6,0,40,ST,"50,640","48,266",95.31%,"48,266",5,7
Mere01,10/30/2015,BigBog,"3,498",4610,3.6,0,40,ST,"51,300","48,895",95.31%,"48,895",5,7
Mere01,10/30/2015,BigBog,"3,500",4613,3.1,0,40,ST,"48,840","46,714",95.65%,"46,714",5,7
Paqu05,10/30/2015,PH4,"3,496",4605,0.4,0,49,HO,"20,000","18,753",93.77%,"18,753",5,7
Wain03,10/30/2015,2,"3,499",4600,6.5,0,55,ST,"37,540","33,959",90.46%,"32,770",5,7
Ashl02,10/31/2015,5 H,"3,506",4623,1.78,0,35,HO,"42,840","40,272",94.01%,"40,272",5,7
Ashl02,10/31/2015,5 H,"3,509",4627,1.6,0,37,HO,"38,280","36,324",94.89%,"36,324",5,7
Conw02,10/31/2015,4,"3,514",4636,3.7,0,41,ST,"41,800","39,743",95.08%,"39,465",5,7
Deca01,10/31/2015,STU5,"3,504",4620,3.59,0,51,ST,"10,900","10,234",93.89%,"10,234",5,7
Deca01,10/31/2015,Joll2,"3,511",4631,25.76,0,60,ST,"54,100","46,248",85.49%,"35,722",5,7
Deca01,10/31/2015,Joll2,"3,511",4637,25.76,0,60,ST,"5,040","4,309",85.49%,"3,328",5,7
Deca03,10/31/2015,ZPD,"3,490",4616,,,,PD,"5,820","5,581",95.90%,"5,581",5,7
Deca03,10/31/2015,ZPD,"3,490",4622,,,,PD,"3,280","3,145",95.90%,"3,145",5,7
Deca03,10/31/2015,ZPD,"3,490",4633,,,,PD,"6,700","6,425",95.90%,"6,425",5,7
Harj01,10/31/2015,BYRNE9,"3,502",4617,4.1,0,48,ST,"52,640","48,983",93.05%,"48,983",5,7
Harj01,10/31/2015,BYRNE7,"3,505",4621,5.55,0,44,ST,"47,180","44,520",94.36%,"43,385",5,7
Harj01,10/31/2015,BYRNE7,"3,505",4624,5.55,0,44,ST,"50,860","47,993",94.36%,"46,769",5,7
Harj01,10/31/2015,BYRNE7,"3,507",4625,4.41,0,55,ST,"53,620","50,983",95.08%,"50,983",5,7
Harj01,10/31/2015,BYRNE7,"3,507",4628,4.41,0,55,ST,"46,700","44,404",95.08%,"44,404",5,7
Harj01,10/31/2015,BYRNE8,"3,512",4632,4.81,0,41,ST,"51,040","48,302",94.64%,"48,302",5,7
Harj01,10/31/2015,BYRNE8,"3,512",4635,4.81,0,41,ST,"53,600","50,725",94.64%,"50,725",5,7
Harj01,10/31/2015,BYRNE8,"3,512",4638,4.81,0,41,ST,"47,360","44,819",94.64%,"44,819",5,7
Mere01,10/31/2015,BigBog,"3,503",4618,3.06,0,30,ST,"53,480","50,944",95.26%,"50,944",5,7
Mere01,10/31/2015,BigBog,"3,503",4619,3.06,0,30,ST,"52,700","50,201",95.26%,"50,201",5,7
Mere01,10/31/2015,BigBog,"3,510",4629,2.44,0,34,ST,"50,680","47,400",93.53%,"47,400",5,7
Mere01,10/31/2015,BigBog,"3,510",4630,2.44,0,34,ST,"50,300","47,044",93.53%,"47,044",5,7
Mere01,10/31/2015,BigBog,"3,513",4634,2.5,0,33,ST,"24,440","23,213",94.98%,"23,213",5,7
Ross03,10/31/2015,PIANO,"3,508",4626,3.8,0,70,MX,"18,960","17,065",90.01%,"16,928",5,7
Ashl02,11/2/2015,4 S,"3,521",4649,2.7,0,45,ST,"43,320","40,925",94.47%,"40,925",5,7
Ashl02,11/2/2015,4 S,"3,521",4654,2.7,0,45,ST,"43,860","41,436",94.47%,"41,436",5,7
Ashl02,11/2/2015,4 S,"3,529",4661,3.33,0,50,ST,"45,460","43,149",94.92%,"43,149",5,7
Ashl02,11/2/2015,4 S,"3,533",4667,1.5,0,48,ST,"44,760","42,032",93.91%,"42,032",5,7
Conw02,11/2/2015,4,"3,517",4643,6.96,0,26,ST,"42,560","40,668",95.56%,"39,058",5,7
Conw02,11/2/2015,4,"3,517",4645,6.96,0,26,ST,"5,720","5,466",95.56%,"5,249",5,7
Coul01,11/2/2015,HARW,"3,534",4669,6.16,0,72,EB,"29,400","26,575",90.39%,"25,735",5,7
Deca01,11/2/2015,Joll1,"3,515",4641,13.9,0,51,ST,"23,160","21,269",91.84%,"18,951",5,7
Deca01,11/2/2015,Joll3,"3,519",4646,18.21,0,37,GR,"23,980","21,685",90.43%,"18,387",5,7
Deca01,11/2/2015,LP1,"3,522",4650,6.86,0,42,ST,"27,240","25,897",95.07%,"25,897",5,7
Deca01,11/2/2015,LP1,"3,527",4657,2.73,0,48,ST,"51,340","48,675",94.81%,"48,675",5,7
Deca01,11/2/2015,LP1,"3,527",4659,2.73,0,48,ST,"14,920","14,145",94.81%,"14,145",5,7
Deca01,11/2/2015,Joll1,"3,536",4640,9.73,0,61,ST,"49,920","46,369",92.89%,"43,248",5,7
Deca03,11/2/2015,ZPD,"3,520",4648,,,,PD,"4,940","4,769",96.54%,"4,769",5,7
Deca03,11/2/2015,ZPD,"3,520",4655,,,,PD,"3,760","3,630",96.54%,"3,630",5,7
