grower_id,deliver_date,Bog,LotID,GTL,Rot,Debris,Color,Variety,GTL ,Lot Pack Out,Pack Out %,Useable w3% allow
Ashl02,9/26/2014,6 E,"2,452",3134,3.72,0,27,BL,"46,180","43,636",94.49%,"43,636"
Ashl02,9/26/2014,6 E,"2,452",3137,3.72,0,27,BL,"41,600","39,308",94.49%,"39,308"
Alle02,10/9/2014,C-3,"2,575",3305,2.89,0,26,ST,"41,820","39,778",95.12%,"39,778"
Alle02,10/9/2014,C-3,"2,580",3310,0.63,0,31,ST,"10,700","10,326",96.50%,"10,326"
Deca01,9/18/2014,MP10,"2,440",3119,2,0,26,EB,"24,560","22,979",93.56%,"22,979"
Reze02,9/19/2014,#1,"2,442",3121,0.9,0,14,BL,"44,020","42,741",97.09%,"42,741"
Reze02,9/19/2014,#1,"2,443",3122,0.6,0,12,BL,"29,380","28,488",96.96%,"28,488"
Reze02,9/19/2014,#3,"2,444",3123,0.65,0,16,BL,"45,000","43,822",97.38%,"43,822"
Reze02,9/19/2014,#3,"2,444",3124,0.65,0,16,BL,"20,980","20,431",97.38%,"20,431"
Deca03,9/22/2014,ZPD,"2,445",3125,0,0,,PD,"8,040","7,998",99.48%,"7,998"
Deca03,9/22/2014,ZPD,"2,445",3126,0,0,,PD,"12,180","12,116",99.48%,"12,116"
Deca03,9/22/2014,ZPD,"2,445",3127,0,0,,PD,"1,700","1,691",99.48%,"1,691"
Deca03,9/24/2014,ZPD,"2,447",3129,0,0,,PD,"12,500","12,427",99.42%,"12,427"
Hann01,9/24/2014,D9,"2,446",3128,1.34,0,40,BL,"39,500","38,084",96.42%,"38,084"
Hann01,9/25/2014,D10,"2,449",3131,1.2,0,30,BL,"29,040","28,520",98.21%,"28,520"
Hann03,9/25/2014,MEL A6,"2,448",3130,1.1,0,28,BL,"19,600","18,888",96.37%,"18,888"
Ashl02,9/26/2014,6 E,"2,452",3139,3.72,0,27,BL,"46,120","43,579",94.49%,"43,579"
Ashl02,9/26/2014,6 E,"2,458",3143,1,0,22,BL,"38,340","36,767",95.90%,"36,767"
Hann01,9/26/2014,D5,"2,450",3132,0.5,0,32,EB,"13,600","13,144",96.65%,"13,144"
Hann01,9/26/2014,D3,"2,451",3133,1.4,0,33,BL,"54,620","51,931",95.08%,"51,931"
Hann01,9/26/2014,D3,"2,451",3136,1.4,0,33,BL,"23,320","22,172",95.08%,"22,172"
Hann01,9/26/2014,D4,"2,455",3140,0.57,0,23,BL,"31,800","31,026",97.57%,"31,026"
Hann01,9/26/2014,D8,"2,457",3142,0.7,0,35,EB,"19,900","18,992",95.44%,"18,992"
Hann01,9/26/2014,D6,"2,459",3144,1.09,0,24,EB,"10,700","10,175",95.09%,"10,175"
Reze02,9/26/2014,#7,"2,453",3135,0,0,31,BL,"51,300","49,611",96.71%,"49,611"
Reze02,9/26/2014,#7,"2,454",3138,0.8,0,28,BL,"44,800","43,488",97.07%,"43,488"
Reze02,9/26/2014,#7,"2,456",3141,0.7,0,22,BL,"30,000","29,066",96.89%,"29,066"
Hann01,9/27/2014,D7,"2,460",3145,0.5,0,21,EB,"38,600","36,936",95.69%,"36,936"
Reze02,9/27/2014,#8,"2,462",3147,0.61,0,25,BL,"52,260","50,980",97.55%,"50,980"
Reze02,9/27/2014,#8,"2,462",3149,0.61,0,25,BL,"45,780","44,659",97.55%,"44,659"
Reze02,9/27/2014,#8,"2,462",3151,0.61,0,25,BL,"42,680","41,635",97.55%,"41,635"
Shur02,9/27/2014,1,"2,461",3146,1.63,0,26,MX,"18,340","17,030",92.86%,"17,030"
Shur02,9/27/2014,1,"2,463",3148,2.9,0,33,MX,"21,820","20,488",93.90%,"20,488"
Shur02,9/27/2014,1,"2,464",3150,2.3,0,26,MX,"19,020","17,246",90.67%,"17,246"
Shur02,9/27/2014,1,"2,465",3152,5.53,0,13,MX,"22,180","19,939",89.89%,"19,434"
Shur02,9/27/2014,1,"2,465",3153,5.53,0,13,MX,"19,500","17,529",89.89%,"17,086"
Deca03,9/29/2014,ZPD,"2,467",3155,0,0,,PD,"1,080","1,041",96.39%,"1,041"
Deca03,9/29/2014,ZPD,"2,470",3160,0,0,,PD,"2,520","2,485",98.62%,"2,485"
Deca03,9/29/2014,ZPD,"2,470",3171,0,0,,PD,"1,900","1,874",98.62%,"1,874"
Hann01,9/29/2014,D14,"2,474",3164,0.3,0,31,BL,"24,740","24,014",97.07%,"24,014"
Hann01,9/29/2014,D13,"2,479",3172,2.18,0,26,BL,"16,660","16,119",96.75%,"16,119"
Kopl02,9/29/2014,B-10,"2,471",3161,3.15,0,22,ST,"40,720","39,388",96.73%,"39,388"
Kopl02,9/29/2014,B-10,"2,472",3162,3.15,0,22,ST,"50,460","48,367",95.85%,"48,367"
Kopl02,9/29/2014,B-10,"2,472",3166,3.15,0,22,ST,"38,580","36,979",95.85%,"36,979"
Kopl02,9/29/2014,B-10,"2,478",3170,1.93,0,24,ST,"50,180","48,929",97.51%,"48,929"
Kopl02,9/29/2014,B-10,"2,481",3174,1.76,0,21,ST,"39,140","37,634",96.15%,"37,634"
Pime01,9/29/2014,house,"2,469",3159,3.32,0,41,EB,"6,760","6,388",94.50%,"6,388"
Pink02,9/29/2014,#12,"2,475",3165,1.01,0,38,BL,"39,520","38,792",98.16%,"38,792"
Pink02,9/29/2014,#15,"2,477",3168,5.9,0,26,BL,"26,640","25,067",94.10%,"24,340"
Pink02,9/29/2014,#15,"2,480",3173,5.16,0,27,BL,"12,060","11,503",95.38%,"11,255"
Reze02,9/29/2014,#4,"2,468",3158,3.89,0,27,BL,"55,900","53,613",95.91%,"53,613"
Reze02,9/29/2014,#4,"2,473",3163,0.5,0,32,BL,"45,040","43,480",96.54%,"43,480"
Reze02,9/29/2014,#4,"2,476",3167,2.42,0,32,BL,"56,020","54,511",97.31%,"54,511"
Reze02,9/29/2014,#4,"2,476",3169,2.42,0,32,BL,"10,320","10,042",97.31%,"10,042"
Shur02,9/29/2014,1,"2,466",3154,2.3,0,38,MX,"23,040","21,686",94.12%,"21,686"
Shur02,9/29/2014,1,"2,466",3156,2.3,0,38,MX,"20,160","18,975",94.12%,"18,975"
Shur02,9/29/2014,1,"2,466",3157,2.3,0,38,MX,"8,680","8,170",94.12%,"8,170"
Deca03,9/30/2014,ZPD,"2,470",3176,0,0,,PD,"2,760","2,722",98.62%,"2,722"
Deca03,9/30/2014,ZPD,"2,470",3179,0,0,,PD,"6,480","6,390",98.62%,"6,390"
Hann03,9/30/2014,B3,"2,482",3175,0.7,0,60,EB,"42,260","40,280",95.31%,"40,280"
Hann03,9/30/2014,B2,"2,484",3178,1.03,0,50,EB,"56,160","53,557",95.36%,"53,557"
Hann03,9/30/2014,B2,"2,484",3180,1.03,0,50,EB,"36,000","34,331",95.36%,"34,331"
Reze01,9/30/2014,Lanz 8,"2,483",3177,18.09,0,34,BL,"20,080","16,686",83.10%,"14,168"
Deca03,10/1/2014,ZPD,"2,485",3181,0,0,,PD,"2,220","2,181",98.22%,"2,181"
Deca03,10/1/2014,ZPD,"2,485",3182,0,0,,PD,"3,120","3,064",98.22%,"3,064"
Hann03,10/1/2014,B4,"2,486",3183,0.45,0,39,BL,"11,560","11,267",97.47%,"11,267"
Hann03,10/1/2014,B1,"2,489",3187,0.62,0,28,ST,"14,280","13,737",96.20%,"13,737"
Hann03,10/1/2014,B5a,"2,500",3197,2.95,0,45,BL,"47,700","43,228",90.62%,"43,228"
John03,10/1/2014,1,"2,487",3184,3.96,0,34,MX,"17,460","16,217",92.88%,"16,217"
John03,10/1/2014,1,"2,491",3188,1.38,0,31,MX,"6,760","6,122",90.56%,"6,122"
Medi01,10/1/2014,A3,"2,493",3190,0.8,0,41,BL,"7,300","7,045",96.51%,"7,045"
Medi01,10/1/2014,A4,"2,496",3193,2.52,0,41,MX,"7,860","7,566",96.26%,"7,566"
Medi01,10/1/2014,A5,"2,499",3196,1.1,0,37,EB,"7,380","6,940",94.04%,"6,940"
Pava01,10/1/2014,1,"2,490",3186,28.42,0,35,EB,"5,120","3,860",75.39%,"2,879"
Pink01,10/1/2014,BShant,"2,492",3189,13.19,0,42,EB,"16,900","15,580",92.19%,"13,992"
Pink01,10/1/2014,BShant,"2,494",3191,10.6,0,38,EB,"17,920","16,394",91.48%,"15,148"
Pink01,10/1/2014,BShant,"2,497",3194,10.56,0,52,EB,"9,460","8,761",92.61%,"8,099"
Reze01,10/1/2014,Lanz 6,"2,488",3185,3.51,0,27,BL,"7,040","6,230",88.49%,"6,198"
Reze01,10/1/2014,Lanz 4,"2,495",3192,1.24,0,32,BL,"54,360","51,143",94.08%,"51,143"
Reze01,10/1/2014,Lanz 4,"2,498",3195,1.83,0,35,BL,"34,960","33,188",94.93%,"33,188"
Ashl02,10/2/2014,7 E,"2,503",3200,0.81,0,39,BL,"42,680","41,331",96.84%,"41,331"
Ashl02,10/2/2014,7 E,"2,503",3201,0.81,0,39,BL,"43,660","42,281",96.84%,"42,281"
Ashl02,10/2/2014,7 E,"2,505",3203,1.24,0,27,BL,"43,040","41,706",96.90%,"41,706"
Ashl02,10/2/2014,7 E,"2,505",3208,1.24,0,27,BL,"46,460","45,021",96.90%,"45,021"
Ashl02,10/2/2014,7 E,"2,513",3214,1.2,0,20,BL,"37,120","35,811",96.47%,"35,811"
Bett01,10/2/2014,4,"2,510",3211,6.19,0,20,ST,"39,900","37,475",93.92%,"36,280"
Hann01,10/2/2014,C 8,"2,501",3198,0.76,0,49,EB,"4,360","4,025",92.32%,"4,025"
Hann01,10/2/2014,C19,"2,504",3202,1.26,0,25,ST,"57,380","56,334",98.18%,"56,334"
Hann01,10/2/2014,C19,"2,504",3209,1.26,0,25,ST,"39,600","38,878",98.18%,"38,878"
Hann01,10/2/2014,C18,"2,511",3212,1.01,0,22,ST,"57,340","55,450",96.70%,"55,450"
Medi01,10/2/2014,A2,"2,502",3199,0.72,0,41,EB,"26,200","24,246",92.54%,"24,246"
Medi01,10/2/2014,A2,"2,508",3206,1.8,0,38,EB,"21,080","20,096",95.33%,"20,096"
Medi01,10/2/2014,A2,"2,512",3213,2.9,0,29,EB,"17,900","16,970",94.80%,"16,970"
Norr02,10/2/2014,BS2,"2,506",3204,2.6,0,32,ST,"31,220","28,275",90.57%,"28,275"
Perr03,10/2/2014,2,"2,509",3207,10.39,0,22,BL,"23,320","21,527",92.31%,"19,936"
Reze01,10/2/2014,Ell 4,"2,507",3205,1.07,0,30,BL,"53,280","51,225",96.14%,"51,225"
Reze01,10/2/2014,Ell 4,"2,507",3210,1.07,0,30,BL,"41,600","39,995",96.14%,"39,995"
Bett01,10/3/2014,4,"2,515",3219,2.7,0,21,ST,"27,480","25,993",94.59%,"25,993"
Bett01,10/3/2014,5,"2,519",3223,5.56,0,20,ST,"38,060","35,311",92.78%,"34,407"
Bett01,10/3/2014,5,"2,519",3226,5.56,0,20,ST,"36,220","33,604",92.78%,"32,743"
Bett01,10/3/2014,5,"2,519",3229,5.56,0,20,ST,"24,840","23,046",92.78%,"22,456"
Deca03,10/3/2014,ZPD,"2,522",3228,0,0,,PD,"10,140","10,046",99.07%,"10,046"
Hamb01,10/3/2014,MH EB,"2,517",3221,1.8,0,23,EB,"12,160","11,700",96.22%,"11,700"
Hann01,10/3/2014,C18,"2,511",3217,1.01,0,22,ST,"16,740","16,188",96.70%,"16,188"
Hann01,10/3/2014,C18,"2,511",3218,1.01,0,22,ST,"49,600","47,965",96.70%,"47,965"
Hann01,10/3/2014,C17,"2,516",3220,0.5,0,20,ST,"57,700","56,223",97.44%,"56,223"
Hann01,10/3/2014,C17,"2,520",3224,0.52,0,31,ST,"49,940","48,787",97.69%,"48,787"
Hann01,10/3/2014,C17,"2,523",3230,1.23,0,30,ST,"57,460","56,071",97.58%,"56,071"
Hann01,10/3/2014,C17,"2,523",3231,1.23,0,30,ST,"50,300","49,085",97.58%,"49,085"
Medi01,10/3/2014,A6,"2,521",3225,2.5,0,26,EB,"29,440","28,050",95.28%,"28,050"
Medi01,10/3/2014,A6,"2,521",3227,2.5,0,26,EB,"21,840","20,808",95.28%,"20,808"
Medi01,10/3/2014,A6,"2,524",3232,2.28,0,32,EB,"29,140","27,988",96.05%,"27,988"
Reze01,10/3/2014,Ell 3,"2,514",3215,0.9,0,21,BL,"53,300","52,192",97.92%,"52,192"
Reze01,10/3/2014,Ell 3,"2,514",3216,0.9,0,21,BL,"6,400","6,267",97.92%,"6,267"
Reze01,10/3/2014,Lanz 7,"2,518",3222,2.4,0,21,BL,"14,880","12,729",85.54%,"12,729"
Medi01,10/4/2014,A6,"2,525",3233,1.21,0,37,EB,"21,540","20,564",95.47%,"20,564"
Medi01,10/4/2014,A6,"2,525",3235,1.21,0,37,EB,"16,680","15,925",95.47%,"15,925"
Reze01,10/4/2014,Lanz 3,"2,526",3234,0.6,0,24,ST,"42,440","39,314",92.63%,"39,314"
Bott05,10/6/2014,1,"2,535",3249,2.6,0,33,EB,"48,740","45,711",93.79%,"45,711"
Deca01,10/6/2014,C AR01,"2,531",3240,5.27,0,44,EB,"39,960","37,668",94.26%,"36,813"
Deca01,10/6/2014,C AR01,"2,531",3243,5.27,0,44,EB,"6,900","6,504",94.26%,"6,357"
Deca03,10/6/2014,ZPD,"2,538",3254,0,0,,PD,"7,380","7,471",101.23%,"7,471"
Hann01,10/6/2014,C15,"2,529",3238,2.04,0,39,BL,"59,560","57,613",96.73%,"57,613"
Hann01,10/6/2014,C15,"2,529",3242,2.04,0,39,BL,"51,180","49,507",96.73%,"49,507"
Hann01,10/6/2014,C15,"2,529",3245,2.04,0,39,BL,"59,060","57,129",96.73%,"57,129"
Hann01,10/6/2014,C15,"2,529",3247,2.04,0,39,BL,"52,240","50,532",96.73%,"50,532"
Hann01,10/6/2014,C15,"2,529",3250,2.04,0,39,BL,"60,940","58,947",96.73%,"58,947"
Hann01,10/6/2014,C15,"2,529",3251,2.04,0,39,BL,"52,600","50,880",96.73%,"50,880"
Hann01,10/6/2014,C15,"2,529",3256,2.04,0,39,BL,"40,480","39,156",96.73%,"39,156"
Medi01,10/6/2014,A7,"2,530",3239,1.7,0,30,ST,"20,480","19,318",94.33%,"19,318"
Medi01,10/6/2014,A8,"2,534",3248,2.54,0,36,EB,"22,500","21,877",97.23%,"21,877"
Norr02,10/6/2014,BS3,"2,527",3236,14.62,0,30,ST,"33,860","28,732",84.86%,"25,393"
Pink01,10/6/2014,Ramp,"2,528",3237,2.04,0,40,EB,"17,800","16,737",94.03%,"16,737"
Pink01,10/6/2014,3House,"2,532",3241,4.71,0,58,EB,"14,300","13,729",96.01%,"13,729"
Pink01,10/6/2014,Center,"2,536",3252,1.74,0,56,EB,"16,660","15,891",95.38%,"15,891"
Pink01,10/6/2014,Center,"2,536",3255,1.74,0,56,EB,"15,800","15,070",95.38%,"15,070"
Reze02,10/6/2014,#6,"2,533",3244,1.03,0,35,BL,"56,180","53,668",95.53%,"53,668"
