date,grower,bog,rot,debris,color,kqf_pre,kqf_final,log_rot,variety_coll,year,month,data_source
2017-10-03T00:00:00Z,Reze01,Lanz 2,2.2,0,30,4,,0.344392273685111,ST,2017,10,decas
2017-10-03T00:00:00Z,Reze01,Lanz 6,2.25,0,24,4,,0.354108439147401,BL,2017,10,decas
2017-10-03T00:00:00Z,Reze01,Lanz 6,2.25,0,24,4,,0.354108439147401,BL,2017,10,decas
2017-10-03T00:00:00Z,Reze01,Lanz 5,1.34,0,39,4,,0.130333768495006,BL,2017,10,decas
2017-10-04T00:00:00Z,Hann01,C15,1.52,0,35,4,,0.184691430817599,BL,2017,10,decas
2017-10-04T00:00:00Z,Hann01,C15,1.52,0,35,4,,0.184691430817599,BL,2017,10,decas
2017-10-04T00:00:00Z,Hann01,C 7,2.62,0,21,4,,0.419955748489758,EB,2017,10,decas
2017-10-04T00:00:00Z,Hann01,C15,1.25,0,31,4,,0.100370545117563,BL,2017,10,decas
2017-10-04T00:00:00Z,Hann01,C16,1.63,0,35,4,,0.214843848047698,BL,2017,10,decas
2017-10-04T00:00:00Z,Hann01,C16,1.63,0,35,4,,0.214843848047698,BL,2017,10,decas
2017-10-04T00:00:00Z,Hann01,C16,1.62,0,34,4,,0.212187604403958,BL,2017,10,decas
2017-10-04T00:00:00Z,Hann01,C14,1.4,0,43,4,,0.14921911265538,EB,2017,10,decas
2017-10-04T00:00:00Z,Hann01,C14,1.6,0,38,4,,0.20682587603185,EB,2017,10,decas
2017-10-04T00:00:00Z,Hann01,C13,1.92,0,43,4,,0.285557309007774,EB,2017,10,decas
2017-10-04T00:00:00Z,Pime01,house,3.9,0,45,4,,0.592176757395867,EB,2017,10,decas
2017-10-04T00:00:00Z,Pime01,house,1.97,0,44,4,,0.296665190261531,BL,2017,10,decas
2017-10-04T00:00:00Z,Pink01,Center,2.8,0,25,4,,0.44870631990508,EB,2017,10,decas
2017-10-04T00:00:00Z,Pink01,Center,2.4,0,29,4,,0.382017042574868,EB,2017,10,decas
2017-10-04T00:00:00Z,Pink01,Center,3.19,0,28,4,,0.505149978319906,EB,2017,10,decas
2017-10-04T00:00:00Z,Reze01,Lanz 3,2.55,0,32,4,,0.40823996531185,ST,2017,10,decas
2017-10-04T00:00:00Z,Reze01,Lanz 3,2.55,0,32,4,,0.40823996531185,ST,2017,10,decas
2017-10-04T00:00:00Z,Reze01,Lanz 7,1.62,0,46,4,,0.212187604403958,BL,2017,10,decas
2017-10-04T00:00:00Z,Reze01,Lanz 7,1.61,0,58,4,,0.209515014542631,BL,2017,10,decas
2017-10-05T00:00:00Z,Hann01,C10,1.6,0,45,4,,0.20682587603185,EB,2017,10,decas
2017-10-05T00:00:00Z,Hann01,C10,1.6,0,45,4,,0.20682587603185,EB,2017,10,decas
2017-10-05T00:00:00Z,Hann01,C 6,1.34,0,44,4,,0.130333768495006,EB,2017,10,decas
2017-10-05T00:00:00Z,Hann01,C 9,1.6,0,44,4,,0.20682587603185,EB,2017,10,decas
2017-10-05T00:00:00Z,Pink01,Reserv,1.35,0,30,4,,0.133538908370218,EB,2017,10,decas
2017-10-05T00:00:00Z,Reze01,Lanz 4,2.1,0,50,4,,0.324282455297693,BL,2017,10,decas
2017-10-05T00:00:00Z,Reze01,Lanz 4,0.84,0,43,4,,-0.0705810742857073,BL,2017,10,decas
2017-10-05T00:00:00Z,Reze01,Ell 7,2.5,0,20,4,,0.399673721481038,ST,2017,10,decas
2017-10-05T00:00:00Z,Reze01,Ell 7,2.5,0,20,4,,0.399673721481038,ST,2017,10,decas
2017-10-06T00:00:00Z,Hamb03,COOMBE,1.4,0,49,4,,0.14921911265538,EB,2017,10,decas
2017-10-06T00:00:00Z,Hann01,C 5,1.19,0,37,4,,0.0791812460476248,EB,2017,10,decas
2017-10-06T00:00:00Z,Harj01,BRUF#2,1.5,0,36,4,,0.178976947293169,EB,2017,10,decas
2017-10-06T00:00:00Z,Harj01,BRUF#7,1.5,0,20,4,,0.178976947293169,EB,2017,10,decas
2017-10-06T00:00:00Z,Harj01,BRUF#6,0.65,0,37,4,,-0.180456064458131,EB,2017,10,decas
2017-10-06T00:00:00Z,Pink01,road,1.3,0,40,4,,0.117271295655764,EB,2017,10,decas
2017-10-06T00:00:00Z,Reze01,Ell 6,1.47,0,26,4,,0.170261715394957,ST,2017,10,decas
2017-10-06T00:00:00Z,Reze01,Ell 5,0.45,0,23,4,,-0.337242168318426,ST,2017,10,decas
2017-10-06T00:00:00Z,Reze01,Ell 5,1.02,0,28,4,,0.0128372247051722,ST,2017,10,decas
2017-10-06T00:00:00Z,Youn02,1,0.34,0,43,4,,-0.455931955649724,BL,2017,10,decas
2017-10-06T00:00:00Z,Youn02,1,1.67,0,41,4,,0.225309281725863,BL,2017,10,decas
2017-10-06T00:00:00Z,Youn02,4,2.2,0,42,4,,0.344392273685111,EB,2017,10,decas
2017-10-07T00:00:00Z,Medi01,A2,1.5,0,37,4,,0.178976947293169,other,2017,10,decas
2017-10-07T00:00:00Z,Medi01,A2,1.54,0,48,4,,0.190331698170292,EB,2017,10,decas
2017-10-07T00:00:00Z,Medi01,A2,2.87,0,35,4,,0.459392487759231,EB,2017,10,decas
2017-10-07T00:00:00Z,Pink01,field,0.85,0,45,4,,-0.0655015487564323,EB,2017,10,decas
2017-10-07T00:00:00Z,Pink01,field,0.72,0,34,4,,-0.136677139879544,EB,2017,10,decas
2017-10-07T00:00:00Z,Reze01,Lyon 4,1.4,0,29,4,,0.14921911265538,ST,2017,10,decas
2017-10-07T00:00:00Z,Reze01,Lyon 4,1.4,0,29,4,,0.14921911265538,ST,2017,10,decas
2017-10-07T00:00:00Z,Reze01,Lyon 4,1.4,0,29,4,,0.14921911265538,ST,2017,10,decas
2017-10-07T00:00:00Z,Reze01,Lyon 3,0.84,0,24,4,,-0.0705810742857073,ST,2017,10,decas
2017-10-07T00:00:00Z,Reze01,Lyon 3,1.12,0,28,4,,0.0530784434834198,ST,2017,10,decas
2017-10-07T00:00:00Z,Reze01,Lyon 3,1.18,0,30,4,,0.0755469613925307,ST,2017,10,decas
2017-10-07T00:00:00Z,Youn02,23,1.8,0,40,4,,0.257678574869185,other,2017,10,decas
2017-10-07T00:00:00Z,Youn02,23,0.71,0,49,4,,-0.142667503568732,other,2017,10,decas
2017-10-09T00:00:00Z,Beat01,Corwin,1.2,0,42,4,,0.0827853703164501,EB,2017,10,decas
2017-10-09T00:00:00Z,Deca03,ZPD,3.5,0,50,4,,0.545307116465824,other,2017,10,decas
2017-10-09T00:00:00Z,Deca03,ZPD,3.5,0,50,4,,0.545307116465824,other,2017,10,decas
2017-10-09T00:00:00Z,Deca03,ZPD,3.5,0,50,4,,0.545307116465824,other,2017,10,decas
2017-10-09T00:00:00Z,Deca03,ZPD,3.5,0,50,4,,0.545307116465824,other,2017,10,decas
2017-10-09T00:00:00Z,Grew02,ROCK,1.9,0,34,4,,0.281033367247728,ST,2017,10,decas
2017-10-09T00:00:00Z,Medi01,A6,1.51,0,25,4,,0.181843587944773,EB,2017,10,decas
2017-10-09T00:00:00Z,Medi01,A6,0.85,0,32,4,,-0.0655015487564323,EB,2017,10,decas
2017-10-09T00:00:00Z,Medi01,A6,0.85,0,32,4,,-0.0655015487564323,EB,2017,10,decas
2017-10-09T00:00:00Z,Reze01,Lyon 2,1.7,0,25,4,,0.232996110392154,ST,2017,10,decas
2017-10-09T00:00:00Z,Reze01,Lyon 2,1.7,0,25,4,,0.232996110392154,ST,2017,10,decas
2017-10-09T00:00:00Z,Reze01,Lyon 2,1.7,0,25,4,,0.232996110392154,ST,2017,10,decas
2017-10-09T00:00:00Z,Reze01,Lyon 2,1.9,0,23,4,,0.281033367247728,ST,2017,10,decas
2017-10-09T00:00:00Z,Reze01,Ell 1,2,0,24,4,,0.303196057420489,HO,2017,10,decas
2017-10-10T00:00:00Z,Deca01,MP6,1.65,0,26,4,,0.220108088040055,ST,2017,10,decas
2017-10-10T00:00:00Z,Deca01,MP3,4.16,0,26,4,,0.620136054973758,ST,2017,10,decas
2017-10-10T00:00:00Z,Deca01,MP3,4.16,0,26,4,,0.620136054973758,ST,2017,10,decas
2017-10-10T00:00:00Z,Deca01,MP3,4.16,0,26,4,,0.620136054973758,ST,2017,10,decas
2017-10-10T00:00:00Z,Deca01,MP3,4.16,0,26,4,,0.620136054973758,ST,2017,10,decas
2017-10-10T00:00:00Z,Deca01,MP3,4.16,0,26,4,,0.620136054973758,ST,2017,10,decas
2017-10-10T00:00:00Z,Deca03,ZPD,3.5,0,50,4,,0.545307116465824,other,2017,10,decas
2017-10-10T00:00:00Z,Hann03,B3,2.2,0,42,4,,0.344392273685111,EB,2017,10,decas
2017-10-10T00:00:00Z,Hann03,B2,1.12,0,55,4,,0.0530784434834198,EB,2017,10,decas
2017-10-10T00:00:00Z,Hann03,B2,0.44,0,58,4,,-0.346787486224656,EB,2017,10,decas
2017-10-10T00:00:00Z,Hann03,B4,1.14,0,41,4,,0.0606978403536117,BL,2017,10,decas
2017-10-10T00:00:00Z,Medi01,A8,1.43,0,26,4,,0.15836249209525,EB,2017,10,decas
2017-10-10T00:00:00Z,Reze01,Ell 4,2.4,0,37,4,,0.382017042574868,BL,2017,10,decas
2017-10-10T00:00:00Z,Reze01,Ell 4,2.4,0,37,4,,0.382017042574868,BL,2017,10,decas
2017-10-10T00:00:00Z,Reze01,Lyon 1,4.92,0,23,4,,0.69284691927723,ST,2017,10,decas
2017-10-10T00:00:00Z,Reze01,Lyon 1,4.92,0,23,4,,0.69284691927723,ST,2017,10,decas
2017-10-11T00:00:00Z,Deca01,MP3,6.56,0,23,4,,0.817565369559781,ST,2017,10,decas
2017-10-11T00:00:00Z,Deca01,MP3,6.56,0,23,4,,0.817565369559781,ST,2017,10,decas
2017-10-11T00:00:00Z,Deca01,MP5,1.9,0,26,4,,0.281033367247728,ST,2017,10,decas
2017-10-11T00:00:00Z,Deca01,MP4,2.43,0,29,4,,0.387389826338729,ST,2017,10,decas
2017-10-11T00:00:00Z,Deca01,MP3,4.29,0,26,4,,0.633468455579587,ST,2017,10,decas
2017-10-11T00:00:00Z,Hamb03,MH EB,7.28,0,20,4,,0.862727528317975,EB,2017,10,decas
2017-10-11T00:00:00Z,Hann03,B1,1.7,0,20,4,,0.232996110392154,ST,2017,10,decas
2017-10-11T00:00:00Z,Hann03,B5a,2.35,0,42,4,,0.372912002970107,BL,2017,10,decas
2017-10-11T00:00:00Z,Hann03,B5a,2.3,0,33,4,,0.363611979892144,BL,2017,10,decas
2017-10-11T00:00:00Z,Hann03,MEL A1,2.26,0,23,4,,0.356025857193123,ST,2017,10,decas
2017-10-11T00:00:00Z,Hann03,MEL A1,2.26,0,23,4,,0.356025857193123,ST,2017,10,decas
2017-10-11T00:00:00Z,Hann03,MEL A2,2.47,0,37,4,,0.394451680826216,ST,2017,10,decas
2017-10-11T00:00:00Z,Harj01,BYR 12,2.29,0,26,4,,0.361727836017593,ST,2017,10,decas
2017-10-11T00:00:00Z,Harj01,BYR 12,2.29,0,26,4,,0.361727836017593,ST,2017,10,decas
2017-10-11T00:00:00Z,Harj01,BYR 12,2.29,0,26,4,,0.361727836017593,ST,2017,10,decas
2017-10-11T00:00:00Z,Harj01,BYR 13,6.39,0,27,4,,0.806179973983887,ST,2017,10,decas
2017-10-11T00:00:00Z,Medi01,A7,1.61,0,24,4,,0.209515014542631,ST,2017,10,decas
2017-10-11T00:00:00Z,Medi01,A1,2.48,0,23,4,,0.396199347095736,other,2017,10,decas
2017-10-11T00:00:00Z,Reze01,Lyon 1,4.92,0,23,4,,0.69284691927723,ST,2017,10,decas
2017-10-11T00:00:00Z,Reze01,Ell 3,2.62,0,24,4,,0.419955748489758,BL,2017,10,decas
2017-10-11T00:00:00Z,Reze01,Ell 2,0.59,0,20,4,,-0.221848749616356,HO,2017,10,decas
2017-10-12T00:00:00Z,Deca01,Joll2,2.12,0,24,4,,0.328379603438738,ST,2017,10,decas
2017-10-12T00:00:00Z,Deca01,Joll2,0.96,0,33,4,,-0.0132282657337552,ST,2017,10,decas
2017-10-12T00:00:00Z,Deca01,Joll2,2.68,0,27,4,,0.429752280002408,ST,2017,10,decas
2017-10-12T00:00:00Z,Deca01,Joll3,0.91,0,30,4,,-0.0362121726544447,other,2017,10,decas
2017-10-12T00:00:00Z,Deca01,ROUN11,1,0,27,4,,0.00432137378264258,ST,2017,10,decas
2017-10-12T00:00:00Z,Hann03,MEL A2,2.47,0,37,4,,0.394451680826216,ST,2017,10,decas
2017-10-12T00:00:00Z,Hann03,MEL A3,2.1,0,22,4,,0.324282455297693,ST,2017,10,decas
2017-10-12T00:00:00Z,Hann03,MEL A3,2.1,0,22,4,,0.324282455297693,ST,2017,10,decas
2017-10-12T00:00:00Z,Harj01,BYR 13,2.21,0,24,4,,0.346352974450639,ST,2017,10,decas
2017-10-12T00:00:00Z,Harj01,BYR 13,2.21,0,24,4,,0.346352974450639,ST,2017,10,decas
2017-10-12T00:00:00Z,Harj01,BYRN10,1.5,0,23,4,,0.178976947293169,ST,2017,10,decas
2017-10-12T00:00:00Z,Harj01,BYRN10,1.43,0,23,4,,0.15836249209525,ST,2017,10,decas
2017-10-12T00:00:00Z,Harj01,BYRN10,1.43,0,23,4,,0.15836249209525,ST,2017,10,decas
2017-10-12T00:00:00Z,Harj01,BYR 14,5.85,0,27,4,,0.767897616018091,ST,2017,10,decas
2017-10-12T00:00:00Z,John05,Full01,3.7,0,41,4,,0.569373909615046,BL,2017,10,decas
2017-10-12T00:00:00Z,John05,Full01,1.83,0,30,4,,0.264817823009536,BL,2017,10,decas
2017-10-12T00:00:00Z,John05,Full01,4.13,0,42,4,,0.617000341120899,BL,2017,10,decas
2017-10-12T00:00:00Z,John05,Full01,4.13,0,42,4,,0.617000341120899,BL,2017,10,decas
2017-10-12T00:00:00Z,Pink01,CHER01,2.21,0,28,4,,0.346352974450639,other,2017,10,decas
2017-10-12T00:00:00Z,Reze02,#16,2.13,0,28,4,,0.330413773349191,ST,2017,10,decas
2017-10-12T00:00:00Z,Reze02,#16,2.4,0,26,4,,0.382017042574868,ST,2017,10,decas
2017-10-12T00:00:00Z,Reze02,#9,2.66,0,25,4,,0.426511261364575,ST,2017,10,decas
2017-10-12T00:00:00Z,Reze02,#9,2.66,0,25,4,,0.426511261364575,ST,2017,10,decas
2017-10-13T00:00:00Z,Deca01,ROUN11,1.4,0,24,4,,0.14921911265538,ST,2017,10,decas
2017-10-13T00:00:00Z,Deca01,ROUN11,0.7,0,26,4,,-0.148741651280925,ST,2017,10,decas
2017-10-13T00:00:00Z,Deca01,Joll1,2.55,0,25,4,,0.40823996531185,ST,2017,10,decas
2017-10-13T00:00:00Z,Deca01,CARM11,0.59,0,27,4,,-0.221848749616356,ST,2017,10,decas
2017-10-13T00:00:00Z,Deca01,Joll1,2.99,0,24,4,,0.477121254719662,ST,2017,10,decas
2017-10-13T00:00:00Z,Deca01,CARM10,1.64,0,48,4,,0.217483944213906,EB,2017,10,decas
2017-10-13T00:00:00Z,Deca01,CARM09,0.35,0,35,4,,-0.443697499232713,ST,2017,10,decas
2017-10-13T00:00:00Z,Deca01,Joll1,2.06,0,26,4,,0.315970345456918,ST,2017,10,decas
2017-10-13T00:00:00Z,Deca01,CARM12,1.92,0,23,4,,0.285557309007774,ST,2017,10,decas
2017-10-13T00:00:00Z,Harj01,BYR 14,4.19,0,23,4,,0.6232492903979,ST,2017,10,decas
2017-10-13T00:00:00Z,Harj01,BYRN11,3.02,0,23,4,,0.481442628502305,ST,2017,10,decas
2017-10-13T00:00:00Z,Harj01,BYRN11,2.18,0,24,4,,0.340444114840118,ST,2017,10,decas
2017-10-13T00:00:00Z,Harj01,BYRN11,2.18,0,24,4,,0.340444114840118,ST,2017,10,decas
2017-10-13T00:00:00Z,Harj01,BYRNE9,0.93,0,27,4,,-0.0268721464003013,ST,2017,10,decas
2017-10-13T00:00:00Z,Harj01,BYRNE9,3.3,0,37,4,,0.519827993775719,ST,2017,10,decas
2017-10-13T00:00:00Z,Harj01,BYRNE9,2.82,0,25,4,,0.45178643552429,ST,2017,10,decas
2017-10-13T00:00:00Z,John04,Fos04,2.81,0,23,4,,0.450249108319361,ST,2017,10,decas
2017-10-13T00:00:00Z,Norr01,B-3,1.18,0,26,4,,0.0755469613925307,ST,2017,10,decas
2017-10-13T00:00:00Z,Norr01,B-5,0.5,0,24,4,,-0.292429823902064,ST,2017,10,decas
2017-10-13T00:00:00Z,Pink01,CHER02,2.6,0,17,4,,0.416640507338281,HO,2017,10,decas
2017-10-13T00:00:00Z,Reze02,#5A,2.39,0,21,4,,0.380211241711606,ST,2017,10,decas
2017-10-13T00:00:00Z,Reze02,#5A,2.39,0,21,4,,0.380211241711606,ST,2017,10,decas
2017-10-13T00:00:00Z,Reze02,#5A,2.39,0,21,4,,0.380211241711606,ST,2017,10,decas
2017-10-13T00:00:00Z,Reze02,#5A,2.9,0,26,4,,0.463892988985907,ST,2017,10,decas
2017-10-13T00:00:00Z,Reze02,#15,1.84,0,23,4,,0.267171728403014,ST,2017,10,decas
2017-10-14T00:00:00Z,Deca01,ROUN1,2.41,0,28,4,,0.383815365980431,ST,2017,10,decas
2017-10-14T00:00:00Z,Deca01,CARM13,0.92,0,28,4,,-0.0315170514460649,ST,2017,10,decas
2017-10-14T00:00:00Z,Deca01,LP1,0.89,0,24,4,,-0.0457574905606751,ST,2017,10,decas
2017-10-14T00:00:00Z,Deca01,CARM14,1.92,0,36,4,,0.285557309007774,ST,2017,10,decas
2017-10-14T00:00:00Z,Deca01,LP1,2.32,0,25,4,,0.367355921026019,ST,2017,10,decas
2017-10-14T00:00:00Z,Deca01,LP1,0.38,0,26,4,,-0.408935392973501,ST,2017,10,decas
2017-10-14T00:00:00Z,Deca01,ROUN6,0.2,0,20,4,,-0.677780705266081,HO,2017,10,decas
2017-10-14T00:00:00Z,Deca01,CARM15,1.83,0,25,4,,0.264817823009536,ST,2017,10,decas
2017-10-14T00:00:00Z,Deca01,ROUN6,0.24,0,27,4,,-0.602059991327962,HO,2017,10,decas
2017-10-14T00:00:00Z,Deca01,CAR08,2.44,0,35,4,,0.389166084364532,ST,2017,10,decas
2017-10-14T00:00:00Z,Deca01,CAR08,2.44,0,35,4,,0.389166084364532,ST,2017,10,decas
2017-10-14T00:00:00Z,Grew02,ROCK,1.98,0,47,4,,0.298853076409707,EB,2017,10,decas
2017-10-14T00:00:00Z,John04,Fos05,3.05,0,26,4,,0.48572142648158,ST,2017,10,decas
2017-10-14T00:00:00Z,Norr01,B-4,0.98,0,24,4,,-0.00436480540245009,ST,2017,10,decas
2017-10-14T00:00:00Z,Norr01,B-4,1.04,0,26,4,,0.0211892990699381,ST,2017,10,decas
2017-10-14T00:00:00Z,Norr01,B-2,2.3,0,27,4,,0.363611979892144,ST,2017,10,decas
2017-10-14T00:00:00Z,Norr01,B-1,1.53,0,29,4,,0.187520720836463,ST,2017,10,decas
2017-10-14T00:00:00Z,Reze02,#15,1.84,0,23,4,,0.267171728403014,ST,2017,10,decas
2017-10-14T00:00:00Z,Reze02,#15,1.84,0,23,4,,0.267171728403014,ST,2017,10,decas
2017-10-14T00:00:00Z,Reze02,#10,2.4,0,31,4,,0.382017042574868,ST,2017,10,decas
2017-10-14T00:00:00Z,Reze02,#10,2.06,0,29,4,,0.315970345456918,ST,2017,10,decas
2017-10-14T00:00:00Z,Reze02,#10,1.92,0,31,4,,0.285557309007774,ST,2017,10,decas
2017-10-14T00:00:00Z,Reze02,#10,2.18,0,30,4,,0.340444114840118,ST,2017,10,decas
2017-10-14T00:00:00Z,Reze02,#14,1.27,0,49,4,,0.107209969647868,ST,2017,10,decas
2017-10-14T00:00:00Z,Reze02,#14,0.83,0,32,4,,-0.0757207139381184,ST,2017,10,decas
2017-10-14T00:00:00Z,Reze02,#14,0.83,0,32,4,,-0.0757207139381184,ST,2017,10,decas
2017-10-16T00:00:00Z,Deca01,CAR10,2.53,0,30,4,,0.404833716619938,ST,2017,10,decas
2017-10-16T00:00:00Z,Deca01,CAR10,2.4,0,35,4,,0.382017042574868,ST,2017,10,decas
2017-10-16T00:00:00Z,Deca01,ROUN7,1.75,0,26,4,,0.24551266781415,HO,2017,10,decas
2017-10-16T00:00:00Z,Deca01,ROUN7,1.75,0,26,4,,0.24551266781415,HO,2017,10,decas
2017-10-16T00:00:00Z,Deca01,CAR09,2.3,0,26,4,,0.363611979892144,ST,2017,10,decas
2017-10-16T00:00:00Z,Deca01,CARM16,1.96,0,32,4,,0.294466226161593,ST,2017,10,decas
2017-10-16T00:00:00Z,Deca01,CARM16,1.96,0,32,4,,0.294466226161593,ST,2017,10,decas
2017-10-16T00:00:00Z,Deca01,LP2,1.74,0,24,4,,0.243038048686294,ST,2017,10,decas
2017-10-16T00:00:00Z,Deca01,LP2,2.21,0,28,4,,0.346352974450639,ST,2017,10,decas
2017-10-16T00:00:00Z,Deca01,CAR07,2.5,0,38,4,,0.399673721481038,ST,2017,10,decas
2017-10-16T00:00:00Z,Deca01,LP2,1.32,0,27,4,,0.123851640967086,ST,2017,10,decas
2017-10-16T00:00:00Z,Deca01,CAR07,1.27,0,30,4,,0.107209969647868,ST,2017,10,decas
2017-10-16T00:00:00Z,Fran05,Alderb,7.78,0,24,4,,0.891537457672565,ST,2017,10,decas
2017-10-16T00:00:00Z,Gate02,E1,1.11,0,28,4,,0.0492180226701817,ST,2017,10,decas
2017-10-16T00:00:00Z,Gate02,E1,2.4,0,28,4,,0.382017042574868,ST,2017,10,decas
2017-10-16T00:00:00Z,Gate02,E1,2.78,0,26,4,,0.445604203273598,ST,2017,10,decas
2017-10-16T00:00:00Z,Gate02,E1,2.78,0,26,4,,0.445604203273598,ST,2017,10,decas
2017-10-16T00:00:00Z,Gate02,E1,3.07,0,25,4,,0.488550716500444,ST,2017,10,decas
2017-10-16T00:00:00Z,Gate02,E1,3.07,0,25,4,,0.488550716500444,ST,2017,10,decas
2017-10-16T00:00:00Z,Harj01,BYRNE8,2.93,0,22,4,,0.468347330412157,ST,2017,10,decas
2017-10-16T00:00:00Z,Harj01,BYRNE8,1.49,0,25,4,,0.176091259055681,ST,2017,10,decas
2017-10-16T00:00:00Z,Harj01,BYRNE7,4.36,0,28,4,,0.640481436970422,ST,2017,10,decas
2017-10-16T00:00:00Z,Harj01,BYRNE7,4.36,0,28,4,,0.640481436970422,ST,2017,10,decas
2017-10-16T00:00:00Z,Morr02,Thomst,5,0,17,4,,0.699837725867246,ST,2017,10,decas
2017-10-16T00:00:00Z,Norr01,B-1,1.49,0,22,4,,0.176091259055681,ST,2017,10,decas
2017-10-16T00:00:00Z,Norr01,B-0,1.3,0,36,4,,0.117271295655764,ST,2017,10,decas
2017-10-16T00:00:00Z,Paqu04,LP4,2.62,0,27,4,,0.419955748489758,ST,2017,10,decas
2017-10-16T00:00:00Z,Pink01,CHER03,3,0,21,4,,0.478566495593843,HO,2017,10,decas
2017-10-16T00:00:00Z,Reze02,#12,1.23,0,30,4,,0.0934216851622351,ST,2017,10,decas
2017-10-16T00:00:00Z,Reze02,#12,2.54,0,26,4,,0.406540180433955,ST,2017,10,decas
2017-10-16T00:00:00Z,Reze02,#12,2.54,0,26,4,,0.406540180433955,ST,2017,10,decas
2017-10-16T00:00:00Z,Reze02,#11,1.67,0,25,4,,0.225309281725863,ST,2017,10,decas
2017-10-16T00:00:00Z,Reze02,#11,1.42,0,25,4,,0.155336037465062,ST,2017,10,decas
2017-10-16T00:00:00Z,Smit02,B-1,3.25,0,63,4,,0.513217600067939,EB,2017,10,decas
2017-10-16T00:00:00Z,Smit02,HIGH1,3.32,0,53,4,,0.52244423350632,EB,2017,10,decas
2017-10-17T00:00:00Z,Deca01,LP3,2.11,0,28,4,,0.326335860928751,ST,2017,10,decas
2017-10-17T00:00:00Z,Deca01,CAR25,2.5,0,36,4,,0.399673721481038,ST,2017,10,decas
2017-10-17T00:00:00Z,Deca01,LP3,2.66,0,33,4,,0.426511261364575,ST,2017,10,decas
2017-10-17T00:00:00Z,Deca01,LP3,1.47,0,26,4,,0.170261715394957,ST,2017,10,decas
2017-10-17T00:00:00Z,Deca01,LP3,0.76,0,31,4,,-0.113509274827518,ST,2017,10,decas
2017-10-17T00:00:00Z,Deca01,CARM17,1.2,0,37,4,,0.0827853703164501,ST,2017,10,decas
2017-10-17T00:00:00Z,Deca01,LP3,1.65,0,33,4,,0.220108088040055,ST,2017,10,decas
2017-10-17T00:00:00Z,Deca03,ZPDO,1.01,0,23,4,,0.00860017176191757,other,2017,10,decas
2017-10-17T00:00:00Z,Fiel05,EB,0.98,0,35,4,,-0.00436480540245009,other,2017,10,decas
2017-10-17T00:00:00Z,Gate02,E2,3,0,26,4,,0.478566495593843,ST,2017,10,decas
2017-10-17T00:00:00Z,Gate02,E2,3,0,26,4,,0.478566495593843,ST,2017,10,decas
2017-10-17T00:00:00Z,Gate02,E2,0.95,0,31,4,,-0.0177287669604316,ST,2017,10,decas
2017-10-17T00:00:00Z,Gate02,E4,1.29,0,22,4,,0.113943352306837,HO,2017,10,decas
2017-10-17T00:00:00Z,Harj01,BYRNE7,3.7,0,28,4,,0.569373909615046,ST,2017,10,decas
2017-10-17T00:00:00Z,Harj01,BYRNE6,2.17,0,22,4,,0.338456493604605,ST,2017,10,decas
2017-10-17T00:00:00Z,Harj01,BYRNE6,4.3,0,25,4,,0.634477270160732,ST,2017,10,decas
2017-10-17T00:00:00Z,Harj01,BYRNE5,1.05,0,22,4,,0.0253058652647703,ST,2017,10,decas
2017-10-17T00:00:00Z,Harj01,BYRNE5,3.56,0,26,4,,0.552668216112193,ST,2017,10,decas
2017-10-17T00:00:00Z,John04,Fos08,1.6,0,25,4,,0.20682587603185,ST,2017,10,decas
2017-10-17T00:00:00Z,John04,Fos08,1.7,0,23,4,,0.232996110392154,ST,2017,10,decas
2017-10-17T00:00:00Z,John04,Fos08,2.5,0,20,4,,0.399673721481038,ST,2017,10,decas
2017-10-17T00:00:00Z,John04,Fos08,2.04,0,28,4,,0.311753861055754,ST,2017,10,decas
2017-10-17T00:00:00Z,Norr01,A-13,0.92,0,40,4,,-0.0315170514460649,EB,2017,10,decas
2017-10-17T00:00:00Z,Paqu04,LP5,2.88,0,24,4,,0.460897842756548,ST,2017,10,decas
2017-10-17T00:00:00Z,Pink01,Blue,2.21,0,19,4,,0.346352974450639,HO,2017,10,decas
2017-10-17T00:00:00Z,Pink01,Canal,3.3,0,20,4,,0.519827993775719,HO,2017,10,decas
2017-10-17T00:00:00Z,Pink01,Swamp,0.76,0,26,4,,-0.113509274827518,HO,2017,10,decas
2017-10-17T00:00:00Z,Prat01,Pratt,14.73,0,31,4,,1.16849748352303,other,2017,10,decas
2017-10-17T00:00:00Z,Reze02,#11,1.96,0,23,4,,0.294466226161593,ST,2017,10,decas
2017-10-17T00:00:00Z,Reze02,#13,2.94,0,26,4,,0.469822015978163,ST,2017,10,decas
2017-10-17T00:00:00Z,Reze02,#13,2.63,0,35,4,,0.421603926869831,ST,2017,10,decas
2017-10-17T00:00:00Z,Reze02,#5B,1.78,0,26,4,,0.252853030979893,other,2017,10,decas
2017-10-17T00:00:00Z,Reze02,#5B,1.78,0,26,4,,0.252853030979893,other,2017,10,decas
2017-10-17T00:00:00Z,Smit02,LSHAW,1.5,0,33,4,,0.178976947293169,ST,2017,10,decas
2017-10-17T00:00:00Z,Smit02,SCR2&3,6.92,0,33,4,,0.840733234611807,ST,2017,10,decas
2017-10-18T00:00:00Z,Deca01,LP3,2.87,0,26,4,,0.459392487759231,ST,2017,10,decas
2017-10-18T00:00:00Z,Deca01,LP3,2.87,0,26,4,,0.459392487759231,ST,2017,10,decas
