"","grower_id","date","bog","rot","debris","color","variety","kqf_pre","kqf_final"
"3768","Hann01","10/4/2017","C13",1.92,0,43,"EB",4,NA
"3769","Pime01","10/4/2017","house",3.9,0,45,"EB",4,NA
"3770","Pime01","10/4/2017","house",1.97,0,44,"BL",4,NA
"3771","Pink01","10/4/2017","Center",2.8,0,25,"EB",4,NA
"3772","Pink01","10/4/2017","Center",2.4,0,29,"EB",4,NA
"3773","Pink01","10/4/2017","Center",3.19,0,28,"EB",4,NA
"3774","Reze01","10/4/2017","Lanz 3",2.55,0,32,"ST",4,NA
"3775","Reze01","10/4/2017","Lanz 3",2.55,0,32,"ST",4,NA
"3776","Reze01","10/4/2017","Lanz 7",1.62,0,46,"BL",4,NA
"3777","Reze01","10/4/2017","Lanz 7",1.61,0,58,"BL",4,NA
"3778","Deca03","10/5/2017","ZPD",NA,NA,NA,"PD",4,NA
"3779","Hann01","10/5/2017","C10",1.6,0,45,"EB",4,NA
"3780","Hann01","10/5/2017","C10",1.6,0,45,"EB",4,NA
"3781","Hann01","10/5/2017","C 6",1.34,0,44,"EB",4,NA
"3782","Hann01","10/5/2017","C 9",1.6,0,44,"EB",4,NA
"3783","Pink01","10/5/2017","Reserv",1.35,0,30,"EB",4,NA
"3784","Reze01","10/5/2017","Lanz 4",2.1,0,50,"BL",4,NA
"3785","Reze01","10/5/2017","Lanz 4",0.84,0,43,"BL",4,NA
"3786","Reze01","10/5/2017","Ell 7",2.5,0,20,"ST",4,NA
"3787","Reze01","10/5/2017","Ell 7",2.5,0,20,"ST",4,NA
"3788","Deca03","10/6/2017","ZPD",NA,NA,NA,"PD",4,NA
"3789","Deca03","10/6/2017","ZPD",NA,NA,NA,"PD",4,NA
"3790","Deca03","10/6/2017","ZPD",NA,NA,NA,"PD",4,NA
"3791","Hamb03","10/6/2017","COOMBE",1.4,0,49,"EB",4,NA
"3792","Hann01","10/6/2017","C 5",1.19,0,37,"EB",4,NA
"3793","Harj01","10/6/2017","BRUF#2",1.5,0,36,"EB",4,NA
"3794","Harj01","10/6/2017","BRUF#7",1.5,0,20,"EB",4,NA
"3795","Harj01","10/6/2017","BRUF#6",0.65,0,37,"EB",4,NA
"3796","Pink01","10/6/2017","road",1.3,0,40,"EB",4,NA
"3797","Reze01","10/6/2017","Ell 6",1.47,0,26,"ST",4,NA
"3798","Reze01","10/6/2017","Ell 5",0.45,0,23,"ST",4,NA
"3799","Reze01","10/6/2017","Ell 5",1.02,0,28,"ST",4,NA
"3800","Youn02","10/6/2017","1",0.34,0,43,"BL",4,NA
"3801","Youn02","10/6/2017","1",1.67,0,41,"BL",4,NA
"3802","Youn02","10/6/2017","4",2.2,0,42,"EB",4,NA
"3803","Medi01","10/7/2017","A2",1.5,0,37,"MX",4,NA
"3804","Medi01","10/7/2017","A2",1.54,0,48,"EB",4,NA
"3805","Medi01","10/7/2017","A2",2.87,0,35,"EB",4,NA
"3806","Pink01","10/7/2017","field",0.85,0,45,"EB",4,NA
"3807","Pink01","10/7/2017","field",0.72,0,34,"EB",4,NA
"3808","Reze01","10/7/2017","Lyon 4",1.4,0,29,"ST",4,NA
"3809","Reze01","10/7/2017","Lyon 4",1.4,0,29,"ST",4,NA
"3810","Reze01","10/7/2017","Lyon 4",1.4,0,29,"ST",4,NA
"3811","Reze01","10/7/2017","Lyon 3",0.84,0,24,"ST",4,NA
"3812","Reze01","10/7/2017","Lyon 3",1.12,0,28,"ST",4,NA
"3813","Reze01","10/7/2017","Lyon 3",1.18,0,30,"ST",4,NA
"3814","Youn02","10/7/2017","23",1.8,0,40,"MX",4,NA
"3815","Youn02","10/7/2017","23",0.71,0,49,"MX",4,NA
"3816","Beat01","10/9/2017","Corwin",1.2,0,42,"EB",4,NA
"3817","Deca03","10/9/2017","ZPD",3.5,0,50,"PD",4,NA
"3818","Deca03","10/9/2017","ZPD",3.5,0,50,"PD",4,NA
"3819","Deca03","10/9/2017","ZPD",3.5,0,50,"PD",4,NA
"3820","Deca03","10/9/2017","ZPD",3.5,0,50,"PD",4,NA
"3821","Grew02","10/9/2017","ROCK",1.9,0,34,"ST",4,NA
"3822","Medi01","10/9/2017","A6",1.51,0,25,"EB",4,NA
"3823","Medi01","10/9/2017","A6",0.85,0,32,"EB",4,NA
"3824","Medi01","10/9/2017","A6",0.85,0,32,"EB",4,NA
"3825","Reze01","10/9/2017","Lyon 2",1.7,0,25,"ST",4,NA
"3826","Reze01","10/9/2017","Lyon 2",1.7,0,25,"ST",4,NA
"3827","Reze01","10/9/2017","Lyon 2",1.7,0,25,"ST",4,NA
"3828","Reze01","10/9/2017","Lyon 2",1.9,0,23,"ST",4,NA
"3829","Reze01","10/9/2017","Ell 1",2,0,24,"HO",4,NA
"3830","Deca01","10/10/2017","MP6",1.65,0,26,"ST",4,NA
"3831","Deca01","10/10/2017","MP3",4.16,0,26,"ST",4,NA
"3832","Deca01","10/10/2017","MP3",4.16,0,26,"ST",4,NA
"3833","Deca01","10/10/2017","MP3",4.16,0,26,"ST",4,NA
"3834","Deca01","10/10/2017","MP3",4.16,0,26,"ST",4,NA
"3835","Deca01","10/10/2017","MP3",4.16,0,26,"ST",4,NA
"3836","Deca03","10/10/2017","ZPD",3.5,0,50,"PD",4,NA
"3837","Hann03","10/10/2017","B3",2.2,0,42,"EB",4,NA
"3838","Hann03","10/10/2017","B2",1.12,0,55,"EB",4,NA
"3839","Hann03","10/10/2017","B2",0.44,0,58,"EB",4,NA
"3840","Hann03","10/10/2017","B4",1.14,0,41,"BL",4,NA
"3841","Medi01","10/10/2017","A8",1.43,0,26,"EB",4,NA
"3842","Reze01","10/10/2017","Ell 4",2.4,0,37,"BL",4,NA
"3843","Reze01","10/10/2017","Ell 4",2.4,0,37,"BL",4,NA
"3844","Reze01","10/10/2017","Lyon 1",4.92,0,23,"ST",4,NA
"3845","Reze01","10/10/2017","Lyon 1",4.92,0,23,"ST",4,NA
"3846","Deca01","10/11/2017","MP3",6.56,0,23,"ST",4,NA
"3847","Deca01","10/11/2017","MP3",6.56,0,23,"ST",4,NA
"3848","Deca01","10/11/2017","MP5",1.9,0,26,"ST",4,NA
"3849","Deca01","10/11/2017","MP4",2.43,0,29,"ST",4,NA
"3850","Deca01","10/11/2017","MP3",4.29,0,26,"ST",4,NA
"3851","Deca03","10/11/2017","ZPD",NA,NA,NA,"PD",4,NA
"3852","Hamb03","10/11/2017","MH EB",7.28,0,20,"EB",4,NA
"3853","Hann03","10/11/2017","B1",1.7,0,20,"ST",4,NA
"3854","Hann03","10/11/2017","B5a",2.35,0,42,"BL",4,NA
"3855","Hann03","10/11/2017","B5a",2.3,0,33,"BL",4,NA
"3856","Hann03","10/11/2017","MEL A1",2.26,0,23,"ST",4,NA
"3857","Hann03","10/11/2017","MEL A1",2.26,0,23,"ST",4,NA
"3858","Hann03","10/11/2017","MEL A2",2.47,0,37,"ST",4,NA
"3859","Harj01","10/11/2017","BYR 12",2.29,0,26,"ST",4,NA
"3860","Harj01","10/11/2017","BYR 12",2.29,0,26,"ST",4,NA
"3861","Harj01","10/11/2017","BYR 12",2.29,0,26,"ST",4,NA
"3862","Harj01","10/11/2017","BYR 13",6.39,0,27,"ST",4,NA
"3863","Medi01","10/11/2017","A7",1.61,0,24,"ST",4,NA
"3864","Medi01","10/11/2017","A1",2.48,0,23,"SN",4,NA
"3865","Reze01","10/11/2017","Lyon 1",4.92,0,23,"ST",4,NA
"3866","Reze01","10/11/2017","Ell 3",2.62,0,24,"BL",4,NA
"3867","Reze01","10/11/2017","Ell 2",0.59,0,20,"HO",4,NA
"3868","Deca01","10/12/2017","Joll2",2.12,0,24,"ST",4,NA
"3869","Deca01","10/12/2017","Joll2",0.96,0,33,"ST",4,NA
"3870","Deca01","10/12/2017","Joll2",2.68,0,27,"ST",4,NA
"3871","Deca01","10/12/2017","Joll3",0.91,0,30,"GR",4,NA
"3872","Deca01","10/12/2017","ROUN11",1,0,27,"ST",4,NA
"3873","Deca03","10/12/2017","ZPD",NA,NA,NA,"PD",4,NA
"3874","Deca03","10/12/2017","ZPD",NA,NA,NA,"PD",4,NA
"3875","Deca03","10/12/2017","ZPD",NA,NA,NA,"PD",4,NA
"3876","Deca03","10/12/2017","ZPD",NA,NA,NA,"PD",4,NA
"3877","Hann03","10/12/2017","MEL A2",2.47,0,37,"ST",4,NA
"3878","Hann03","10/12/2017","MEL A3",2.1,0,22,"ST",4,NA
"3879","Hann03","10/12/2017","MEL A3",2.1,0,22,"ST",4,NA
"3880","Harj01","10/12/2017","BYR 13",2.21,0,24,"ST",4,NA
"3881","Harj01","10/12/2017","BYR 13",2.21,0,24,"ST",4,NA
"3882","Harj01","10/12/2017","BYRN10",1.5,0,23,"ST",4,NA
"3883","Harj01","10/12/2017","BYRN10",1.43,0,23,"ST",4,NA
"3884","Harj01","10/12/2017","BYRN10",1.43,0,23,"ST",4,NA
"3885","Harj01","10/12/2017","BYR 14",5.85,0,27,"ST",4,NA
"3886","John05","10/12/2017","Full01",3.7,0,41,"BL",4,NA
"3887","John05","10/12/2017","Full01",1.83,0,30,"BL",4,NA
"3888","John05","10/12/2017","Full01",4.13,0,42,"BL",4,NA
"3889","John05","10/12/2017","Full01",4.13,0,42,"BL",4,NA
"3890","Pink01","10/12/2017","CHER01",2.21,0,28,"MX",4,NA
"3891","Reze02","10/12/2017","#16",2.13,0,28,"ST",4,NA
"3892","Reze02","10/12/2017","#16",2.4,0,26,"ST",4,NA
"3893","Reze02","10/12/2017","#9",2.66,0,25,"ST",4,NA
"3894","Reze02","10/12/2017","#9",2.66,0,25,"ST",4,NA
"3895","Deca01","10/13/2017","ROUN11",1.4,0,24,"ST",4,NA
"3896","Deca01","10/13/2017","ROUN11",0.7,0,26,"ST",4,NA
"3897","Deca01","10/13/2017","Joll1",2.55,0,25,"ST",4,NA
"3898","Deca01","10/13/2017","CARM11",0.59,0,27,"ST",4,NA
"3899","Deca01","10/13/2017","Joll1",2.99,0,24,"ST",4,NA
"3900","Deca01","10/13/2017","CARM10",1.64,0,48,"EB",4,NA
"3901","Deca01","10/13/2017","CARM09",0.35,0,35,"ST",4,NA
"3902","Deca01","10/13/2017","Joll1",2.06,0,26,"ST",4,NA
"3903","Deca01","10/13/2017","CARM12",1.92,0,23,"ST",4,NA
"3904","Harj01","10/13/2017","BYR 14",4.19,0,23,"ST",4,NA
"3905","Harj01","10/13/2017","BYRN11",3.02,0,23,"ST",4,NA
"3906","Harj01","10/13/2017","BYRN11",2.18,0,24,"ST",4,NA
"3907","Harj01","10/13/2017","BYRN11",2.18,0,24,"ST",4,NA
"3908","Harj01","10/13/2017","BYRNE9",0.93,0,27,"ST",4,NA
"3909","Harj01","10/13/2017","BYRNE9",3.3,0,37,"ST",4,NA
"3910","Harj01","10/13/2017","BYRNE9",2.82,0,25,"ST",4,NA
"3911","John04","10/13/2017","Fos04",2.81,0,23,"ST",4,NA
"3912","Norr01","10/13/2017","B-3",1.18,0,26,"ST",4,NA
"3913","Norr01","10/13/2017","B-5",0.5,0,24,"ST",4,NA
"3914","Pink01","10/13/2017","CHER02",2.6,0,17,"HO",4,NA
"3915","Reze02","10/13/2017","#5A",2.39,0,21,"ST",4,NA
"3916","Reze02","10/13/2017","#5A",2.39,0,21,"ST",4,NA
"3917","Reze02","10/13/2017","#5A",2.39,0,21,"ST",4,NA
"3918","Reze02","10/13/2017","#5A",2.9,0,26,"ST",4,NA
"3919","Reze02","10/13/2017","#15",1.84,0,23,"ST",4,NA
"3920","Deca01","10/14/2017","ROUN1",2.41,0,28,"ST",4,NA
"3921","Deca01","10/14/2017","CARM13",0.92,0,28,"ST",4,NA
"3922","Deca01","10/14/2017","LP1",0.89,0,24,"ST",4,NA
"3923","Deca01","10/14/2017","CARM14",1.92,0,36,"ST",4,NA
"3924","Deca01","10/14/2017","LP1",2.32,0,25,"ST",4,NA
"3925","Deca01","10/14/2017","LP1",0.38,0,26,"ST",4,NA
"3926","Deca01","10/14/2017","ROUN6",0.2,0,20,"HO",4,NA
"3927","Deca01","10/14/2017","CARM15",1.83,0,25,"ST",4,NA
"3928","Deca01","10/14/2017","ROUN6",0.24,0,27,"HO",4,NA
"3929","Deca01","10/14/2017","CAR08",2.44,0,35,"ST",4,NA
"3930","Deca01","10/14/2017","CAR08",2.44,0,35,"ST",4,NA
"3931","Grew02","10/14/2017","ROCK",1.98,0,47,"EB",4,NA
"3932","John04","10/14/2017","Fos05",3.05,0,26,"ST",4,NA
"3933","Norr01","10/14/2017","B-4",0.98,0,24,"ST",4,NA
"3934","Norr01","10/14/2017","B-4",1.04,0,26,"ST",4,NA
"3935","Norr01","10/14/2017","B-2",2.3,0,27,"ST",4,NA
"3936","Norr01","10/14/2017","B-1",1.53,0,29,"ST",4,NA
"3937","Reze02","10/14/2017","#15",1.84,0,23,"ST",4,NA
"3938","Reze02","10/14/2017","#15",1.84,0,23,"ST",4,NA
"3939","Reze02","10/14/2017","#10",2.4,0,31,"ST",4,NA
"3940","Reze02","10/14/2017","#10",2.06,0,29,"ST",4,NA
"3941","Reze02","10/14/2017","#10",1.92,0,31,"ST",4,NA
"3942","Reze02","10/14/2017","#10",2.18,0,30,"ST",4,NA
"3943","Reze02","10/14/2017","#14",1.27,0,49,"ST",4,NA
"3944","Reze02","10/14/2017","#14",0.83,0,32,"ST",4,NA
"3945","Reze02","10/14/2017","#14",0.83,0,32,"ST",4,NA
"3946","Deca01","10/16/2017","CAR10",2.53,0,30,"ST",4,NA
"3947","Deca01","10/16/2017","CAR10",2.4,0,35,"ST",4,NA
"3948","Deca01","10/16/2017","ROUN7",1.75,0,26,"HO",4,NA
"3949","Deca01","10/16/2017","ROUN7",1.75,0,26,"HO",4,NA
"3950","Deca01","10/16/2017","CAR09",2.3,0,26,"ST",4,NA
"3951","Deca01","10/16/2017","CARM16",1.96,0,32,"ST",4,NA
"3952","Deca01","10/16/2017","CARM16",1.96,0,32,"ST",4,NA
"3953","Deca01","10/16/2017","LP2",1.74,0,24,"ST",4,NA
"3954","Deca01","10/16/2017","LP2",2.21,0,28,"ST",4,NA
"3955","Deca01","10/16/2017","CAR07",2.5,0,38,"ST",4,NA
"3956","Deca01","10/16/2017","LP2",1.32,0,27,"ST",4,NA
"3957","Deca01","10/16/2017","CAR07",1.27,0,30,"ST",4,NA
"3958","Fran05","10/16/2017","Alderb",7.78,0,24,"ST",4,NA
"3959","Gate02","10/16/2017","E1",1.11,0,28,"ST",4,NA
"3960","Gate02","10/16/2017","E1",2.4,0,28,"ST",4,NA
"3961","Gate02","10/16/2017","E1",2.78,0,26,"ST",4,NA
"3962","Gate02","10/16/2017","E1",2.78,0,26,"ST",4,NA
"3963","Gate02","10/16/2017","E1",3.07,0,25,"ST",4,NA
"3964","Gate02","10/16/2017","E1",3.07,0,25,"ST",4,NA
"3965","Harj01","10/16/2017","BYRNE8",2.93,0,22,"ST",4,NA
"3966","Harj01","10/16/2017","BYRNE8",1.49,0,25,"ST",4,NA
"3967","Harj01","10/16/2017","BYRNE7",4.36,0,28,"ST",4,NA
"3968","Harj01","10/16/2017","BYRNE7",4.36,0,28,"ST",4,NA
"3969","Morr02","10/16/2017","Thomst",5,0,17,"ST",4,NA
"3970","Norr01","10/16/2017","B-1",1.49,0,22,"ST",4,NA
"3971","Norr01","10/16/2017","B-0",1.3,0,36,"ST",4,NA
"3972","Paqu04","10/16/2017","LP4",2.62,0,27,"ST",4,NA
"3973","Pink01","10/16/2017","CHER03",3,0,21,"HO",4,NA
"3974","Reze02","10/16/2017","#12",1.23,0,30,"ST",4,NA
"3975","Reze02","10/16/2017","#12",2.54,0,26,"ST",4,NA
"3976","Reze02","10/16/2017","#12",2.54,0,26,"ST",4,NA
"3977","Reze02","10/16/2017","#11",1.67,0,25,"ST",4,NA
"3978","Reze02","10/16/2017","#11",1.42,0,25,"ST",4,NA
"3979","Smit02","10/16/2017","B-1",3.25,0,63,"EB",4,NA
"3980","Smit02","10/16/2017","HIGH1",3.32,0,53,"EB",4,NA
"3981","Deca01","10/17/2017","LP3",2.11,0,28,"ST",4,NA
"3982","Deca01","10/17/2017","CAR25",2.5,0,36,"ST",4,NA
"3983","Deca01","10/17/2017","LP3",2.66,0,33,"ST",4,NA
"3984","Deca01","10/17/2017","LP3",1.47,0,26,"ST",4,NA
"3985","Deca01","10/17/2017","LP3",0.76,0,31,"ST",4,NA
"3986","Deca01","10/17/2017","CARM17",1.2,0,37,"ST",4,NA
"3987","Deca01","10/17/2017","LP3",1.65,0,33,"ST",4,NA
"3988","Deca03","10/17/2017","ZPDO",1.01,0,23,"OS",4,NA
"3989","Fiel05","10/17/2017","EB",0.98,0,35,"OE",4,NA
"3990","Gate02","10/17/2017","E2",3,0,26,"ST",4,NA
"3991","Gate02","10/17/2017","E2",3,0,26,"ST",4,NA
"3992","Gate02","10/17/2017","E2",0.95,0,31,"ST",4,NA
"3993","Gate02","10/17/2017","E4",1.29,0,22,"HO",4,NA
"3994","Harj01","10/17/2017","BYRNE7",3.7,0,28,"ST",4,NA
"3995","Harj01","10/17/2017","BYRNE6",2.17,0,22,"ST",4,NA
"3996","Harj01","10/17/2017","BYRNE6",4.3,0,25,"ST",4,NA
"3997","Harj01","10/17/2017","BYRNE5",1.05,0,22,"ST",4,NA
"3998","Harj01","10/17/2017","BYRNE5",3.56,0,26,"ST",4,NA
"3999","John04","10/17/2017","Fos08",1.6,0,25,"ST",4,NA
"4000","John04","10/17/2017","Fos08",1.7,0,23,"ST",4,NA
"4001","John04","10/17/2017","Fos08",2.5,0,20,"ST",4,NA
"4002","John04","10/17/2017","Fos08",2.04,0,28,"ST",4,NA
"4003","Norr01","10/17/2017","A-13",0.92,0,40,"EB",4,NA
"4004","Paqu04","10/17/2017","LP5",2.88,0,24,"ST",4,NA
"4005","Pink01","10/17/2017","Blue",2.21,0,19,"HO",4,NA
"4006","Pink01","10/17/2017","Canal",3.3,0,20,"HO",4,NA
"4007","Pink01","10/17/2017","Swamp",0.76,0,26,"HO",4,NA
"4008","Prat01","10/17/2017","Pratt",14.73,0,31,"MX",4,NA
"4009","Reze02","10/17/2017","#11",1.96,0,23,"ST",4,NA
"4010","Reze02","10/17/2017","#13",2.94,0,26,"ST",4,NA
"4011","Reze02","10/17/2017","#13",2.63,0,35,"ST",4,NA
"4012","Reze02","10/17/2017","#5B",1.78,0,26,"MX",4,NA
"4013","Reze02","10/17/2017","#5B",1.78,0,26,"MX",4,NA
"4014","Smit02","10/17/2017","LSHAW",1.5,0,33,"ST",4,NA
"4015","Smit02","10/17/2017","SCR2&3",6.92,0,33,"ST",4,NA
"4016","Deca01","10/18/2017","LP3",2.87,0,26,"ST",4,NA
"4017","Deca01","10/18/2017","LP3",2.87,0,26,"ST",4,NA
"4018","Deca01","10/18/2017","ROUN5",1.9,0,23,"HO",4,NA
"4019","Deca01","10/18/2017","ROUN5",1.44,0,28,"HO",4,NA
"4020","Deca01","10/18/2017","ROUN4",2.37,0,34,"HO",4,NA
"4021","Deca03","10/18/2017","ZPD",NA,NA,NA,"PD",4,NA
"4022","Deca03","10/18/2017","ZPDO",NA,NA,NA,"OS",4,NA
"4023","Fiel05","10/18/2017","ST",2.22,0,26,"OS",4,NA
"4024","Fiel05","10/18/2017","ST",2.22,0,26,"OS",4,NA
"4025","Gate02","10/18/2017","E4",1.81,0,28,"HO",4,NA
"4026","Gate02","10/18/2017","E5",1.73,0,20,"ST",4,NA
"4027","Hann01","10/18/2017","D12",1.16,0,26,"HO",4,NA
"4028","Hann01","10/18/2017","D-11",2.69,0,24,"MX",4,NA
"4029","Hann01","10/18/2017","D2",2.59,0,33,"ST",4,NA
"4030","Hann01","10/18/2017","D2",2.5,0,34,"ST",4,NA
"4031","Hann01","10/18/2017","D17",1.96,0,28,"ST",4,NA
"4032","Hann01","10/18/2017","D17",2.3,0,21,"ST",4,NA
"4033","Hann01","10/18/2017","D17",2.02,0,30,"ST",4,NA
"4034","Harj01","10/18/2017","BYRNE4",3.05,0,23,"ST",4,NA
"4035","Harj01","10/18/2017","BYRNE3",3.37,0,22,"ST",4,NA
"4036","Harj01","10/18/2017","BYRNE3",3.37,0,22,"ST",4,NA
"4037","Harj01","10/18/2017","BYRNE3",3.37,0,22,"ST",4,NA
"4038","Pink01","10/18/2017","Orig.",3.57,0,27,"HO",4,NA
"4039","Pink01","10/18/2017","Mil#1",5.64,0,24,"ST",4,NA
"4040","Pink01","10/18/2017","Mil#2",1.87,0,30,"ST",4,NA
"4041","Smit02","10/18/2017","USHAW",4.67,0,30,"ST",4,NA
"4042","Smit02","10/18/2017","USHAW",4,0,31,"ST",4,NA
"4043","Smit02","10/18/2017","USHAW",4.68,0,48,"ST",4,NA
"4044","Ward01","10/18/2017","EarlyB",5.16,0,47,"EB",4,NA
"4045","Ward01","10/18/2017","SmalSt",0.98,0,22,"ST",4,NA
"4046","Alle02","10/19/2017","C-7",3.41,0,21,"ST",4,NA
"4047","Alle02","10/19/2017","C-3",1.97,0,25,"ST",4,NA
"4048","Alle02","10/19/2017","C-3",2.54,0,30,"ST",4,NA
"4049","Deca01","10/19/2017","ROUN4",2.6,0,20,"HO",4,NA
"4050","Deca01","10/19/2017","ROUN2",2.4,0,36,"HO",4,NA
"4051","Deca01","10/19/2017","ROUN2",2.29,0,27,"HO",4,NA
"4052","Deca01","10/19/2017","ROUN2",2.29,0,27,"HO",4,NA
"4053","Deca01","10/19/2017","ROUN2",2.61,0,21,"HO",4,NA
"4054","Deca03","10/19/2017","ZPD",NA,NA,NA,"PD",4,NA
"4055","Hamb03","10/19/2017","MH ST",4.15,0,35,"ST",4,NA
"4056","Hann01","10/19/2017","D-1",2.57,0,31,"ST",4,NA
"4057","Hann01","10/19/2017","D-1",2.85,0,37,"ST",4,NA
"4058","Hann01","10/19/2017","D-1",2.85,0,37,"ST",4,NA
"4059","Hann01","10/19/2017","C19",2.5,0,35,"ST",4,NA
"4060","Harj01","10/19/2017","BRUF#3",1.03,0,30,"HO",4,NA
"4061","Harj01","10/19/2017","BRUF#1",2.94,0,32,"MX",4,NA
"4062","Harj01","10/19/2017","BYRNE1",4.43,0,26,"ST",4,NA
"4063","Harj01","10/19/2017","BYRNE1",4.43,0,26,"ST",4,NA
"4064","Harj01","10/19/2017","BYRNE2",4.55,0,28,"ST",4,NA
"4065","Harj01","10/19/2017","BYRNE2",4.55,0,28,"ST",4,NA
"4066","John04","10/19/2017","Fos09",3.8,0,32,"ST",4,NA
"4067","John04","10/19/2017","Fos09",5.29,0,30,"ST",4,NA
"4068","John04","10/19/2017","Fos09",3.63,0,25,"ST",4,NA
"4069","John04","10/19/2017","Fos09",0.35,0,28,"ST",4,NA
"4070","John04","10/19/2017","Fos09",1.84,0,22,"ST",4,NA
"4071","Norr01","10/19/2017","A-12",1.76,0,33,"MX",4,NA
"4072","Pink01","10/19/2017","Mil#3",5.37,0,20,"ST",4,NA
"4073","Pink01","10/19/2017","Mil#3",5.99,0,23,"ST",4,NA
"4074","Pink01","10/19/2017","Mil#3",5.99,0,23,"ST",4,NA
"4075","West04","10/19/2017","Bog#3",0.82,0,37,"BL",4,NA
"4076","Alle02","10/20/2017","C-1",0.97,0,30,"EB",4,NA
"4077","Alle02","10/20/2017","C-3",4.41,0,23,"EB",4,NA
"4078","Alle02","10/20/2017","C-2",3.61,0,28,"EB",4,NA
"4079","Deca01","10/20/2017","LP5",2.65,0,32,"ST",4,NA
"4080","Deca01","10/20/2017","LP5",2.65,0,32,"ST",4,NA
"4081","Deca01","10/20/2017","LP5",2.65,0,32,"ST",4,NA
"4082","Deca01","10/20/2017","LP5",2.61,0,34,"ST",4,NA
"4083","Deca01","10/20/2017","LP5",2.61,0,34,"ST",4,NA
"4084","Deca01","10/20/2017","LP5",4.3,0,30,"ST",4,NA
"4085","Deca03","10/20/2017","ZPD",NA,NA,NA,"PD",4,NA
"4086","Deca03","10/20/2017","ZPD",NA,NA,NA,"PD",4,NA
"4087","DeMo01","10/20/2017","8",4.26,0,26,"OS",4,NA
"4088","Hann01","10/20/2017","C18",0.68,0,28,"ST",4,NA
"4089","Hann01","10/20/2017","C19",2.83,0,24,"ST",4,NA
"4090","Hann01","10/20/2017","C18",1.2,0,30,"ST",4,NA
"4091","Hann01","10/20/2017","C18",1.46,0,28,"ST",4,NA
"4092","Hann01","10/20/2017","C18",1.46,0,28,"ST",4,NA
"4093","Harj01","10/20/2017","BYRNE2",5.23,0,22,"ST",4,NA
"4094","John04","10/20/2017","Fos09",1,0,28,"ST",4,NA
"4095","John04","10/20/2017","Fos06",1,0,25,"ST",4,NA
"4096","John04","10/20/2017","Fos06",1.8,0,25,"ST",4,NA
"4097","John04","10/20/2017","Fos06",0.74,0,30,"ST",4,NA
"4098","Pink01","10/20/2017","Mil#3",1.8,0,27,"ST",4,NA
"4099","Pink01","10/20/2017","Mil#3",2.63,0,41,"ST",4,NA
"4100","Smit02","10/20/2017","HIGH2",1.4,0,36,"ST",4,NA
"4101","Smit02","10/20/2017","HIGH3",1.6,0,43,"ST",4,NA
"4102","Alle02","10/21/2017","C-5",4,0,20,"EB",4,NA
"4103","Alle02","10/21/2017","C-4",1.95,0,24,"HO",4,NA
"4104","Deca01","10/21/2017","LP4 C",2.53,0,34,"ST",4,NA
"4105","Deca01","10/21/2017","LP4 C",2.53,0,34,"ST",4,NA
"4106","Deca01","10/21/2017","LP4 C",2.16,0,37,"ST",4,NA
"4107","Hann01","10/21/2017","C17",1.9,0,33,"ST",4,NA
"4108","Hann01","10/21/2017","C17",2,0,26,"ST",4,NA
"4109","Hann01","10/21/2017","C17",2.66,0,35,"ST",4,NA
"4110","Hann01","10/21/2017","C17",2.66,0,35,"ST",4,NA
"4111","Hann01","10/21/2017","C17",2.97,0,34,"ST",4,NA
"4112","Liff01","10/21/2017","3",3.94,0,47,"EB",4,NA
"4113","Liff01","10/21/2017","3",3.94,0,47,"EB",4,NA
"4114","Norr01","10/21/2017","A-7",1.81,0,31,"EB",4,NA
"4115","Norr01","10/21/2017","A-11",2.82,0,24,"ST",4,NA
"4116","Paqu05","10/21/2017","PH1",2.69,0,34,"ST",4,NA
"4117","Pink01","10/21/2017","Mil#3",3.67,0,26,"ST",4,NA
"4118","Smit02","10/21/2017","HIGH3",2.97,0,37,"ST",4,NA
"4119","Alle02","10/23/2017","C-8",3.4,0,27,"HO",4,NA
"4120","Deca01","10/23/2017","LP8",2.78,0,28,"HO",4,NA
"4121","Deca01","10/23/2017","LP8",2.78,0,28,"HO",4,NA
"4122","Deca01","10/23/2017","LP8",2.78,0,28,"HO",4,NA
"4123","Deca01","10/23/2017","LP8",2.78,0,28,"HO",4,NA
"4124","Deca01","10/23/2017","LP8",2.78,0,28,"HO",4,NA
"4125","Deca01","10/23/2017","LP4 B",10.5,0,49,"EB",4,NA
"4126","Deca01","10/23/2017","MP1A",3.62,0,36,"ST",4,NA
"4127","Deca01","10/23/2017","MP1A",3.62,0,36,"ST",4,NA
"4128","Deca01","10/23/2017","MP1B",2.87,0,29,"ST",4,NA
"4129","Deca01","10/23/2017","MP1B",11.52,0,31,"ST",4,NA
"4130","Deca01","10/23/2017","MP1B",12.06,0,35,"ST",4,NA
"4131","Hamb03","10/23/2017","MH HO",1.63,0,31,"HO",4,NA
"4132","Hann01","10/23/2017","C11",2.64,0,23,"HO",4,NA
"4133","Hann01","10/23/2017","C11",2.64,0,23,"HO",4,NA
"4134","Hann01","10/23/2017","C12",2.16,0,20,"HO",4,NA
"4135","Hann01","10/23/2017","C 4",1.48,0,30,"HO",4,NA
"4136","Hann01","10/23/2017","C 3",0.47,0,31,"HO",4,NA
"4137","Hann01","10/23/2017","C 2",2.09,0,27,"HO",4,NA
"4138","John04","10/23/2017","Fos07",2.21,0,30,"ST",4,NA
