date,grower_id,Bog,LotID,GTL,Rot,Debris,Color,Variety,GTL.1,Pack Out %,kqf_pre,kqf_final,Lot Pack Out,Useable w3% allow,"Useable 
w 3 % Allow",GTLID,BogID,# Totes,"Ave Bin 
Wgt.",NetWeight
2017-10-26,Gate03,BACKWO,"4,810",6505,9.2,0,21,HO,"39,540",88.59%,4,,"35,030",,"32,858",,,,,
2017-10-26,Hann02,B7,"4,804",6499,3.35,0,34,ST,"49,920",92.61%,4,,"46,232",,"46,070",,,,,
2017-10-26,Hann02,B7,"4,805",6500,4.51,0,36,ST,"57,180",95.50%,4,,"54,608",,"53,783",,,,,
2017-10-26,Hann02,B7,"4,811",6506,3.03,0,37,ST,"49,960",92.36%,4,,"46,142",,"46,142",,,,,
2017-10-26,Hann02,B6,"4,813",6507,1.09,0,41,ST,"58,400",97.30%,4,,"56,825",,"56,825",,,,,
2017-10-26,Hann02,B1,"4,817",6512,3.34,0,42,ST,"51,080",93.77%,4,,"47,896",,"47,896",,,,,
2017-10-26,Ross02,LS MQ,"4,818",6513,5.4,0,44,MX,"24,300",92.20%,4,,"22,404",,"21,866",,,,,
2017-10-26,Smit02,4-Mar,"4,809",6504,2.98,0,42,ST,"50,080",92.39%,4,,"46,271",,"46,271",,,,,
2017-10-26,Smit02,4-Mar,"4,814",6509,4.13,0,40,ST,"49,420",94.38%,4,,"46,641",,"46,114",,,,,
2017-10-26,Smit02,4-Mar,"4,816",6511,4.24,0,34,ST,"24,780",94.46%,4,,"23,407",,"23,117",,,,,
2017-10-27,Bett01,5,"4,824",6522,5.67,0,22,ST,"51,200",91.60%,4,,"46,898",,"45,646",,,,,
2017-10-27,Bett01,5,"4,826",6525,1.83,0,28,ST,"51,400",93.54%,4,,"48,081",,"48,081",,,,,
2017-10-27,Bett01,5,"4,827",6527,6.8,0,24,ST,"51,280",88.78%,4,,"45,525",,"43,795",,,,,
2017-10-27,Bett01,5,"4,831",6531,3.3,0,32,ST,"52,920",93.42%,4,,"49,438",,"49,438",,,,,
2017-10-27,Deca01,STU4,"4,815",6515,5.06,0,45,MX,"22,400",95.28%,4,,"21,343",,"20,904",,,,,
2017-10-27,Deca01,STU5,"4,819",6516,5.2,0,34,ST,"23,120",92.02%,4,,"21,276",,"20,808",,,,,
2017-10-27,Deca03,ZPD,"4,820",6518,,,,PD,"11,860",97.55%,4,,"11,569",,"11,569",,,,,
2017-10-27,Deca03,ZPDO,"4,825",6524,9.92,0,50,OS,"5,700",93.18%,4,,"5,311",,"4,944",,,,,
2017-10-27,Deca03,ZPDO,"4,825",6526,9.92,0,50,OS,"2,126",93.18%,4,,"1,981",,"1,844",,,,,
2017-10-27,Deca03,ZPD,"4,833",6533,,,,PD,"8,240",93.56%,4,,"7,710",,"7,710",,,,,
2017-10-27,Deca03,ZPD,"4,833",6534,,,,PD,"1,440",93.56%,4,,"1,347",,"1,347",,,,,
2017-10-27,Hamb01,MM,"4,830",6530,2.08,0,44,MX,"32,200",88.91%,4,,"28,630",,"28,630",,,,,
2017-10-27,Hann02,B1,"4,817",6517,3.34,0,42,ST,"58,240",93.77%,4,,"54,610",,"54,610",,,,,
2017-10-27,Hann02,B1,"4,822",6520,2.67,0,34,ST,"28,800",93.81%,4,,"27,018",,"27,018",,,,,
2017-10-27,Hann02,B3,"4,828",6528,1.96,0,28,HO,"49,860",96.43%,4,,"48,079",,"48,079",,,,,
2017-10-27,Hann02,B5,"4,832",6532,3.9,0,37,ST,"51,380",94.29%,4,,"48,446",,"48,010",,,,,
2017-10-27,Norr01,A-3,"4,821",6519,4.54,0,40,MX,"30,000",91.08%,4,,"27,323",,"26,902",,,,,
2017-10-27,Wain02,DAD,"4,823",6521,4.31,0,41,ST,"19,260",92.26%,4,,"17,770",,"17,537",,,,,
2017-10-27,Wain02,DAD,"4,823",6523,4.31,0,41,ST,"20,760",92.26%,4,,"19,154",,"18,903",,,,,
2017-10-27,Wain02,DAD,"4,829",6529,6.22,0,27,ST,"12,960",90.76%,4,,"11,763",,"11,384",,,,,
2017-10-28,Beat01,Lowspl,"4,839",6543,5.06,0,27,HO,"24,100",86.10%,4,,"20,749",,"20,322",,,,,
2017-10-28,Bett01,4,"4,835",6536,6.53,0,35,ST,"44,740",91.57%,4,,"40,967",,"39,521",,,,,
2017-10-28,Bett01,4,"4,835",6539,6.53,0,35,ST,"51,640",91.57%,4,,"47,286",,"45,616",,,,,
2017-10-28,Bett01,3,"4,838",6542,5.84,0,30,ST,"48,940",93.20%,4,,"45,613",,"44,318",,,,,
2017-10-28,Bett01,3,"4,838",6544,5.84,0,30,ST,"47,600",93.20%,4,,"44,365",,"43,105",,,,,
2017-10-28,Bett01,3,"4,840",6546,4.97,0,34,ST,"49,880",91.43%,4,,"45,606",,"44,708",,,,,
2017-10-28,Bett01,3,"4,840",6547,4.97,0,34,ST,"39,660",91.43%,4,,"36,262",,"35,547",,,,,
2017-10-28,Hann02,B5,"4,834",6535,4.89,0,35,ST,"42,460",97.63%,4,,"41,455",,"40,672",,,,,
2017-10-28,Hann02,B4,"4,836",6537,4.15,0,37,ST,"49,380",92.98%,4,,"45,914",,"45,386",,,,,
2017-10-28,Hann02,B4,"4,836",6541,4.15,0,37,ST,"52,680",92.98%,4,,"48,982",,"48,419",,,,,
2017-10-28,Jenn01,2,"4,837",6538,1.67,0,27,ST,"48,200",95.85%,4,,"46,200",,"46,200",,,,,
2017-10-28,Jenn01,2,"4,837",6540,1.67,0,27,ST,"31,920",95.85%,4,,"30,596",,"30,596",,,,,
2017-10-28,Ross03,PIANO,"",,,,,MX,"","",4,,"",,"",,,,,
2017-10-30,Bett01,9,"4,844",6548,6.73,0,25,HO,"52,240",90.01%,4,,"47,020",,"45,267",,,,,
2017-10-30,Bett01,9,"4,844",6549,6.73,0,25,HO,"52,000",90.01%,4,,"46,804",,"45,059",,,,,
2017-10-30,Bett01,9,"4,844",6552,6.73,0,25,HO,"25,540",90.01%,4,,"22,988",,"22,131",,,,,
2017-10-30,Bett01,9,"4,847",6550,9,0,24,HO,"51,800",83.71%,4,,"43,362",,"40,760",,,,,
2017-10-30,Bett01,9,"4,848",6551,6.81,0,32,HO,"52,240",88.57%,4,,"46,270",,"44,507",,,,,
2017-10-30,Bett01,7A,"4,849",6562,5.4,0,30,ST,"49,920",90.55%,4,,"45,201",,"44,116",,,,,
2017-10-30,Bett01,7A,"4,853",6557,4.68,0,30,ST,"49,620",92.87%,4,,"46,080",,"45,306",,,,,
2017-10-30,Bett01,7A,"4,853",6561,4.68,0,30,ST,"49,320",92.87%,4,,"45,801",,"45,032",,,,,
2017-10-30,Bett01,7A,"4,853",6564,4.68,0,30,ST,"49,020",92.87%,4,,"45,523",,"44,758",,,,,
2017-10-30,Bett01,7A,"4,859",6560,6.65,0,27,ST,"49,040",90.07%,4,,"44,169",,"42,557",,,,,
2017-10-30,Bral01,#5A,"4,846",6558,3.16,0,40,ST,"37,880",94.87%,4,,"35,936",,"35,936",,,,,
2017-10-30,Deca01,CAR21,"4,850",6563,3.22,0,48,MX,"55,140",92.85%,4,,"51,197",,"51,197",,,,,
2017-10-30,Deca01,CAR21,"4,852",6559,3.04,0,47,MX,"46,900",92.56%,4,,"43,411",,"43,411",,,,,
2017-10-30,Jenn01,1,"4,843",6555,2.09,0,23,HO,"35,700",89.65%,4,,"32,006",,"32,006",,,,,
2017-10-30,Liff01,1,"4,841",6553,8,0,28,HO,"32,720",88.49%,4,,"28,955",,"27,507",,,,,
2017-10-30,Liff01,2,"4,842",6554,11.77,0,35,ST,"16,480",89.08%,4,,"14,681",,"13,393",,,,,
2017-10-30,Wils01,RT 28,"4,845",6556,6.4,0,41,HO,"12,800",84.41%,4,,"10,804",,"10,437",,,,,
2017-10-31,Bett01,7A,"4,853",6565,4.68,0,30,ST,"49,640",92.87%,4,,"46,099",,"45,324",,,,,
2017-10-31,Bett01,7A,"4,853",6568,4.68,0,30,ST,"25,920",92.87%,4,,"24,071",,"23,666",,,,,
2017-10-31,Bett01,10,"4,856",6570,4.35,0,27,ST,"51,520",90.87%,4,,"46,817",,"46,185",,,,,
2017-10-31,Bett01,10,"4,856",6572,4.35,0,27,ST,"50,560",90.87%,4,,"45,945",,"45,324",,,,,
2017-10-31,Bett01,10,"4,856",6574,4.35,0,27,ST,"15,860",90.87%,4,,"14,412",,"14,218",,,,,
2017-10-31,Bral01,#5A,"4,857",6571,5.76,0,30,ST,"37,840",94.42%,4,,"35,730",,"34,744",,,,,
2017-10-31,Deca01,CAR21,"4,851",6567,3.12,0,52,MX,"17,780",94.54%,4,,"16,810",,"16,810",,,,,
2017-10-31,Deca01,CAR21,"4,854",6566,1.36,0,35,ST,"17,860",96.43%,4,,"17,222",,"17,222",,,,,
2017-10-31,Deca03,ZPD,"4,855",6569,,,,PD,"10,520",99.38%,4,,"10,455",,"10,455",,,,,
2017-10-31,Deca03,ZPD,"4,858",6573,,,,PD,"9,940",99.56%,4,,"9,896",,"9,896",,,,,
2017-11-01,Bett01,11,"4,861",6577,4.1,0,29,ST,"49,740",94.16%,4,,"46,835",,"46,320",,,,,
2017-11-01,Bett01,11,"4,863",6578,4.05,0,33,ST,"37,280",95.67%,4,,"35,667",,"35,293",,,,,
2017-11-01,Bett01,1,"4,865",6583,7.21,0,28,MX,"52,400",90.72%,4,,"47,539",,"45,538",,,,,
2017-11-01,Bett01,1,"4,865",6586,7.21,0,28,MX,"51,460",90.72%,4,,"46,686",,"44,721",,,,,
2017-11-01,Conw02,4,"4,860",6575,1.62,0,37,ST,"32,620",94.97%,4,,"30,980",,"30,980",,,,,
2017-11-01,Conw02,4,"4,860",6576,1.62,0,37,ST,"30,220",94.97%,4,,"28,701",,"28,701",,,,,
2017-11-01,Deca01,CAR17,"4,864",6582,3.2,0,27,ST,"50,420",94.32%,4,,"47,558",,"47,558",,,,,
2017-11-01,Deca01,CAR17,"4,866",6584,3.72,0,33,ST,"59,400",91.55%,4,,"54,382",,"54,382",,,,,
2017-11-01,Deca01,CAR17,"4,867",6585,2.59,0,32,ST,"44,460",94.53%,4,,"42,026",,"42,026",,,,,
2017-11-01,Deca03,ZPD,"4,862",6579,,,,PD,"11,000",100.16%,4,,"11,018",,"11,018",,,,,
2017-11-01,Deca03,ZPD,"4,862",6580,,,,PD,"6,760",100.16%,4,,"6,771",,"6,771",,,,,
2017-11-01,Deca03,ZPD,"4,868",6587,,,,PD,"7,020",98.13%,4,,"6,889",,"6,889",,,,,
2017-11-02,Bett01,1,"4,865",6588,7.21,0,28,MX,"52,700",90.72%,4,,"47,811",,"45,799",,,,,
2017-11-02,Bett01,1,"4,869",6589,7.41,0,28,MX,"51,320",90.50%,4,,"46,443",,"44,395",,,,,
2017-11-02,Bett01,1,"4,874",6594,9.9,0,29,MX,"31,260",92.98%,4,,"29,065",,"27,060",,,,,
2017-11-02,Bett01,1,"4,875",6595,6.05,0,31,MX,"29,920",87.80%,4,,"26,271",,"25,470",,,,,
2017-11-02,Bett01,8,"4,877",6597,4.36,0,34,ST,"51,220",91.83%,4,,"47,034",,"46,394",,,,,
2017-11-02,Deca01,CAR17,"4,870",6590,4.1,0,37,ST,"22,000",93.93%,4,,"20,665",,"20,665",,,,,
2017-11-02,Deca03,ZPD,"4,876",6596,,,,PD,"3,860",96.27%,4,,"3,716",,"3,716",,,,,
2017-11-02,Hamb03,winn,"4,872",6592,3.2,0,44,ST,"10,420",91.61%,4,,"9,546",,"9,527",,,,,
2017-11-02,Rint01,A-1,"4,873",6593,2.68,0,49,HO,"13,160",89.14%,4,,"11,731",,"11,731",,,,,
2017-11-02,Rust01,Lamp,"4,871",6591,7.55,0,47,HO,"18,700",74.84%,4,,"13,995",,"13,358",,,,,
2017-11-03,Bett01,8,"4,879",6599,4.7,0,36,ST,"59,260",93.12%,4,,"55,186",,"54,248",,,,,
2017-11-03,Bett01,8,"4,879",6600,4.7,0,36,ST,"7,560",93.12%,4,,"7,040",,"6,921",,,,,
2017-11-03,Bett01,8,"4,880",6601,4.86,0,42,ST,"50,740",92.52%,4,,"46,944",,"46,071",,,,,
2017-11-03,Bett01,6,"4,884",6606,4.19,0,22,HO,"53,420",89.87%,4,,"48,011",,"47,440",,,,,
2017-11-03,Bett01,6,"4,885",6607,4.71,0,25,HO,"54,000",88.81%,4,,"47,957",,"47,137",,,,,
2017-11-03,Bett01,6,"4,885",6611,4.71,0,25,HO,"52,760",88.81%,4,,"46,855",,"46,054",,,,,
2017-11-03,Deca01,CAR20,"4,883",6605,3.52,0,50,MX,"49,620",90.15%,4,,"44,732",,"44,732",,,,,
2017-11-03,Deca01,CAR20,"4,883",6608,3.52,0,50,MX,"58,940",90.15%,4,,"53,134",,"53,134",,,,,
2017-11-03,Deca01,CAR20,"4,887",6610,6.6,0,33,MX,"48,540",90.36%,4,,"43,863",,"42,284",,,,,
2017-11-03,Deca03,ZPD,"4,878",6598,,,,PD,"2,640",97.68%,4,,"2,579",,"2,579",,,,,
2017-11-03,Deca03,ZPD,"4,878",6603,,,,PD,"1,540",97.68%,4,,"1,504",,"1,504",,,,,
2017-11-03,Deca03,ZPD,"4,886",6609,,,,PD,"5,100",93.34%,4,,"4,760",,"4,760",,,,,
2017-11-03,John05,Pur01,"4,882",6604,4.1,0,49,ST,"42,280",92.59%,4,,"39,149",,"38,718",,,,,
2017-11-03,Rint01,A-1,"4,881",6602,2.21,0,51,MX,"8,700",88.79%,4,,"7,725",,"7,725",,,,,
2017-11-04,Beat01,Upspl,"4,893",6621,12.4,0,32,HO,"3,320",78.58%,4,,"2,609",,"2,364",,,,,
2017-11-04,Bett01,6,"4,890",6612,7.92,0,28,HO,"52,720",85.47%,4,,"45,057",,"42,840",,,,,
2017-11-04,Bett01,6,"4,890",6613,7.92,0,28,HO,"51,520",85.47%,4,,"44,032",,"41,865",,,,,
2017-11-04,Bett01,6,"4,894",6622,5.26,0,25,HO,"57,080",88.19%,4,,"50,336",,"49,198",,,,,
2017-11-04,Chan01,CHAN#2,"4,892",6619,6.3,0,33,ST,"15,260",78.14%,4,,"11,924",,"11,531",,,,,
2017-11-04,Deca01,CAR20,"4,888",6614,4.54,0,34,MX,"40,200",91.32%,4,,"36,711",,"36,145",,,,,
2017-11-04,Deca01,CAR20,"4,888",6616,4.54,0,34,MX,"57,440",91.32%,4,,"52,454",,"51,646",,,,,
2017-11-04,Deca01,CAR20,"4,888",6618,4.54,0,34,MX,"7,000",91.32%,4,,"6,392",,"6,294",,,,,
2017-11-04,Deca01,CAR22,"4,895",6623,2.74,0,36,MX,"59,320",89.28%,4,,"52,959",,"52,959",,,,,
2017-11-04,Deca01,CAR22,"4,897",6625,5.2,0,44,MX,"39,940",90.12%,4,,"35,992",,"35,200",,,,,
2017-11-04,Deca03,ZPD,"4,886",6620,,,,PD,"12,080",93.34%,4,,"11,275",,"11,275",,,,,
2017-11-04,Deca03,ZPD,"4,898",6626,,,,PD,"7,800",93.79%,4,,"7,316",,"7,316",,,,,
2017-11-04,Hamb03,winn,"4,891",6617,4.74,0,36,ST,"14,320",88.39%,4,,"12,658",,"12,658",,,,,
2017-11-04,Hamb03,MH EB,"4,896",6624,7.19,0,38,EB,"12,020",76.86%,4,,"9,239",,"9,239",,,,,
2017-11-04,John05,Pur01,"4,889",6615,1.33,0,37,ST,"23,000",93.42%,4,,"21,487",,"21,487",,,,,
2017-11-06,Deca03,ZPDO,"4,899",6627,13.94,0,3,OS,"2,580",94.45%,4,,"2,437",,"2,170",,,,,
2017-11-06,Deca03,ZPDO,"4,899",6628,13.94,0,3,OS,"1,980",94.45%,4,,"1,870",,"1,666",,,,,
2017-11-06,Deca03,ZPD,"4,901",6630,,,,PD,"7,140",98.61%,4,,"7,041",,"7,041",,,,,
2017-11-06,Mere01,Big#1,"4,900",6629,5.3,0,37,ST,"48,120",92.55%,4,,"44,536",,"44,536",,,,,
2017-11-07,Deca01,Merry3,"4,904",6633,1.71,0,38,HO,"43,780",91.98%,4,,"40,268",,"40,268",,,,,
2017-11-07,Deca03,ZPD,"4,905",6634,,,,PD,"11,360",99.51%,4,,"11,304",,"11,304",,,,,
2017-11-07,Deca03,ZPD,"4,906",6635,,,,PD,"2,600",97.96%,4,,"2,547",,"2,547",,,,,
2017-11-07,Deca03,ZPD,"4,906",6636,,,,PD,"12,380",97.96%,4,,"12,127",,"12,127",,,,,
2017-11-07,Mere01,Big#1,"4,902",6631,1.83,0,38,ST,"39,480",94.36%,4,,"37,253",,"37,253",,,,,
2017-11-07,Rint01,A-1,"4,903",6632,7.5,0,49,HO,"4,100",86.02%,4,,"3,527",,"3,368",,,,,
2017-11-08,Chan01,CHANEB,"4,909",6639,2.42,0,45,MX,"26,960",90.63%,4,,"24,435",,"24,435",,,,,
2017-11-08,Deca03,ZPD,"4,908",6638,,,,PD,"12,280",95.94%,4,,"11,781",,"11,781",,,,,
2017-11-08,Deca03,ZPD,"4,908",6640,,,,PD,"7,800",95.94%,4,,"7,483",,"7,483",,,,,
2017-11-08,Hamb01,lap,"4,907",6637,3.04,0,72,ST,"43,980",90.24%,4,,"39,687",,"39,687",,,,,
2017-11-09,Chan01,CHANEB,"4,909",6641,2.42,0,45,MX,"6,940",90.63%,4,,"6,290",,"6,290",,,,,
2017-11-09,Deca03,ZPD,"4,908",6642,,,,PD,"13,140",95.94%,4,,"12,606",,"12,606",,,,,
2017-11-09,Deca03,ZPD,"4,910",6643,,,,PD,"10,520",95.97%,4,,"10,096",,"10,096",,,,,
2017-11-10,Deca03,ZPD,"4,910",6644,,,,PD,"9,340",95.97%,4,,"8,964",,"8,964",,,,,
2017-11-10,Deca03,ZPD,"4,913",6647,,,,PD,"13,520",96.57%,4,,"13,056",,"13,056",,,,,
2017-11-10,Hamb01,lap,"4,911",6645,2.99,0,64,ST,"43,620",90.47%,4,,"39,463",,"39,463",,,,,
2017-11-10,Perr03,2,"4,912",6646,1.25,0,35,BL,"31,240",93.41%,4,,"29,182",,"29,182",,,,,
2017-11-11,Deca03,ZPD,"4,914",6648,,,,PD,"5,580",99.87%,4,,"5,573",,"5,573",,,,,
2017-11-11,Deca03,ZPD,"4,914",6649,,,,PD,"2,880",99.87%,4,,"2,876",,"2,876",,,,,
2017-11-11,Deca03,ZPD,"4,914",6650,,,,PD,"6,220",99.87%,4,,"6,212",,"6,212",,,,,
2017-11-12,Deca03,ZPD,"4,914",6651,,,,PD,"1,120",99.87%,4,,"1,119",,"1,119",,,,,
2017-11-13,Deca03,ZPD,"4,915",6652,,,,PD,"11,120",99.28%,4,,"11,040",,"11,040",,,,,
2017-11-13,Deca03,ZPD,"4,915",6657,,,,PD,"12,700",99.28%,4,,"12,609",,"12,609",,,,,
2017-11-13,Hamb01,Lap 4,"4,917",6655,2.43,0,48,ST,"53,620",94.93%,4,,"50,903",,"50,903",,,,,
2017-11-13,Wain03,2,"4,916",6653,8.41,0,34,ST,"31,780",92.09%,4,,"29,268",,"27,684",,,,,
2017-11-13,Wain03,2,"4,916",6654,8.41,0,34,ST,"37,720",92.09%,4,,"34,738",,"32,859",,,,,
2017-11-13,Wain03,2,"4,918",6656,2.17,0,34,ST,"43,400",92.19%,4,,"40,011",,"40,011",,,,,
2017-11-14,Deca03,ZPD,"4,915",6658,,,,PD,"13,700",99.28%,4,,"13,602",,"13,602",,,,,
2017-11-14,Deca03,ZPD,"4,921",6661,,,,PD,"12,680",99.90%,4,,"12,667",,"12,667",,,,,
2017-11-14,Deca03,ZPD,"4,922",6662,,,,PD,"7,500",97.96%,4,,"7,347",,"7,347",,,,,
2017-11-14,Wain01,#1,"4,919",6659,1.56,0,34,ST,"32,040",92.63%,4,,"29,679",,"29,679",,,,,
2017-11-14,Wain01,#1,"4,920",6660,6.48,0,38,ST,"41,300",92.21%,4,,"38,082",,"36,757",,,,,
2017-11-15,Deca03,ZPD,"4,922",6663,,,,PD,"12,520",97.96%,4,,"12,264",,"12,264",,,,,
2017-11-15,Deca03,ZPD,"4,922",6664,,,,PD,"10,880",97.96%,4,,"10,658",,"10,658",,,,,
2017-11-16,Deca03,ZPD,"4,922",6665,,,,PD,"5,700",97.96%,4,,"5,584",,"5,584",,,,,
2017-11-16,Deca03,ZPD,"4,923",6666,,,,PD,"11,800",95.95%,4,,"11,322",,"11,322",,,,,
2017-11-16,Deca03,ZPD,"4,923",6667,,,,PD,"14,320",95.95%,4,,"13,741",,"13,741",,,,,
2017-11-17,Deca03,ZPD,"4,924",6668,,,,PD,"14,620",97.44%,4,,"14,246",,"14,246",,,,,
2017-11-17,Deca03,ZPD,"4,924",6671,,,,PD,"7,080",97.44%,4,,"6,899",,"6,899",,,,,
2017-11-18,Deca03,ZPD,"4,924",6669,,,,PD,"8,160",97.44%,4,,"7,951",,"7,951",,,,,
2017-11-18,Deca03,ZPD,"4,924",6670,,,,PD,"2,760",97.44%,4,,"2,689",,"2,689",,,,,
2017-11-20,Deca03,ZPD,"4,924",6673,,,,PD,"4,440",97.44%,4,,"4,326",,"4,326",,,,,
2017-11-20,Deca03,ZPD,"4,927",6676,,,,PD,"2,880",87.55%,4,,"2,522",,"2,522",,,,,
2017-11-20,Deca03,ZPDO,"4,928",6677,,,,OS,"6,140",98.08%,4,,"6,022",,"6,022",,,,,
2017-11-20,Ross04,#2,"4,925",6672,6.36,0,41,OH,"17,000",87.89%,4,,"14,941",,"14,439",,,,,
2017-11-20,Wain01,#2,"4,926",6674,13.11,0,46,ST,"42,580",86.02%,4,,"36,628",,"32,925",,,,,
2017-11-20,Wain01,#2,"4,926",6675,13.11,0,46,ST,"44,700",86.02%,4,,"38,452",,"34,564",,,,,
2017-11-20,Wain01,#2,"4,926",6678,13.11,0,46,ST,"45,880",86.02%,4,,"39,467",,"35,476",,,,,
2017-11-21,Deca03,ZPD,"4,927",6680,,,,PD,"12,900",87.55%,4,,"11,294",,"11,294",,,,,
2017-11-21,Deca03,ZPD,"4,927",6681,,,,PD,"3,340",87.55%,4,,"2,924",,"2,924",,,,,
2017-11-21,Deca03,ZPD,"4,927",6682,,,,PD,"9,840",87.55%,4,,"8,615",,"8,615",,,,,
2017-11-21,Deca03,ZPD,"4,927",6683,,,,PD,"9,940",87.55%,4,,"8,703",,"8,703",,,,,
2017-11-21,Deca03,ZPD,"4,929",6684,,,,PD,"14,020",85.80%,4,,"12,030",,"12,030",,,,,
2017-11-21,Deca03,ZPD,"4,929",6685,,,,PD,"11,900",85.80%,4,,"10,210",,"10,210",,,,,
2017-11-21,Wain01,#2,"4,926",6679,13.11,0,46,ST,"23,900",86.02%,4,,"20,559",,"18,481",,,,,
2017-11-22,Deca03,ZPD,"4,930",6686,,,,PD,"12,640",78.51%,4,,"9,923",,"9,923",,,,,
2017-11-22,Deca03,ZPD,"4,930",6687,,,,PD,"12,640",78.51%,4,,"9,923",,"9,923",,,,,
2017-11-22,Deca03,ZPD,"4,930",6688,,,,PD,"11,400",78.51%,4,,"8,950",,"8,950",,,,,
2017-11-22,Deca03,ZPD,"4,930",6689,,,,PD,"5,420",78.51%,4,,"4,255",,"4,255",,,,,
2017-11-24,Bott02,7,"4,932",6692,9.51,0,32,OE,"51,480",75.29%,4,,"38,761",,"36,238",,,,,
2017-11-24,Wain01,#1,"4,931",6690,20.87,0,33,ST,"38,540",87.16%,4,,"33,592",,"27,589",,,,,
2017-11-24,Wain01,#1,"4,931",6691,20.87,0,33,ST,"10,200",87.16%,4,,"8,891",,"7,302",,,,,
2017-11-27,Bott02,11,"4,934",6693,14.31,0,42,OH,"32,900",88.67%,4,,"29,174",,"25,874",,,,,
2017-11-27,Bott02,4,"4,935",6696,18.6,0,50,OS,"39,120",91.05%,4,,"35,618",,"30,062",,,,,
2017-11-27,Bott02,17,"4,937",6697,10.16,0,34,OH,"44,840",87.91%,4,,"39,418",,"36,596",,,,,
2017-11-27,Bott02,7,"4,938",6694,48.11,0,34,OH,"41,660",88.90%,4,,"37,034",,"20,328",,,,,
2017-11-27,Bott02,10,"4,939",6695,28.11,0,31,OB,"38,520",92.51%,4,,"35,633",,"26,686",,,,,
2017-11-27,Deca03,ZPD,"4,933",6698,,,,PD,960,97.13%,4,,932,,932,,,,,
2017-11-27,Deca03,ZPD,"4,933",6699,,,,PD,"10,000",97.13%,4,,"9,713",,"9,713",,,,,
2017-11-28,Bott02,15,"4,936",6701,63.31,0,49,OH,"50,640",83.37%,4,,"42,218",,"16,756",,,,,
2017-11-28,Deca03,ZPD,"4,933",6700,,,,PD,"2,820",97.13%,4,,"2,739",,"2,739",,,,,
2017-11-28,Deca03,ZPD,"4,933",6702,,,,PD,"1,400",97.13%,4,,"1,360",,"1,360",,,,,
2017-11-28,Deca03,ZPD,"4,933",6703,,,,PD,"1,040",97.13%,4,,"1,010",,"1,010",,,,,
2017-11-29,Deca03,ZPD,"4,933",6704,,,,PD,"3,840",97.13%,4,,"3,730",,"3,730",,,,,
2017-11-29,Deca03,ZPD,"4,940",6705,,,,PD,"13,760",94.78%,4,,"13,042",,"13,042",,,,,
2017-11-30,Deca03,ZPD,"4,940",6706,,,,PD,"5,200",94.78%,4,,"4,928",,"4,928",,,,,
2017-11-30,Deca03,ZPD,"4,941",6707,,,,PD,"8,060",98.86%,4,,"7,968",,"7,968",,,,,
2017-12-04,Deca03,ZPD,"4,942",6708,,,,PD,"9,760",98.30%,4,,"9,594",,"9,594",,,,,
2017-12-04,Deca03,ZPD,"4,942",6709,,,,PD,"2,200",98.30%,4,,"2,163",,"2,163",,,,,
2017-12-04,Deca03,ZPD,"4,942",6710,,,,PD,"5,120",98.30%,4,,"5,033",,"5,033",,,,,
2017-12-04,Deca03,ZPD,"4,942",6711,,,,PD,"13,080",98.30%,4,,"12,858",,"12,858",,,,,
2017-12-04,Deca03,ZPD,"4,942",6712,,,,PD,"1,900",98.30%,4,,"1,868",,"1,868",,,,,
2017-12-05,Deca03,ZPD,"4,943",6713,,,,PD,"4,100",93.27%,4,,"3,824",,"3,824",,,,,
2017-12-05,Deca03,ZPD,"4,943",6714,,,,PD,"3,000",93.27%,4,,"2,798",,"2,798",,,,,
2017-12-05,Deca03,ZPD,"4,944",6715,,,,PD,"11,660",81.88%,4,,"9,547",,"9,547",,,,,
2017-12-05,Deca03,ZPD,"4,944",6716,,,,PD,"12,020",81.88%,4,,"9,842",,"9,842",,,,,
2017-12-05,Deca03,ZPD,"4,944",6717,,,,PD,"8,940",81.88%,4,,"7,320",,"7,320",,,,,
2017-12-06,Deca03,ZPD,"4,945",6718,,,,PD,"13,020",78.42%,4,,"10,210",,"10,210",,,,,
2017-12-06,Deca03,ZPD,"4,946",6719,,,,PD,"1,960",83.57%,4,,"1,638",,"1,638",,,,,
2018-10-17,Ashl04,,1164,,5.29,,1,HO,,,1,3,,,,1679,Ash H,30,298,"8,950"
2018-10-19,Ashl04,,1181,,3.98,,1,HO,,,1,3,,,,1706,Ash H,32,295,"9,432"
2018-10-19,Ashl04,,1181,,4.06,,2,HO,,,1,3,,,,1709,Ash H,30,300,"8,990"
2018-10-19,Ashl04,,1181,,4.22,,1,HO,,,1,3,,,,1715,Ash H,16,295,"4,716"
2018-10-14,Bott02,,1153,,10.46,,2,ORST,,,1,3,,,,1667,12,78,217,"16,918"
2018-10-20,Bott02,,1193,,1,,3,ORST,,,1,3,,,,1726,10,78,245,"19,098"
2018-10-20,Bott02,,1193,,1.99,,3,ORST,,,1,3,,,,1727,10,78,227,"17,698"
2018-10-25,Bott02,,1204,,2.78,,2,ORST,,,1,3,,,,1740,10,36,237,"8,536"
2018-10-08,Brig02,,1137,,5.03,,2,EB,,,1,3,,,,1646,Briggs,18,267,"4,798"
2018-10-11,Brig02,,1149,,5.12,,2,EB,,,1,3,,,,1661,Briggs,18,279,"5,018"
2018-10-11,Brig02,,1149,,1.94,,2,EB,,,1,3,,,,1664,Briggs,11,246,"2,701"
